"OV1002 Carbo Day1","OV1002 Carbo Day2","OV1002 Carbo Day4","OV1002 Carbo Day7","OV1002 Carbo Day14","Molecule","OV1002 Carbo Day1 adj.p.val","OV1002 Carbo Day2 adj.p.val","OV1002 Carbo Day4 adj.p.val","OV1002 Carbo Day7 adj.p.val","OV1002 Carbo Day14 adj.p.val"
0.321934892093652,-0.0585572047742673,0.103464365806495,0.0101741626199255,-0.0302078190060195,"AKT1",0.00787139600382066,8.69160400068107e-05,2.20534215887109e-06,0.0690194836186087,0.0707976671681896
1.81130363876211,-0.0304529035138781,0.0459853453960604,-0.0247057698267834,0.0435335156214522,"AKT1",0.00144325282551009,5.53172337291728e-12,1.71515517613018e-13,0.0381966236394004,0.0375493290590021
1.86448500286562,-0.0140560586543623,0.0236808196606599,0.0211605455961279,-0.0340185705793719,"AKT1",0.00144325282551009,5.53172337291728e-12,1.71515517613018e-13,0.0381966236394004,0.0375493290590021
0.493587016990147,0.009219313496513,-0.0645980763731447,-0.00869477621264775,0.0917301733150314,"BRCA1",0.00153206377288615,5.88601827067786e-07,4.48046448125474e-08,0.0836390983815178,0.0378147928393412
0.727681064138478,0.00636260233481678,0.0549939106268126,-0.0463574777087771,0.012611896701353,"BRCA1",0.00144325282551009,1.43616604337271e-09,1.02548600395119e-09,0.0381966236394004,0.0375493290590021
0.452341370844611,-0.0372530392777834,-0.00878637669716104,0.0416084596613198,0.00902975189335853,"BRCA1",0.00148261763859913,1.58336867682226e-06,1.61159636911188e-06,0.0381966236394004,0.0385444459023532
0.525791580250633,0.0393833226436894,-0.000931017442518001,-0.00645542154504863,0.0628609180341718,"BRCA1",0.00144325282551009,9.91707499606933e-08,7.24769613980058e-09,0.0381966236394004,0.0375493290590021
1.43506823538662,-0.0730109185692678,0.155857060293009,0.0855339785577973,-0.0764042960459865,"CCNB1",0.00144325282551009,4.96393252568558e-11,2.96387277879394e-12,0.0381966236394004,0.0375493290590021
1.91850997317369,-0.0577720387666991,0.0404207563406409,0.0450580448778486,-0.00696268692306301,"CCND1",0.00144325282551009,1.13508392639185e-11,3.68941740463384e-13,0.0381966236394004,0.0375493290590021
1.92484732323024,-0.0239176736398212,0.0244462260449323,0.0287591662866207,-0.0192757185098649,"CDH1",0.00144325282551009,5.53172337291728e-12,1.71515517613018e-13,0.0381966236394004,0.0375493290590021
1.03213184118171,0.0714030759009923,-0.00343518608136706,-0.112512568273157,0.0339012258377209,"CDK2",0.00144325282551009,7.35290446959382e-10,1.09446579584715e-11,0.0381966236394004,0.0375493290590021
1.77447551627406,-0.0150408845127004,0.0567246395303411,0.00640890471306621,-0.026413785848971,"CDK2",0.00144325282551009,1.05057939788527e-11,2.84151573702523e-13,0.0381966236394004,0.0375493290590021
1.13290376606131,0.00751360444335436,-0.00721924113086581,-0.0422386911769144,0.0266038898971932,"CDKN1B",0.00144325282551009,5.53506301894818e-11,2.37031741930606e-11,0.0381966236394004,0.0375493290590021
1.0896498717759,0.0846069783275318,-0.0648965796515426,0.0425741965297852,-0.0516118680635549,"CDKN1B",0.00148261763859913,8.26200394394521e-11,1.61749375678982e-11,0.0381966236394004,0.0375493290590021
1.80502303073824,-0.0304126877436688,0.00195594810053423,0.0422244703322292,-0.0247897375518107,"CLDN7",0.00144325282551009,8.61113779889534e-12,2.84151573702523e-13,0.0381966236394004,0.0375493290590021
0.139313433244531,0.0999001652506114,-0.141422058105519,0.0870056092003386,-0.0127061159763209,"CTNNB1",0.0799617729691906,0.000316540292984775,0.0130315225188361,0.108322257698124,0.189346515858248
0.141053414200114,-0.0117092215954369,0.00107908791533701,-0.0708816699639017,0.0959794129109672,"CTNNB1",0.0149618712030476,0.00470711323926606,0.00716924400012363,0.597900874087321,0.175392848839337
1.18346806977816,0.00440795719330689,-0.0047561499925739,-0.0368395836222497,0.0447612723263986,"CTNNB1",0.00144325282551009,5.79131193385965e-11,4.48613117743592e-12,0.0381966236394004,0.0378147928393412
1.08207954061193,0.000370054820052479,-0.0153404952428338,-0.00599161484245614,0.0141399477397299,"CTNNB1",0.00148261763859913,9.81858769037825e-11,1.89081314118987e-11,0.0381966236394004,0.0385444459023532
0.373143464058259,0.0542039852785575,-0.0709730906347276,-0.0643060008133682,0.101126047293027,"CTNNB1",0.00191898541300762,6.39092945825772e-07,1.69400242765923e-07,0.0889172610016705,0.042102901974244
0.152290764316748,0.0970832504295036,0.00312179764828441,-0.0450876980840222,-0.071320879436086,"CTNNB1",0.02104603857906,0.000235705349568391,7.23612391588646e-06,0.0932091505373227,0.228270876540031
0.261301862621759,-0.0455718662054237,0.0752583392773034,-0.103935933566062,0.0800613134693093,"CTNNB1",0.00191898541300762,0.000591462764841723,0.00035191589455625,0.146033199033116,0.051956420492493
0.522857992917191,-0.0222066054714103,0.0370986224816016,0.0250985005863312,-0.065559620115808,"EGFR",0.00191898541300762,5.64031566047601e-08,1.46738950006869e-08,0.0389103331472975,0.0508671118607604
0.0222358787241709,0.0879493221414328,-0.0454043185459035,0.0946448610057835,-0.154228311738594,"EGFR",0.649770239756516,0.015423810005272,0.0632348427497398,0.125335684013578,0.953532176536433
0.101089719274257,-0.0323095459333566,0.124179205583372,-0.134246024182659,0.0451242405248949,"EGFR",0.0543939782304758,0.0735643545096049,0.000185767911569175,0.593630418124121,0.288784453801913
0.548935672117752,0.0113510644361778,-0.0577608355176034,0.0434035850381495,-0.0184785680447606,"EGFR",0.00181310453955239,4.69323837412138e-08,9.43488451673652e-09,0.0381966236394004,0.042102901974244
