"OV1002 Carbo Day1","OV1002 Carbo Day2","OV1002 Carbo Day4","OV1002 Carbo Day7","OV1002 Carbo Day14","Molecule","OV1002 Carbo Day1 adj.p.val","OV1002 Carbo Day2 adj.p.val","OV1002 Carbo Day4 adj.p.val","OV1002 Carbo Day7 adj.p.val","OV1002 Carbo Day14 adj.p.val"
5.72422061725,5.615571649,5.81567886,5.83796422175,5.76900775425,"AKT1",0.00171282731671224,1.27674536828489e-10,1.61961345544841e-09,0.0484770341426647,0.0516143257318997
10.169527994875,10.10260862,10.2266220475,10.0968937875,10.25599643,"AKT1",8.54062709254853e-05,8.83188725573482e-12,9.84294746795091e-11,0.00266720681266137,0.00267168761010784
10.4215252275,10.43970026,10.4512424575,10.551167795,10.3316426075,"AKT1",8.54062709254853e-05,8.83188725573482e-12,9.84294746795091e-11,0.00237939872277142,0.00267168761010784
6.04407147075,6.08035609325,5.93995786225,5.94441209575,6.10022602775,"BRCA1",0.0012759511052521,4.8254816534011e-10,3.60543161955979e-10,0.0484770341426647,0.0460210168632105
6.5580226865,6.64334615675,6.791750747,6.673383673,6.613588008,"BRCA1",0.000855459456083844,6.03997417922429e-11,1.39869579481827e-09,0.0319361653088263,0.0354727376523711
5.961763917875,5.8919484765,5.879429945,5.9792121865,5.9635930825,"BRCA1",0.00137148804516703,4.10680907332294e-10,1.83806014085344e-09,0.0481206570851411,0.0484625549774767
6.1133105925,6.2393059995,6.2330613575,6.2327459565,6.3090658035,"BRCA1",0.00120023103404745,3.70049642206798e-10,7.14744290558368e-10,0.0411468210739898,0.0429142996843697
8.580532959125,8.34474968975,8.94961225975,9.24240643725,8.89113015675,"CCNB1",0.000183944127772038,7.46078132676297e-11,4.92606452867521e-10,0.00387715534796672,0.00618227542435576
10.68804040625,10.4911080175,10.5887873425,10.817899125,10.7184099975,"CCND1",8.54062709254853e-05,2.31767528723245e-10,3.19156769365689e-09,0.00204882001532446,0.00252770575346323
10.7206959275,10.6902721175,10.70610209,10.8567113125,10.7004679325,"CDH1",8.54062709254853e-05,8.83188725573482e-12,9.84294746795091e-11,0.00204882001532446,0.00252770575346323
7.310082842875,7.54524486925,7.6090042005,7.27930119925,7.288199034,"CDK2",0.000372334734467491,1.80221644665397e-10,4.09024402699568e-10,0.0191523805743959,0.0196984188692421
9.995281287625,9.99918270075,10.1777100775,10.1950705225,10.01911553175,"CDK2",8.54062709254853e-05,5.8611111274811e-11,1.12457535969989e-10,0.00266720681266137,0.00267168761010784
7.595577763375,7.63942384925,7.7026613585,7.554821233,7.561024774,"CDKN1B",0.000336336674847153,2.81695665056617e-11,1.15082360554906e-09,0.0164336187268207,0.0175862917166877
7.47120615625,7.732445866,7.63604246075,7.732575737,7.5118868345,"CDKN1B",0.000367590434496144,6.03997417922429e-11,4.92829781219614e-10,0.01547535800013,0.0175862917166877
10.146845107,10.072367045,9.9951465685,10.17755193,10.0278910665,"CLDN7",8.54062709254853e-05,8.83188725573482e-12,9.84294746795091e-11,0.00266720681266137,0.00267168761010784
5.44676623575,5.585596396,5.39539643775,5.54508851725,5.500335263,"CTNNB1",0.00209726903569004,1.8644671454151e-10,3.95917753963332e-10,0.0534268462202082,0.055762160470505
5.440127705875,5.4575235155,5.4151159925,5.40505664125,5.46407029425,"CTNNB1",0.00199259060395065,1.38756549121706e-10,3.07795786955248e-09,0.0556594873203846,0.0558834727150792
7.742228763625,7.775877802,7.850338489,7.71715458125,7.7727488895,"CTNNB1",0.000326856391556354,2.23639806116958e-11,1.76698125819218e-10,0.01547535800013,0.0162586634758837
7.448211428875,7.48249426,7.513825449,7.47952307175,7.44005819925,"CTNNB1",0.000367590434496144,2.56161051615877e-11,4.73478186147634e-10,0.0166016381409092,0.0177089594069462
5.817772993,5.9303024035,5.77700344275,5.69612254875,5.8431985765,"CTNNB1",0.00162517944019378,2.02446993980571e-10,3.14191853001247e-10,0.0512381138992105,0.0506331500556177
5.465543100375,5.62024503625,5.59352007525,5.5824117295,5.4456983855,"CTNNB1",0.00199259060395065,3.32251979376514e-10,4.11282353474011e-10,0.0531960366600019,0.0558834727150792
5.611837570125,5.561363696,5.70785649125,5.5352705845,5.6277536615,"CTNNB1",0.00176308262353099,1.40396549875066e-10,1.73109285432773e-08,0.0534268462202082,0.0528858022367612
6.106070160625,6.0986740555,6.172617228,6.24753989925,6.04432725075,"EGFR",0.00125157855872452,8.64657064427177e-11,1.47337697297109e-09,0.0411468210739898,0.0468097249354692
5.28089425725,5.42210456825,5.32746210225,5.492673875,5.26545463675,"EGFR",0.00249161583799061,1.05646530127315e-10,1.64254790430774e-09,0.0541667882097797,0.0611652604437853
5.37853140375,5.388775886,5.5004056755,5.3513892715,5.378061004,"EGFR",0.00211318060911134,9.6178073860971e-11,1.24487553644004e-09,0.0563355897751441,0.0567433914486139
6.163229291125,6.24230388125,6.08580218775,6.203904682,6.10899500325,"EGFR",0.00120023103404745,1.30749541003585e-10,3.98720834340184e-10,0.0412333793994148,0.0460210168632105
5.58200317275,5.72207602625,5.595763791,5.64831766375,5.551360407,"ERBB2",0.0017871195882598,8.37238482774366e-11,1.24324046321561e-09,0.0512381138992105,0.055363566196461
5.413367162,5.38453998625,5.3003672355,5.38511700675,5.40909716875,"ERBB2",0.00199259060395065,9.46981711760188e-11,3.60543161955979e-10,0.0556771978111216,0.0562201870491735
9.70075789675,9.684989902,9.69114888175,9.8069076995,9.66989152875,"ERBB2",0.000102607674061516,1.03449790231131e-10,3.60543161955979e-10,0.00266720681266137,0.00333896384801511
