"OV1002 Carbo Day1 3","OV1002 Carbo Day2 3","OV1002 Carbo Day4 3","OV1002 Carbo Day7 3","OV1002 Carbo Day14 3","Molecule"
5.52870576,5.509991035,5.910056241,5.928520251,5.468059714,"AKT1"
10.07533243,10.11189754,10.2444395,10.14173092,10.27192614,"AKT1"
10.49482835,10.45027957,10.58123193,10.54585012,10.34228479,"AKT1"
5.829560004,6.259063785,5.840846881,5.860917307,5.993721551,"BRCA1"
6.570107613,6.519049691,6.617951962,6.571571387,6.666223627,"BRCA1"
5.801718836,5.779007271,5.739264629,6.160960844,6.12537872,"BRCA1"
5.965603959,6.133306113,6.04410095,6.070490826,6.369522441,"BRCA1"
8.272659378,8.071483345,8.930618259,9.169734701,8.600818873,"CCNB1"
11.10566218,10.03261712,11.18000801,11.31953504,10.20456389,"CCND1"
10.70300087,10.73804199,10.69138992,11.02985941,10.77438237,"CDH1"
7.427168139,7.441833232,7.408426453,7.45589928,7.208971718,"CDK2"
9.987302846,9.848368444,10.1648152,10.03990203,9.983696477,"CDK2"
7.482198937,7.661789151,7.385725724,7.392537303,7.385263738,"CDKN1B"
7.351192871,7.539577387,7.539490887,7.259011095,7.446125796,"CDKN1B"
10.43163686,10.00887512,10.02419985,10.36756475,10.41508875,"CLDN7"
5.338400114,5.449500712,5.427437045,5.586338619,5.644044699,"CTNNB1"
5.421235357,5.442319448,5.164408748,5.545224992,5.415932416,"CTNNB1"
7.83133417,7.764291097,7.760040589,7.858296637,7.884542872,"CTNNB1"
7.681849494,7.548011314,7.367819144,7.567723563,7.284924022,"CTNNB1"
6.040035097,5.797831997,5.776451198,5.666159515,5.817020649,"CTNNB1"
5.464881864,5.857718298,5.513212705,5.708522068,5.442012388,"CTNNB1"
5.612376983,5.455348959,5.583465344,5.499635913,5.583045947,"CTNNB1"
6.183097962,5.948063339,5.993345402,6.221595572,6.058782997,"EGFR"
5.355935248,5.340617037,5.101376446,5.410333361,5.332508642,"EGFR"
5.365232579,5.497269852,5.288442148,5.368208303,5.181270424,"EGFR"
6.321845094,6.104737231,6.141706407,6.321210627,5.994013468,"EGFR"
5.645706162,5.850284541,5.750129214,5.569709181,5.632757413,"ERBB2"
5.489827247,5.37474688,5.351357079,5.359028188,5.352138806,"ERBB2"
9.553977879,9.874933493,9.475523557,9.657361191,9.883095659,"ERBB2"
6.345567409,6.121074523,6.276406907,6.112233037,6.030469505,"ERBB3"
9.582141154,9.524310513,9.665286545,9.791598661,9.491466,"ERBB3"
5.7107572,5.656617107,5.637858293,5.987597915,5.836141307,"ERBB3"
5.62417782,5.843068022,5.632603507,6.044280764,5.469414137,"ERCC1"
6.540825017,6.556423026,6.32569701,6.211305734,5.956193052,"ERCC1"
8.278802493,8.490435875,8.089424251,8.064507794,8.076416625,"ERCC1"
8.179185801,8.384660321,8.191001637,7.891928026,8.093307306,"ERCC1"
9.471367289,9.910216865,9.245916357,8.848625861,9.583043289,"ESR1"
6.389684091,6.219247451,6.736731832,7.123405532,6.373063874,"HIF1A"
6.804695521,6.768057627,7.422737504,7.413704262,6.765859344,"HIF1A"
6.829645819,7.01775291,7.915039096,8.272713829,7.602405735,"HIF1A"
11.07069081,10.18517906,10.71315385,10.66380781,8.657265756,"IGFBP3"
10.58004417,9.429762158,9.884962034,10.1018051,8.08231824,"IGFBP3"
5.787362266,5.461820417,5.557878597,5.675977572,5.77693191,"MAPK1"
6.587776161,6.293331989,6.324076099,6.360469288,6.274656809,"MAPK1"
6.525490973,6.260089669,6.27747057,6.471021092,6.620850318,"MAPK1"
7.316551458,7.091696554,7.532104157,7.999601607,7.176920673,"MET"
7.603388765,7.525053201,7.89008231,7.446778664,7.861546289,"MLH1"
6.284364251,6.542151268,6.508451441,6.561120106,6.350281039,"MSH2"
5.725719791,5.667289602,5.880504567,5.910739653,6.013133977,"MSH2"
9.902546233,9.896178258,9.662484281,9.480697129,10.13046496,"MSH6"
9.986050989,9.834045694,9.428984655,8.725012167,9.733133062,"MYC"
8.312111569,8.478863119,7.75691113,7.640764459,8.387502563,"MYC"
8.381424822,8.363777613,8.668552753,8.533298845,8.433242222,"NCOA3"
5.684323945,5.427839352,5.776546953,5.786802367,5.97422196,"NCOA3"
5.974119961,5.414370382,5.439984132,5.354259993,5.328232067,"PGR"
5.660174343,5.629182027,5.719166668,5.585754859,5.614338379,"PMS2"
7.476850406,7.31997485,7.269563764,7.270295234,7.312115813,"PMS2"
5.771203647,5.435896698,5.280562935,5.39720905,5.698636574,"PMS2"
7.701115307,7.66221191,7.504565475,7.331065387,7.48819065,"PTEN"
12.97698765,12.94912188,12.86773078,12.76126761,12.86897171,"RPS6"
12.10110848,12.3565052,12.14675682,12.09545864,12.13224737,"RPS6"
5.564885339,5.933815265,5.91920961,5.951024319,5.833190545,"SERPINE1"
10.56907275,10.51511181,10.73861231,10.25487664,9.460082313,"VIM"
10.09405922,9.996279719,10.04314276,9.568548502,8.806192236,"VIM"
