"OV1002 Control Day1 1","OV1002 Control Day7 1","OV1002 Control Day14 1","Molecule"
-0.290367329551963,0.138802034692077,0.266100768135558,"AKT1"
0.0474250986609981,0.0709871483924345,-0.0283790327203701,"AKT1"
-0.00121346549929147,-0.0172161957636587,-0.0575374997554683,"AKT1"
-0.0291799869480102,0.123761389917835,0.0993705095341155,"BRCA1"
-0.0137552113274122,0.0818172021746456,-0.00747092711607367,"BRCA1"
-0.104367421283928,-0.156043065493651,-0.00255561906807283,"BRCA1"
-0.0790790906902427,-0.418495437128857,-0.0327500749925229,"BRCA1"
0.0490466709402986,-0.0390103432771485,-0.0192745913696022,"CCNB1"
0.0314048487035126,0.0661862240600131,-0.0470086625391077,"CCND1"
-0.00049035661761998,-0.0282085223103614,-0.0740726994601624,"CDH1"
3.10290511534861e-05,0.132454241860043,-0.116648575080884,"CDK2"
0.00287046926889944,-0.0856443926623274,-0.061052722939908,"CDK2"
0.0206416256940944,0.0821311313408803,0.046822391325237,"CDKN1B"
0.0551432116878467,-0.0298399752704559,-0.0281466817910583,"CDKN1B"
-0.0782320117462862,-0.0435946372490914,-0.0386896152898024,"CLDN7"
0.119275607621465,0.0711033988658982,-0.129366939532939,"CTNNB1"
-0.120514965022643,-0.0338789057183264,-0.14284836357444,"CTNNB1"
-0.0303978317727782,-0.019772506707479,-0.0801601284332272,"CTNNB1"
-0.0188820850731977,-0.0772948516359619,-0.0744612474890738,"CTNNB1"
0.0574000593650926,0.117253715028612,-0.0654891220664952,"CTNNB1"
0.124350057529331,-0.135225671532044,-0.196831740730098,"CTNNB1"
0.10127252128597,0.00415504919136184,-0.0324216474064016,"CTNNB1"
-0.0452637166663757,-0.00516803422488965,0.00707119642330833,"EGFR"
-0.023634311738567,-0.121434546144723,0.0318909744272072,"EGFR"
0.0901511407307658,-0.00721743707634667,0.0651867185977779,"EGFR"
0.00309424777005773,0.0315159467765782,0.109413967700481,"EGFR"
-0.0015272728702139,0.205901759345953,0.0814927450226761,"ERBB2"
-0.0226726264121686,-0.00154961802175545,0.0255834356255762,"ERBB2"
0.0333343631222667,-0.0322476987865887,-0.0954992927418068,"ERBB2"
0.0654128421179865,0.100737469141718,0.0381222535335185,"ERBB3"
-0.0458273284198687,-0.0503675460896269,-0.0655695703802421,"ERBB3"
-0.252739579486599,-0.0560778786409908,-0.093958948057288,"ERBB3"
0.203519965720652,0.0629412709774647,-0.0361647749012468,"ERCC1"
0.0774571029647804,0.0950696904964801,0.0180400527994288,"ERCC1"
0.0117804199393552,0.0927229540656749,0.0619893116274495,"ERCC1"
0.0250288055838854,0.00978918815241459,0.00594196376037015,"ERCC1"
0.00205544458496076,-0.0631729594619868,-0.0951099492968812,"ESR1"
-0.0558372453981449,-0.203118093595655,-0.0124040153210937,"HIF1A"
-0.18028491709223,-0.320062196383599,0.0234159232460021,"HIF1A"
0.0116348306588123,-0.254099521109192,0.134747250732128,"HIF1A"
-0.046898530957673,0.171892429318479,0.232713387822772,"IGFBP3"
-0.10252377423649,0.205445670811981,0.336841472480672,"IGFBP3"
-0.0526576211022165,-0.125899757124497,0.144336845036778,"MAPK1"
-0.0804731140623929,-0.037024238189755,-0.044989517283086,"MAPK1"
0.0429741703697923,-0.046308301125803,-0.0396148105799257,"MAPK1"
0.0704785907413947,-0.0167273862758226,0.062049895013469,"MET"
-0.0830811372273033,0.0407645121073739,0.0111970997101154,"MLH1"
0.0166416862554908,-0.0184585583422127,-0.108608947374452,"MSH2"
-0.0258243261483322,-0.0501331916814624,-0.0139913180858188,"MSH2"
-0.0500420642611852,-0.026502474526221,-0.0584225284771573,"MSH6"
-0.00993908909237273,0.096391269180101,-0.0314280517942895,"MYC"
0.0994836317174284,-0.0335518114562139,0.029145089040308,"MYC"
0.0656119354319917,-0.0246034204651657,0.0266265179839058,"NCOA3"
0.017425879008183,0.176006212358645,-0.0178026229024619,"NCOA3"
0.08238539931293,-0.0348394984601838,0.0435095317584599,"PGR"
-0.0185018887799269,0.183829123647935,-0.0882481438635436,"PMS2"
-0.11059102226918,0.093268115536455,-0.12019648745175,"PMS2"
-0.0880969123286642,0.0640506749706722,-0.0553098057452377,"PMS2"
-0.0881924088213082,0.0687464869886183,0.0442336434548853,"PTEN"
-0.00516264495362062,-0.0365921331676651,0.0166797087704307,"RPS6"
0.00139699560041917,-0.0316335648437374,-0.0175789027670135,"RPS6"
-0.00438789084696434,0.186316015934579,0.102609484401891,"SERPINE1"
-0.0135037826717492,-0.0767392670393725,0.0695805761906403,"VIM"
0.0573180931498942,0.00286074300177441,0.0517422950160558,"VIM"
