"HOX424 CarboTax Day1","HOX424 CarboTax Day2","HOX424 CarboTax Day4","HOX424 CarboTax Day7","HOX424 CarboTax Day14","Molecule","HOX424 CarboTax Day1 adj.p.val","HOX424 CarboTax Day2 adj.p.val","HOX424 CarboTax Day4 adj.p.val","HOX424 CarboTax Day7 adj.p.val","HOX424 CarboTax Day14 adj.p.val"
2.53371333543575,2.52902757571977,2.50773648234421,2.54572263952317,2.5455683419916,"AKT1",0.000475934074059731,0.000482322295320522,1.74805136806193e-08,0.0267456200529205,0.0269953485496351
3.24906818833487,3.23702610825042,3.24537640328241,3.22962594665402,3.26087386049153,"AKT1",3.17763317871519e-05,0.000235416724724088,1.15845218558058e-08,0.0160987376742025,0.0155168787511004
3.27259271179755,3.25047018562123,3.26196893825005,3.25567202305638,3.26196893825006,"AKT1",3.17763317871519e-05,0.000228991618014742,2.03549774242927e-09,0.0160987376742025,0.0155168787511004
2.58960742962187,2.56118637470717,2.57308596373196,2.56676467543783,2.61105308093638,"BRCA1",0.000401910406070599,0.00117807509812307,7.09869784685594e-08,0.0267320178105846,0.0264774858473874
2.87612564822632,2.92633514969437,2.86503174921797,2.870405480635,2.84961242245303,"BRCA1",0.000124708731466622,0.000496267303637828,1.8545112875127e-08,0.0202236945954483,0.0205881593785226
2.57253754442293,2.5309156437709,2.55465978746732,2.57057978255776,2.58889395947161,"BRCA1",0.000425218786805718,0.000609233614298309,2.56916415967063e-07,0.0267320178105846,0.0264789157177665
2.76398806470891,2.84008757621895,2.76440218466484,2.79453604002192,2.71754734976662,"BRCA1",0.000203168889152154,0.000250812625281926,9.25940576604225e-07,0.0222520285086938,0.0234281121870074
3.00556376655765,3.06393084404767,3.04628434385654,3.05999992392785,2.982253822792,"CCNB1",7.26959942465724e-05,0.00144233134515873,2.00586303930989e-07,0.017525365536695,0.0188667384069024
3.42912790383271,3.41381435859664,3.44141934666696,3.44141934666696,3.41683646099847,"CCND1",2.17313594196185e-05,0.000496267303637828,1.89294458014826e-11,0.0160987376742025,0.0155168787511004
3.41532540979755,3.4250307562213,3.40864216577564,3.40303396696331,3.43322505144413,"CDH1",2.17313594196185e-05,0.000348040100570168,1.89294458014826e-11,0.0160987376742025,0.0155168787511004
2.68640292652516,2.71146641912752,2.67256767850181,2.6694325910189,2.69889153666229,"CDK2",0.00025979327352567,0.000785081468698381,4.09751802198779e-08,0.0244292549100079,0.0234952458876484
3.2156921087025,3.21010477052586,3.18424050658072,3.18507669250219,3.22647748905718,"CDK2",3.17763317871519e-05,0.000250812625281926,4.44914837987128e-09,0.0160987376742025,0.0155168787511004
2.99596261271968,2.96475633158186,2.97357142964738,2.94894890517431,3.01835379579199,"CDKN1B",7.3757192686068e-05,0.000533022849517695,3.30464505182405e-08,0.0189758255913658,0.0178783053843591
3.09917804210433,3.14885466079941,3.13429793249538,3.16983563541164,3.03495361155806,"CDKN1B",4.95831949400897e-05,0.000348040100570168,2.57119964300439e-07,0.0160987376742025,0.0178783053843591
3.39181756933865,3.39742576815098,3.38620937052632,3.39181756933865,3.38620937052632,"CLDN7",2.17313594196185e-05,0.000276096371450723,1.89294458014826e-11,0.0160987376742025,0.0155168787511004
2.55106065987788,2.65746341020894,2.63807582823189,2.65266828239422,2.4964155227733,"CTNNB1",0.000456829219411906,0.000977823514481043,1.28347890804174e-08,0.0248447591042475,0.0270327655403637
2.42566358614491,2.4262960563386,2.43409430443888,2.4209648422685,2.42706588416607,"CTNNB1",0.000664845445584172,0.000359429851410655,3.25068609642458e-08,0.0276907690402329,0.027750118725341
3.11552330233396,3.07471127815904,3.11286381350608,3.07121768537023,3.16172554356457,"CTNNB1",4.73406325208102e-05,0.000279379704616493,2.08638012025138e-07,0.017525365536695,0.0155168787511004
3.0400025092285,3.04181583248838,3.09993462673796,3.02875577699435,3.05705184257095,"CTNNB1",6.80412121963273e-05,0.000482322295320522,1.6598595300336e-07,0.0181906400689403,0.0178783053843591
2.54562582361461,2.55798738181842,2.54606075020543,2.51695226691937,2.56470931650903,"CTNNB1",0.000456979014025334,0.000876838144890085,7.09869784685594e-08,0.0271320724413278,0.0269953485496351
2.46161187397001,2.46033067488602,2.45947961349283,2.47176112320684,2.46091135558151,"CTNNB1",0.00058450642539055,0.000228991618014742,5.70150713118743e-08,0.0274938264641843,0.0271709673716708
2.46018564305002,2.4417455658048,2.48293251437084,2.44336562810711,2.45716321673023,"CTNNB1",0.00058450642539055,0.000420867598279978,7.84817733488448e-08,0.0276907690402329,0.0271709673716708
2.60141922778096,2.60412655558672,2.56265506782782,2.57941025705345,2.59816353157948,"EGFR",0.000387072296905583,0.000496267303637828,2.12077616881445e-07,0.0267320178105846,0.0264774858473874
2.41637608784304,2.41701899605254,2.41934477996619,2.42608583507342,2.41740591265327,"EGFR",0.00068623233678377,0.000496267303637828,1.07865273682573e-08,0.0276907690402329,0.0279322928827967
2.42571336186248,2.4371127722796,2.41913090816779,2.4274059839903,2.42938228092867,"EGFR",0.000664845445584172,0.000315410614022174,3.76534133535929e-08,0.0276907690402329,0.027750118725341
2.83806935015185,2.76789469005878,2.77996199686886,2.8488370269253,2.86063311295514,"EGFR",0.000145604432775085,0.0020305490605525,1.86443529660201e-07,0.0206167443458813,0.0205881593785226
2.52678333571532,2.51643958867156,2.4915532500934,2.54950007237721,2.52768970902773,"ERBB2",0.000475934074059731,0.000496267303637828,1.67666535182111e-08,0.0267456200529205,0.0270327655403637
