"OV1002 Carbo Day1 2","OV1002 Carbo Day2 2","OV1002 Carbo Day4 2","OV1002 Carbo Day7 2","OV1002 Carbo Day14 2","Molecule"
0.201532292826097,0.332788809084712,0.391472271028257,0.359606497892272,0.417985181586142,"AKT1"
1.78951405619602,1.7398253771345,1.82708252077679,1.8178002892021,1.87413265733317,"AKT1"
1.8656350545173,1.81422605374853,1.84165429809765,1.90500917961916,1.82896006005584,"AKT1"
0.522526768243215,0.541206900044975,0.460718927867759,0.42400327630706,0.574309242514438,"BRCA1"
0.729128424161521,0.728973172588396,0.715141106149859,0.673054451731302,0.76123882081631,"BRCA1"
0.500269137835693,0.429194200708039,0.486196741765011,0.441290767813681,0.437152652296118,"BRCA1"
0.42594221325274,0.572287234084334,0.555242934922863,0.48387302817686,0.680489284593852,"BRCA1"
1.29967883816866,1.39326860815292,1.48255846763508,1.6217539336948,1.61315640637096,"CCNB1"
1.87263883600685,1.86554009551124,1.88435687346978,2.02450461895717,1.99756301479837,"CCND1"
1.91103094329408,1.84264629922499,1.92895600353439,1.96209365412886,1.90275841391965,"CDH1"
1.00451976470913,1.01049114570208,1.09865605116126,0.959045040590915,0.998069821616355,"CDK2"
1.77575207493757,1.70093985377898,1.77151309876865,1.85111974057445,1.79628698209539,"CDK2"
1.14117763346424,1.12946980065004,1.13948465803873,1.11420057880102,1.13578831933597,"CDKN1B"
1.11607046420225,1.21155720093232,1.05043003417048,1.16225782290675,1.20467164939732,"CDKN1B"
1.78916740705019,1.7365802864241,1.7487177342767,1.81058431143622,1.71513896930965,"CLDN7"
0.0155398040139039,0.254009736465501,0.00771747117986679,0.161660380390211,0.221478657732319,"CTNNB1"
0.163719959884793,0.104662078337703,0.103526602977249,0.036546759192249,0.162198231661857,"CTNNB1"
1.18358357819275,1.22603099160552,1.21211927277516,1.11566772416503,1.14453900190463,"CTNNB1"
1.05916110204231,1.06294337308285,1.06644289689933,1.0118429737352,1.0594188393392,"CTNNB1"
0.268156116696711,0.511947067897536,0.393472797298856,0.369416536020983,0.397304822892651,"CTNNB1"
0.238313249800246,0.175434776333921,0.311757510595083,0.202851158883741,0.169928516017281,"CTNNB1"
0.263216477136069,0.128427160353524,0.0761372194901467,0.21671744048814,0.321280805708803,"CTNNB1"
0.527971014063984,0.517831184367897,0.552326885781555,0.605833728474284,0.521071124627491,"EGFR"
-0.0117309166501741,0.0647739570275633,0.0847702735639734,0.20421352027904,-0.0495796880050451,"EGFR"
0.224800598731338,0.0133410850630906,0.268560641976929,0.0560172614727692,0.0886153647786726,"EGFR"
0.542492761325907,0.536205387579887,0.522006252723483,0.577664599554739,0.541900599324483,"EGFR"
0.278518313300187,0.297474803443892,0.288316660611948,0.267397346510287,0.140086730766746,"ERBB2"
0.140631198269503,0.0982687193178406,-0.0126115299462382,0.154566639936116,0.096778944549563,"ERBB2"
1.73052697910493,1.66155352933542,1.68287021848037,1.72967756890774,1.69686157450136,"ERBB2"
0.620830420139768,0.546629664748581,0.499080531849764,0.604654063968941,0.576857480434579,"ERBB3"
1.70295513183214,1.64493048173165,1.68230536095583,1.72046851801569,1.64256537114632,"ERBB3"
0.435565558707057,0.293939196336135,0.270209759313826,0.328624317359363,0.308826335002345,"ERBB3"
0.333307454798653,0.446189878874504,0.273828989940974,0.28990939357065,0.330062431935069,"ERCC1"
0.628295143479301,0.667812958549218,0.615084705708269,0.504302641616944,0.4613832607424,"ERCC1"
1.33683483527742,1.36690180251648,1.3381566524688,1.19406560786135,1.25428338587669,"ERCC1"
1.34553437572339,1.33719610863453,1.28337343977422,1.24889498746152,1.19120717557947,"ERCC1"
1.69485709626748,1.55169976622401,1.64656558880752,1.64763694886879,1.62760669765732,"ESR1"
0.637288387781247,0.658113213974414,0.630207199670714,0.787480187905222,0.790803165182747,"HIF1A"
0.946296829359679,0.877461610514053,0.909357461457083,1.07062874230007,0.950942056297685,"HIF1A"
1.05205088332467,1.16705775544513,1.08923331020039,1.3476433269508,1.18272050480918,"HIF1A"
1.85115449810631,1.99944468865397,1.75911386330718,1.7874995435684,1.69519170869825,"IGFBP3"
1.7345117460995,1.92182189973374,1.59019609069201,1.63857339310129,1.50919344624732,"IGFBP3"
0.237459009539689,0.201538109779793,0.27679354478458,0.45662758191399,0.259390635358187,"MAPK1"
0.676806955332697,0.528001150485663,0.690542145883393,0.615317857111289,0.556725350874792,"MAPK1"
0.728729949270784,0.601756325114419,0.681146406537578,0.624050090885469,0.698774809509569,"MAPK1"
1.05416872723777,1.0666116312935,0.994944114844508,1.18730293459877,1.08748702886621,"MET"
1.26904355789232,1.10144574109412,1.12488111645003,1.10397242807067,1.07080726035635,"MLH1"
0.525859743934949,0.665237700649492,0.670802692872071,0.639482514235279,0.537542759935478,"MSH2"
0.33641071476847,0.231143769325519,0.322907387381278,0.354484855192855,0.400662724169503,"MSH2"
1.7451565779677,1.71946351131684,1.73156136072486,1.69514062454562,1.80776430861331,"MSH6"
1.66302191184538,1.58493403004164,1.76615672942385,1.59800014094339,1.72474419025458,"MYC"
1.15806717815806,1.25796751151133,1.36626748493995,1.25604360400691,1.40885476656237,"MYC"
1.37703921529697,1.4602564474218,1.37617286519738,1.41747982454824,1.45900597407345,"NCOA3"
0.315704294442135,0.398594622986734,0.21545240072433,0.287117373886879,0.244499180314544,"NCOA3"
0.0678628246729614,0.0564620282824044,0.171534390904277,0.0849980896496673,0.194667312968133,"PGR"
0.24414980084473,0.225332687733747,0.335462642602187,0.262764643315718,0.220903929290897,"PMS2"
