"HOX424 Carbo Day1 3","HOX424 Carbo Day2 3","HOX424 Carbo Day7 3","HOX424 Carbo Day14 3","Molecule"
0.0387494840000002,-0.320615276000001,-0.160037453,0.000566937999999517,"AKT1"
-0.366728745,0.440369165,-0.0227483639999999,0.819060803999999,"AKT1"
0.435273427999999,-0.190217410000001,0.112150301,-0.542407393,"AKT1"
0.267183768,-0.192290977,-0.00262500300000035,-0.0837255939999997,"BRCA1"
0.0526328300000003,0.125288761,-0.385317218,0.620043108,"BRCA1"
-0.0570462260000006,0.231390136,-0.0205819159999994,0.847500082000001,"BRCA1"
-0.595835085,0.0292127960000004,-0.434287908,0.453284678,"BRCA1"
0.0492308819999998,-0.470593597,-0.230463990000001,0.408445497999999,"CCNB1"
0.498156479999999,0.208691669999999,-0.3120697,-0.633601539999999,"CCND1"
-0.26403069,0.170242699999999,-0.0215926300000007,0.19840481,"CDH1"
-0.323880064,0.218575311,-0.445709944,0.729881044000001,"CDK2"
-0.393695701,-0.333126183999999,-0.0537477700000011,0.163176142999999,"CDK2"
-0.0486414110000002,-0.000335208000000087,0.331034170000001,0.0578882949999997,"CDKN1B"
0.153843398999999,-0.333184935,0.262728356,-0.409358507,"CDKN1B"
-0.14922941,0.58344746,0.152380969999999,0.46586551,"CLDN7"
0.252862741,0.0756043979999994,-0.0153618120000001,0.470435894,"CTNNB1"
-0.0755756700000001,-0.343688609,0.039578991,-0.00618783200000017,"CTNNB1"
-0.161860145,-0.203510523,-0.741924675000001,-0.294924547999999,"CTNNB1"
-0.308987002000001,-0.181979992,-0.767281557,-0.0634267679999994,"CTNNB1"
0.318652957999999,0.479667964000001,-0.325861467,-0.183963712,"CTNNB1"
0.289503609,-0.182324781,-0.284604437,-0.139583508999999,"CTNNB1"
0.453998469,0.205059208,0.0400611919999996,-0.485257506,"CTNNB1"
-0.228747227,-0.198881284,-0.241436953,-0.0879396249999997,"EGFR"
-0.0218058630000009,-0.0651862919999999,0.0925949400000006,0.255145911000001,"EGFR"
-0.0100522940000003,0.0511977479999999,0.238398517999999,0.0371551239999999,"EGFR"
-0.0896518850000003,0.00374606400000044,0.0185241880000007,-0.045382955,"EGFR"
-0.450653179000001,-0.134193063,0.110430985,0.341678868,"ERBB2"
-0.42442157,-0.010157339,-0.307412565,-0.221584716,"ERBB2"
0.00477691999999941,-0.159656459999999,0.0759919900000003,-0.0385113999999991,"ERBB2"
0.0836012619999993,0.0036042949999997,0.305079712,-0.391102052,"ERBB3"
-0.161669182000001,-0.00149192800000009,0.336754645999999,-0.233151414,"ERBB3"
-0.00859686800000059,-0.155134008999999,0.215133606,-0.283956828,"ERBB3"
0.0452629240000002,0.0207929400000006,-0.216349547,-0.0767642120000005,"ERCC1"
-0.185198722,-0.305086289,-0.247420148,0.775930322000001,"ERCC1"
0.130988222,0.259930207,-0.0435393489999996,0.100385875,"ERCC1"
0.00610906599999961,0.117800976,-0.0936776629999994,-0.193802788999999,"ERCC1"
0.224031539,-0.0701983290000001,-0.228319064,0.0521591839999997,"ESR1"
-0.159242681,-0.0257654339999993,-0.128370843,-0.0145343839999992,"HIF1A"
-0.475743734000001,-0.0356230639999993,-0.032973513,0.0644463630000001,"HIF1A"
-0.117218467000001,-0.212791029,0.135357562999999,-0.395726407,"HIF1A"
-2.018242562,-0.447105992999999,-0.266971185,1.263641359,"IGFBP3"
-2.457104131,-0.277806051000001,-0.0927507100000007,1.974669065,"IGFBP3"
-0.271976315,-0.198463373,0.249747604,-0.399173192,"MAPK1"
0.476068186,-0.245737697,-0.366951351,-0.542871343000001,"MAPK1"
-0.0112593719999996,-0.119997879,0.151229316,-0.413569858,"MAPK1"
0.302216083999999,-0.412784069999999,-0.306861587999999,-0.456771496,"MET"
-0.386503437,0.00606480999999981,-0.510950539,0.142156772,"MLH1"
0.365220229,-0.115876439,-0.218905096999999,-0.137412018,"MSH2"
0.417055312,0.220225968999999,-0.458295133999999,-0.842522359999999,"MSH2"
0.345324978999999,-0.486760767,-0.366453287999999,-0.489771398,"MSH6"
0.450576722999999,-0.229995017,-0.294377308,-0.0108253260000009,"MYC"
0.315543053999999,-0.209599303000001,-0.397304513,-0.375197527999999,"MYC"
-0.00901994700000053,-0.569638682000001,-0.154259248000001,-0.255926028999999,"NCOA3"
-0.305262634,-0.133320506,-0.154025205000001,0.235380296,"NCOA3"
0.0729863660000003,-0.137575822,0.00535057500000047,-0.0139439030000004,"PGR"
-0.174467113,-0.154118444,0.413945394,0.30740659,"PMS2"
0.160211818000001,-0.135724065,-0.0372845030000004,0.0490291599999999,"PMS2"
-0.0692584869999999,-0.298200144,-0.167062765,-0.105520622,"PMS2"
0.161179099,-0.348309139,-0.0904737570000007,-0.0349944319999995,"PTEN"
-0.16274557,-0.35452577,0.428458149999999,-0.0725746600000008,"RPS6"
-0.0982381300000004,0.0975942500000002,0.82980173,0.18499252,"RPS6"
-0.182648043,0.124131328,-0.148446820999999,0.0332836960000007,"SERPINE1"
-0.0226026770000001,0.113012285,-0.400699071,0.0923863320000002,"VIM"
-0.49605474,0.0237248890000004,-0.370769976,0.801501755,"VIM"
