"HOX424 Carbo Day1","HOX424 Carbo Day2","HOX424 Carbo Day4","HOX424 Carbo Day7","HOX424 Carbo Day14","Molecule"
0.17187347375434,0.0929033907608714,0.11787218744943,-0.0227996201314811,-0.0543486675367421,"AKT1"
-0.0731166374696337,1.55644649747329,-0.0468590453505264,-0.0738824210815536,-0.020562245938083,"AKT1"
0.0567059373781613,1.56584967986784,-0.0410830528949315,-0.00169090120796911,-0.107601691331594,"AKT1"
0.078520429562694,0.508958756300938,-0.102431825828684,0.0405614045612146,-0.0892934023259171,"BRCA1"
-0.248378383416707,1.14009894672706,0.0717748075838334,-0.387394648697913,-0.0232235766601163,"BRCA1"
0.161722236337997,0.609984577770709,-0.00352607907898245,-0.405054017476768,-0.0859985782010112,"BRCA1"
-0.151272430021831,0.903846015730601,0.0136681507523849,-0.162889238208437,-0.127561665027277,"BRCA1"
-0.103181730148667,1.40411528125839,-0.113355055813012,-0.257973927424102,0.079216758761371,"CCNB1"
0.046424199475807,1.78584050139063,0.0215481806317346,0.0551967795161943,-0.055705496181333,"CCND1"
0.0158798166167098,1.76603165043211,0.00201648361999984,0.0328957240616998,-0.0356450569757756,"CDH1"
-0.112456958445213,0.630522241121101,-0.13296202779423,-0.334063649873425,0.00387249595399153,"CDK2"
0.0789659374834291,1.48086543394204,-0.128582639164011,-0.0918162679961296,-0.0211257482309641,"CDK2"
-0.142612039274519,1.2771819507275,-0.0673236634107302,-0.0539823188514021,-0.0977870913993397,"CDKN1B"
-0.0119780458812471,1.49631113022954,-0.0647426748908042,0.0418885450839861,-0.0210420615660714,"CDKN1B"
-0.0219420791262612,1.7476110366999,-0.0162552559519373,-0.0203381845866673,-0.0211552615822328,"CLDN7"
-0.426882995663707,0.604913314446811,0.0980990266453736,-0.345921157148294,0.180865391900249,"CTNNB1"
0.0580312802808346,0.173628745436584,0.0420364512271293,0.00764684410177835,0.129781019324284,"CTNNB1"
-0.130196121713146,1.32934736196274,0.0259916622457335,0.00882697796270882,0.0997531508816254,"CTNNB1"
-0.162225596260431,1.3398118426629,0.0763420806754083,0.052498318743037,0.0898376925474549,"CTNNB1"
-0.37857919946755,0.346254925243966,0.178228616840663,-0.0571082708614905,0.0487141439494135,"CTNNB1"
-0.0269691366088674,0.15289837073062,0.0168119046716591,-0.0614459710742127,0.0397983544917814,"CTNNB1"
-0.236466506621468,0.0718706767674905,-0.122029620541924,-0.0252483832369111,0.140299136456075,"CTNNB1"
0.0159484062484229,0.4731534181515,-0.00781929628289124,0.0878416232193827,-0.0432727230619996,"EGFR"
0.0177118640915277,0.0550901659441073,0.0619742320356427,-0.0940221090626459,0.00666931993302362,"EGFR"
-0.163865731850234,0.161412108678206,-0.0149887646512064,-0.0193592365810042,-0.0191705504367208,"EGFR"
-0.0126174044938351,0.884394094061283,-0.0752368478376177,0.186607514951694,-0.1019112770367,"EGFR"
-0.0226532533544201,0.310944785217049,0.159342623544132,-0.0418145505343396,0.107940806705845,"ERBB2"
-0.144031181394912,0.749001546594535,-0.121769787671162,0.342022234415238,0.13499310791406,"ERBB2"
0.0592974090994345,1.88239370320662,0.0444701044380718,-0.0121304741394863,-0.0252651101806125,"ERBB2"
-0.0398713104246704,0.708827039371513,-0.103907449641646,0.196051171986147,-0.187691875708583,"ERBB3"
-0.0267492732297088,1.6774434894263,-0.0164339046610102,0.116782828009736,-0.0737516247484233,"ERBB3"
-0.0043113973384053,0.296577985172435,-0.0617989341986659,0.225286753095934,-0.102275228170393,"ERBB3"
0.0597966581703575,0.331390815540434,-0.0025051349147942,0.0285080547536226,0.0130788036554889,"ERCC1"
0.168970902392344,0.364678475576201,0.025744820004553,-0.266371380679416,-0.255113350942558,"ERCC1"
-0.159517545960617,0.802702857730623,-0.169585215830375,-0.101230331630166,-0.121543847617818,"ERCC1"
-0.0215190006511479,0.814276445912995,0.0270199656745391,0.210245990247526,-0.0563796832497199,"ERCC1"
-0.0392405481886166,0.123784551704249,0.0436292715260191,-0.144910158667113,0.0521733856889137,"ESR1"
-0.114377539626093,0.902451314194389,-0.174754673542507,-0.119032505359508,0.0597755812291103,"HIF1A"
-0.145474422937932,1.04002355674435,-0.11363136034752,-0.0223768383972345,0.0287985478809376,"HIF1A"
-0.0304522206898212,1.42554613444929,-0.0534021476869628,-0.0723084926153856,-0.0526634255302048,"HIF1A"
-0.210744505096611,1.20790978431454,-0.0495521183669267,-0.00918075880360614,0.362067508400536,"IGFBP3"
-0.367273945324119,1.07545993912789,0.0323163040666095,-0.168034063455761,0.502389279935999,"IGFBP3"
-0.157354162418231,0.552815074142734,-0.010272875023469,0.545608942498027,0.090957934681248,"MAPK1"
0.261017224992542,0.685651358461879,-0.0673982756838371,0.202956057721707,-0.316846371469559,"MAPK1"
-0.102068137178168,0.977823250714734,-0.122750470294195,0.287624503079583,-0.143147361144488,"MAPK1"
-0.07383561376999,1.25781085445381,0.0103553028385115,0.0127927778618098,-0.0538931694013447,"MET"
-0.1218586814069,1.169949191259,-0.0513714348949184,-0.0841000846335294,0.00290251646889095,"MLH1"
0.138598209564957,0.768751536927791,0.0622338664588798,-0.277181154450888,-0.0677342037876583,"MSH2"
-0.0550301843103915,0.395698519781561,0.0612984655201705,0.0234929474750847,-0.117742821454958,"MSH2"
0.0941156673087713,1.52682928902371,-0.011021898476155,-0.053040288234764,-0.0270124311090099,"MSH6"
0.00622442766671427,1.64752716087416,-0.0326259312266806,-0.0972975613532596,-0.0156350373166476,"MYC"
