"HOX424 CarboTax Day1","HOX424 CarboTax Day2","HOX424 CarboTax Day4","HOX424 CarboTax Day7","HOX424 CarboTax Day14","Molecule","HOX424 CarboTax Day1 adj.p.val","HOX424 CarboTax Day2 adj.p.val","HOX424 CarboTax Day4 adj.p.val","HOX424 CarboTax Day7 adj.p.val","HOX424 CarboTax Day14 adj.p.val"
0.342050968841123,-0.00181950733297254,-0.00110098386343715,0.0799060915759455,-0.0473649428271415,"AKT1",0.00604808084830625,1.283486528591e-05,8.29979547227715e-07,0.0262715998239859,0.0720186283936579
1.58844357811626,-0.0217401720750849,0.00435174579611686,-0.0153215238617983,0.0529493788137598,"AKT1",0.00138118938142407,7.56721044341511e-16,7.17759645568794e-12,0.0262715998239859,0.0323158265522665
1.6336572510061,-0.0463230819481928,-0.00975690704947363,0.0353445908959458,0.00535946793211073,"AKT1",0.00138118938142407,5.86920270479484e-16,5.7152946954728e-12,0.0262715998239859,0.0323158265522665
0.480289589960444,-0.0731489749390571,0.0902011442464575,-0.0635261646561192,0.102140520264524,"BRCA1",0.00212571498042288,2.09906594886933e-05,3.10854457802136e-06,0.052277564183115,0.0414103400389637
1.02782089492436,0.122340897691895,-0.151522974571337,0.00251915552416671,0.00385215127762528,"BRCA1",0.00138118938142407,6.65133767177875e-14,5.6354953056969e-10,0.0262715998239859,0.0323158265522665
0.442494484225487,-0.0639507417630824,0.0594403744166584,0.0719975307031707,-0.0349928036767825,"BRCA1",0.00490970300810053,2.58474770052143e-05,3.00176618430821e-05,0.0262715998239859,0.0579775890560613
0.857446366125403,0.127967716940848,-0.141932496676608,0.0598866580690375,-0.0835404786197337,"BRCA1",0.00138118938142407,8.86910120279987e-13,7.68795574656124e-09,0.0262715998239859,0.0323158265522665
1.27774161570198,0.0582685939165204,0.00092056960251341,-0.0168983641626446,-0.0568361741263899,"CCNB1",0.00138118938142407,6.22966670768899e-15,3.31945981760473e-11,0.0262715998239859,0.0323158265522665
1.82604264430286,-0.0408876125079645,0.0381216033495178,0.0361442472075126,-0.0533059413298795,"CCND1",0.00138118938142407,1.43545496130307e-16,3.6580660359492e-12,0.0262715998239859,0.0323158265522665
1.81253205231607,-0.0432513957227969,0.0277860491606619,0.0101402861351261,0.00147872634580182,"CDH1",0.00138118938142407,1.43545496130307e-16,3.6580660359492e-12,0.0262715998239859,0.0323158265522665
0.764182172746186,0.0473686047381835,-0.0810636294042835,0.0200379587200399,0.0689143816693164,"CDK2",0.00138118938142407,6.6021595379115e-11,1.18467848012918e-09,0.0272108425874094,0.0323158265522665
1.54215463388337,-0.0349381209618262,-0.0263963569325678,0.0186827826471219,0.0584620398091915,"CDK2",0.00138118938142407,1.14802175542415e-15,8.29355858485255e-12,0.0262715998239859,0.0323158265522665
1.25889586203769,-0.0377066422614818,-3.26913012369534e-05,-0.0432892017700963,0.127930739028641,"CDKN1B",0.00138118938142407,2.74303266867728e-14,1.01196356397472e-10,0.0262715998239859,0.0323158265522665
1.39593055718347,0.0278366561979109,0.0185874292160497,0.0174012068767309,-0.13294298027629,"CDKN1B",0.00138118938142407,2.2637921308581e-15,1.16449868236468e-11,0.0262715998239859,0.0323158265522665
1.80608959827578,-0.0566178161441624,0.0186467602286156,0.0355601922214621,-0.00482734129085394,"CLDN7",0.00138118938142407,1.64307475935173e-16,3.6580660359492e-12,0.0262715998239859,0.0323158265522665
0.378690392623803,0.264387476774544,0.0296297701333453,0.0462193185906299,-0.486426364024119,"CTNNB1",0.0172679720661974,4.10796889577055e-09,2.24864191776515e-08,0.038429856417751,0.271302166594483
0.0662668594774493,0.0590631196694114,-0.0173908427683104,-0.0306137029130522,-0.0104958254220166,"CTNNB1",0.211759977609688,0.0403154171887632,0.0119697360886769,0.435085255257539,0.506334497560248
1.39798929747041,-0.0500559081511995,0.0594955782399178,-0.0208969303326809,0.0596280435705996,"CTNNB1",0.00138118938142407,6.22966670768899e-15,1.01196356397472e-10,0.0262715998239859,0.0323158265522665
1.31489923941757,-0.00423005284413946,0.0823385552705727,-0.0682707530293671,0.0328266698453901,"CTNNB1",0.00138118938142407,9.72335699042058e-15,3.31945981760473e-11,0.0279540196287513,0.0323158265522665
0.372787457143763,0.0365897233362541,0.0131007071966047,-0.100593963604031,0.108418273350723,"CTNNB1",0.00217899130497507,1.00173637882896e-05,1.98670301431212e-06,0.157541351436196,0.0345831162789143
0.161105248105241,0.00443598519638241,0.0294551306566396,0.00928477518232648,-0.0456937959011635,"CTNNB1",0.0169965016350065,0.00871576126647727,0.00165001068746529,0.113363774779464,0.199042105384194
0.155590566398267,-0.055487347900682,0.153862459368181,-0.109359130157254,0.0169869679474041,"CTNNB1",0.0446325592610075,0.0905280212273598,3.02522692728108e-05,0.332643490882735,0.249294438474212
0.50596937247073,0.0712367927430915,-0.120415754887119,0.0441024353617898,0.0125901334368158,"EGFR",0.00147569633860517,5.58337267875947e-09,2.57848332685183e-05,0.0408156135571515,0.0323158265522665
0.0586258776384631,-0.00903697156281819,-0.0107457216789827,0.0588028499120328,-0.0504111153901809,"EGFR",0.234867040923649,0.389011275852002,0.194748169514655,0.332643490882735,0.633371498747143
0.0906378241919768,0.0471126272474421,-0.0927639358107093,0.0671883573572887,-0.023396585468634,"EGFR",0.0769835648601274,0.0263125722115131,0.231479980202187,0.297152135958097,0.384704628825735
0.924932458847824,-0.0209332504209029,-0.0285524506401769,0.0797223103437847,0.0171095026353736,"EGFR",0.00138118938142407,9.06965750128284e-12,5.96523755880729e-10,0.0262715998239859,0.0323158265522665
