"HOX424 Carbo Day1 3","HOX424 Carbo Day2 3","HOX424 Carbo Day7 3","HOX424 Carbo Day14 3","Molecule"
0.107111386720375,-0.0717112367544482,-0.0784605528818142,-0.0870046805924209,"AKT1"
-0.0333192383244445,0.174558228110086,0.0269449690509553,0.185590385535862,"AKT1"
0.130759800253732,0.0439208596017131,0.0418205461259851,-0.0944130840442627,"AKT1"
0.249214971189177,0.007357461509999,0.0113071881860891,-0.125268520031388,"BRCA1"
0.0172232045276818,0.186119921326223,-0.0803004164318499,0.289673660763437,"BRCA1"
0.0962496269645055,0.254402927978439,0.00395084127776985,0.379651748974029,"BRCA1"
-0.210018838982459,0.112541746365203,-0.154377285263618,0.164638118990684,"BRCA1"
0.090957560681346,0.00309850499633368,0.0244428013433937,0.171314233474483,"CCNB1"
0.0672157839429759,0.0210488945959715,-0.0312903303216829,-0.0757118975602289,"CCND1"
0.00204662161192015,0.0251693476861707,-0.0141565764299871,-0.00208014434390891,"CDH1"
-0.208464555680356,0.205422046545193,-0.199675545362218,0.282434899426411,"CDK2"
-0.0422275628054847,0.0418505646634038,0.0410398167816599,0.0708072898204957,"CDK2"
0.0390082123324287,0.153810411268422,0.254728177589772,0.101507899632613,"CDKN1B"
0.120411644871894,0.0371817376089567,0.154702822895245,-0.0786090361514056,"CDKN1B"
0.0138090769962227,0.0497810251050887,-0.000795110408938093,0.0134188523341072,"CLDN7"
0.0485883095877226,0.119960952730546,0.0360525108187928,0.178532500584869,"CTNNB1"
0.0214186608043286,-0.167127410126856,0.0189701387969617,-0.0407086688237593,"CTNNB1"
0.0210079788421653,0.0862836171406238,-0.118600277539911,-0.0364285417781096,"CTNNB1"
-0.0409392427819901,0.0969957704747191,-0.137877571639544,0.0551163771559935,"CTNNB1"
0.333587097477605,0.403141972275665,-0.174494150761592,-0.19356856217089,"CTNNB1"
0.243246858690756,0.000407257141011641,-0.157194140671876,-0.159723688412129,"CTNNB1"
0.396057998996103,0.208206430362399,0.0224299143226127,-0.375486157786346,"CTNNB1"
-0.106106642604329,-0.00894367796024842,-0.117745490984109,-0.137558274581214,"EGFR"
-0.160526577507724,0.00728736878377092,0.0493901990965912,0.197604706447637,"EGFR"
-0.0196608551420147,0.117724704806415,0.13673260364905,0.00641596057216783,"EGFR"
-0.130645204271157,0.0921121337494135,0.102730049106429,-0.0505453610520136,"EGFR"
-0.26308487621857,0.039684411452248,0.0633258357607222,0.252705282804007,"ERBB2"
-0.298580594735378,0.0880494208616163,-0.111114774532391,-0.21557206452879,"ERBB2"
0.00396648271525391,-0.0170101589081191,-0.0223095967458937,-0.00879223749857605,"ERBB2"
-0.0837970155364275,0.0821663965980469,0.210067758476311,-0.205511473042827,"ERBB3"
0.01975175409065,0.035456934808586,0.0532135512383436,-0.0417242017207731,"ERBB3"
0.130165601337098,0.0353903161671187,0.124254168115117,-0.252009525226028,"ERBB3"
0.0996455653974051,0.0969473693686339,-0.119988199894099,-0.100269126692167,"ERCC1"
-0.0163451365766831,-0.0605071816167834,-0.141066567910527,0.411157099069093,"ERCC1"
-0.01542426221433,0.204671865862423,0.0667046015055947,0.0767059070090671,"ERCC1"
-0.109988928119509,0.136046462540574,0.0233705173122319,-0.120903896019146,"ERCC1"
0.22499943402305,0.0609069308348436,-0.122333876639019,-0.0424055942454825,"ESR1"
-0.0681908152446178,0.0816939313239031,0.0265620043581855,0.00618998286630101,"HIF1A"
-0.104582733172137,0.123301722960439,0.101699838249159,0.0705692861912065,"HIF1A"
0.0360762057171489,0.0637612928018569,0.113961928431829,-0.0748780036997045,"HIF1A"
-0.492720962733687,-0.00205313216806147,0.0186006312886389,0.405655580115503,"IGFBP3"
-0.705272112322627,0.0565126622896037,0.0890122486972753,0.668275121657456,"IGFBP3"
-0.132361450797032,-0.0029015910978879,0.152357175699879,-0.329399794095234,"MAPK1"
0.112487536616989,-0.0414003516706757,-0.145783707212112,-0.27675011120792,"MAPK1"
-0.0637165506969878,0.0683062265738185,0.179587074425759,-0.187405721444896,"MAPK1"
0.173584460887019,0.0222981875882959,0.00926146517793147,-0.0890723488893197,"MET"
-0.0745094727685676,0.151280612238423,-0.0650636848705735,0.129143380353856,"MLH1"
0.0414326105176384,0.0216177265929878,-0.0622325206327941,-0.00379803964931857,"MSH2"
0.166092962662723,0.22602794325332,-0.232746927755451,-0.491796505288982,"MSH2"
0.135171478135789,-0.0087344354585841,-0.0274036109790954,-0.0912277866588966,"MSH6"
0.121121061772206,0.021247068084209,-0.0209489709261972,-0.0176269236816589,"MYC"
0.13852802429042,0.0436373849723035,-0.030186158013171,-0.0689007004547326,"MYC"
0.0615154783523639,-0.0284582633104096,0.0184737158890522,-0.0417758024496242,"NCOA3"
-0.0921478006341461,0.0430507517866784,-0.0817358703298261,0.107175254687942,"NCOA3"
0.0354155409153529,-0.0263354217981585,-0.0067214354937413,-0.0398412036454221,"PGR"
-0.00291120077770343,0.0370269744030123,0.23627977000717,0.141942498320023,"PMS2"
0.116620405339106,0.0531782498839604,0.0425509613772566,0.0287648200439892,"PMS2"
0.0487248621490587,-0.119895786515842,-0.100333791834769,-0.114988032356209,"PMS2"
0.127020544399689,0.0403673348630644,0.072628134847198,0.0547338952737104,"PTEN"
0.00231326792065856,-0.0210295940473955,-0.0164786659637925,-0.0148461296480251,"RPS6"
0.0049043932489139,-0.0100659162557923,-0.00235495775324379,-0.0113362372694368,"RPS6"
0.00660091951240832,0.201620704430246,-0.0726706936872738,-0.0437152597512857,"SERPINE1"
