"OV1002 Carbo Day1 1","OV1002 Carbo Day2 1","OV1002 Carbo Day4 1","OV1002 Carbo Day7 1","OV1002 Carbo Day14 1","Molecule"
2.5383583522294,2.46444997412691,2.47271035548191,2.5383583522294,2.49452082511373,"AKT1"
3.3001425897137,3.3001425897137,3.38620937052632,3.3001425897137,3.32847050777526,"AKT1"
3.40864216577564,3.44141934666696,3.44141934666696,3.44141934666696,3.38620937052632,"AKT1"
2.5971621144071,2.58226665219755,2.5971621144071,2.56910613080458,2.6589363565952,"BRCA1"
2.71624233690494,2.74862251937681,2.79211933830568,2.73103343296509,2.71624233690494,"BRCA1"
2.6259864589759,2.6259864589759,2.6259864589759,2.54748595509981,2.56910613080458,"BRCA1"
2.54748595509981,2.70312326734325,2.67431031887822,2.6589363565952,2.6259864589759,"BRCA1"
3.01943908347727,3.06419258149948,3.13430684894822,3.13430684894822,3.13430684894822,"CCNB1"
3.38620937052632,3.40864216577564,3.32847050777526,3.40864216577564,3.55253772584203,"CCND1"
3.55253772584203,3.55253772584203,3.55253772584203,3.55253772584203,3.44141934666696,"CDH1"
2.92019935660167,2.88507839139755,2.92019935660167,2.84768910891706,2.84768910891706,"CDK2"
3.24417327042755,3.2775744505555,3.40864216577564,3.38620937052632,3.2775744505555,"CDK2"
2.97095280643687,2.95194691433768,2.95194691433768,2.90072338505105,2.92019935660167,"CDKN1B"
2.84768910891706,2.97095280643687,2.90072338505105,2.95194691433768,2.83248604352084,"CDKN1B"
3.32847050777526,3.32847050777526,3.24417327042755,3.32847050777526,3.3001425897137,"CLDN7"
2.4801691705482,2.45621137564512,2.42727975596447,2.46444997412691,2.43849814013374,"CTNNB1"
2.43849814013374,2.48744393523453,2.49452082511373,2.42727975596447,2.44694578859473,"CTNNB1"
2.95194691433768,2.9359578240166,2.9359578240166,2.9359578240166,2.95194691433768,"CTNNB1"
2.88507839139755,2.84768910891706,2.83248604352084,2.88507839139755,2.90072338505105,"CTNNB1"
2.55889291291797,2.55889291291797,2.5383583522294,2.49452082511373,2.55889291291797,"CTNNB1"
2.47271035548191,2.49452082511373,2.50293837462382,2.45621137564512,2.42727975596447,"CTNNB1"
2.46444997412691,2.4801691705482,2.54748595509981,2.44694578859473,2.50293837462382,"CTNNB1"
2.64078170162887,2.5971621144071,2.64078170162887,2.64078170162887,2.61180355307462,"EGFR"
2.42727975596447,2.41409397254346,2.43849814013374,2.43849814013374,2.39553985197135,"EGFR"
2.41409397254346,2.39553985197135,2.45621137564512,2.39553985197135,2.48744393523453,"EGFR"
2.6589363565952,2.64078170162887,2.58226665219755,2.61180355307462,2.67431031887822,"EGFR"
2.50293837462382,2.51056919633973,2.4801691705482,2.51056919633973,2.47271035548191,"ERBB2"
2.44694578859473,2.42727975596447,2.39553985197135,2.41409397254346,2.41409397254346,"ERBB2"
3.20197879365459,3.24417327042755,3.25676710081491,3.25676710081491,3.18579038000884,"ERBB2"
2.61180355307462,2.68810027120049,2.68810027120049,2.67431031887822,2.68810027120049,"ERBB3"
3.16340247265061,3.21823074739713,3.20197879365459,3.22987894607329,3.21823074739713,"ERBB3"
2.51881264922974,2.51881264922974,2.55889291291797,2.4801691705482,2.45621137564512,"ERBB3"
2.58226665219755,2.47271035548191,2.56910613080458,2.6259864589759,2.51056919633973,"ERCC1"
2.68810027120049,2.61180355307462,2.73103343296509,2.5971621144071,2.5971621144071,"ERCC1"
3.03783660385353,3.01943908347727,3.06419258149948,2.99355483914712,2.99355483914712,"ERCC1"
3.0852299748186,3.03783660385353,2.99355483914712,3.01943908347727,3.01943908347727,"ERCC1"
3.13430684894822,3.16340247265061,3.22987894607329,3.21823074739713,3.20197879365459,"ESR1"
2.73103343296509,2.71624233690494,2.70312326734325,2.71624233690494,2.70312326734325,"HIF1A"
2.79211933830568,2.79211933830568,2.74862251937681,2.79211933830568,2.79211933830568,"HIF1A"
2.81375827879612,2.90072338505105,2.88507839139755,2.97095280643687,2.9359578240166,"HIF1A"
3.2775744505555,3.25676710081491,3.16340247265061,3.18579038000884,3.16340247265061,"IGFBP3"
3.22987894607329,3.20197879365459,3.0852299748186,3.0852299748186,3.0852299748186,"IGFBP3"
2.49452082511373,2.5383583522294,2.51056919633973,2.52902573497507,2.52902573497507,"MAPK1"
2.70312326734325,2.67431031887822,2.61180355307462,2.70312326734325,2.74862251937681,"MAPK1"
2.74862251937681,2.73103343296509,2.6589363565952,2.68810027120049,2.73103343296509,"MAPK1"
2.83248604352084,2.81375827879612,2.81375827879612,2.8640253939867,2.8640253939867,"MET"
2.9359578240166,2.92019935660167,2.97095280643687,2.92019935660167,2.97095280643687,"MLH1"
2.67431031887822,2.6589363565952,2.71624233690494,2.74862251937681,2.64078170162887,"MSH2"
2.51056919633973,2.56910613080458,2.46444997412691,2.58226665219755,2.54748595509981,"MSH2"
3.18579038000884,3.22987894607329,3.21823074739713,3.24417327042755,3.24417327042755,"MSH6"
3.21823074739713,3.13430684894822,3.3001425897137,3.20197879365459,3.25676710081491,"MYC"
2.99355483914712,2.99355483914712,3.03783660385353,3.03783660385353,3.03783660385353,"MYC"
3.06419258149948,3.0852299748186,3.01943908347727,3.06419258149948,3.06419258149948,"NCOA3"
2.56910613080458,2.52902573497507,2.51881264922974,2.50293837462382,2.5383583522294,"NCOA3"
2.39553985197135,2.43849814013374,2.41409397254346,2.47271035548191,2.4801691705482,"PGR"
2.45621137564512,2.44694578859473,2.48744393523453,2.51881264922974,2.51881264922974,"PMS2"
2.8640253939867,2.83248604352084,2.84768910891706,2.81375827879612,2.81375827879612,"PMS2"
