"OV1002 Carbo Day1 1","OV1002 Carbo Day2 1","OV1002 Carbo Day4 1","OV1002 Carbo Day7 1","OV1002 Carbo Day14 1","Molecule"
-0.0307477785751828,-0.0543626751028348,-0.109556296715635,-0.0307477785751828,-0.117282727960894,"AKT1"
0,0.0225681391581971,0.0577388627510556,0.0225681391581971,0.0508960572197608,"AKT1"
0,0.112948838891701,0,0,0,"AKT1"
-0.014641438667522,0.0131605213929684,0.0382692014891304,-0.0280559836025192,0.0766697043976468,"BRCA1"
-0.0323801824718668,0,0.0434968189288747,-0.061085905340593,-0.0323801824718668,"BRCA1"
0.0785005038760866,0.0969607240008314,0.115417262636174,-0.0347806970977351,0,"BRCA1"
-0.0496761593072859,0.077136808367352,0.0153739622830269,-0.0720970763698956,-0.077136808367352,"BRCA1"
-0.0657908913413254,-0.021037393319113,-0.0514835310606201,0,0,"CCNB1"
-0.0552099761406453,-0.0327771808913244,-0.0801716580003764,0,0.111118379175069,"CCND1"
0,0.143895560066393,0,0,-0.111118379175069,"CDH1"
0.106441077805557,-0.0858744150393225,0.0194759715506221,0.033930830120946,0.033930830120946,"CDK2"
0,-0.0225681391581971,0.0224327952493208,0.0577388627510556,-0.0225681391581971,"CDK2"
0.019005892099194,0.0512235292866268,0.015989090321074,0.0156449936535017,0,"CDKN1B"
-0.0530342761339888,0.034994982420268,-0.0512235292866268,-0.019005892099194,0,"CDKN1B"
0,0.0717034069603524,-0.055969319286143,0.0283279180615637,0.0433754888987887,"CLDN7"
0.0157191964212919,-0.0912745794546894,-0.0196660326302571,0.00823859848178499,0,"CTNNB1"
-0.00844764846099189,0.0733499626910663,0.0383094494686032,0.0317399039931248,-0.0175041855321796,"CTNNB1"
0.0317475577360047,-0.015989090321074,-0.034994982420268,0.0352344389655528,-0.019005892099194,"CTNNB1"
0.0373892824804871,-0.0163362850696398,-0.087713313080839,0.0210529974108473,0.036697991064349,"CTNNB1"
0.078723742369768,-0.0382692014891304,0,-0.0242918241160166,0.0114069578181555,"CTNNB1"
0.0342122153481759,0.0300708509868182,0.0302280191419086,0.0092655870503946,-0.0289316196806517,"CTNNB1"
-0.0645757608481596,-0.0581891816811964,-0.0496761593072859,-0.0332233819534715,0.0302280191419086,"CTNNB1"
0,-0.061774242188096,-0.0473185695716198,0,0.014641438667522,"EGFR"
0.0317399039931248,-0.0733499626910663,0.0112183841692652,-0.0342122153481759,0,"EGFR"
0,-0.0317399039931248,-0.0239577949030769,-0.04295828816239,0.0404981466398011,"EGFR"
-0.0153739622830269,-0.0623415657143824,-0.0295369008770727,0,0.0153739622830269,"EGFR"
0.0302280191419086,0,0.0416710304144634,-0.0184565386353421,-0.0218104696318138,"ERBB2"
0.0196660326302571,0.0317399039931248,0,-0.0131857834210081,-0.0660751980047367,"ERBB2"
-0.0279001524187041,0.109866421479337,0.0268881547416164,0.0125938303873543,-0.0324403673882898,"ERBB2"
-0.047132803520574,0.0473185695716198,0.0621138122245894,0,0.0473185695716198,"ERBB3"
0.0290956237023954,0.0324403673882898,-0.0162519537425387,0.0116481986761654,0.0548282747465145,"ERBB3"
-0.0400802636882251,0.0158742746059217,0.0559545382941469,-0.00727476468632959,-0.0312325595894065,"ERBB3"
0.0877458270838214,0.0164989798367894,0.0400803958295115,0.0876281067465028,-0.0184565386353421,"ERCC1"
-0.0150229961427626,-0.0625067658036009,0.0902517313362212,-0.0288243445688008,-0.0771482044711229,"ERCC1"
0,-0.018397520376261,0.0447534980222124,-0.0258842443301495,0,"ERCC1"
0.0916751356714749,0.018397520376261,-0.0442817647064104,-0.018397520376261,0,"ERCC1"
-0.0514835310606201,0,0.0279001524187041,-0.0116481986761654,0.0161884136457511,"ESR1"
0,-0.0147910960601485,-0.0131190695616903,0.0281420657044529,-0.0279101656218388,"HIF1A"
0,0,-0.0434968189288747,0.0434968189288747,0,"HIF1A"
-0.0713201126014331,0.0869651062549348,0,0.0507534498351987,-0.015989090321074,"HIF1A"
0,-0.129442269711408,-0.114171977904888,0.0223879073582247,-0.0385763210039758,"IGFBP3"
0.0664764734226799,-0.0162519537425387,-0.0490768741296188,0.021037393319113,0,"IGFBP3"
-0.0160483712259993,0.0656479967474839,0.023125261105196,-0.0298671779429003,0.0260873603512466,"MAPK1"
0.077136808367352,0.0920436666806737,-0.0913197142686308,0.0441869107480568,0.122636060400909,"MAPK1"
0.0323801824718668,0.0429331617646014,-0.0720970763698956,-0.0281420657044529,0.0147910960601485,"MAPK1"
-0.0315393504658679,-0.0187277647247179,-0.033930830120946,0.0315393504658679,-0.0719324300299018,"MET"
-0.034994982420268,0,-0.0226020327102496,-0.0157584674149307,0.0702294213858208,"MLH1"
-0.0137899523222673,-0.0573059803097471,0.0419320180267202,0.0454992520335571,-0.0473185695716198,"MSH2"
0.023125261105196,-0.0426974222700411,-0.104656156677671,0.0716974558578221,0.0286733058700697,"MSH2"
-0.0709767208060716,0,-0.0385363534177818,-0.142036100098762,0,"MSH6"
0,-0.0676719447063712,0.136740117063085,0,-0.0717034069603524,"MYC"
-0.0258842443301495,0,0.17381120986683,0.0442817647064104,-0.0263559776459514,"MYC"
0,0.021037393319113,-0.0447534980222124,-0.021037393319113,0.0263559776459514,"NCOA3"
0.0661677561807581,0.0345049098613415,-0.0286733058700697,0,-0.0205345606885716,"NCOA3"
-0.0606715236737765,0,0,0.0586163829384492,0.0528894145837286,"PGR"
-0.0626012735846198,0,-0.0313687139952132,0.0242918241160166,0.00824345289001727,"PMS2"
0.0315393504658679,-0.0152030653962281,0.033930830120946,-0.033930830120946,-0.033930830120946,"PMS2"
-0.00933261725432866,0.0227692040756211,-0.0175041855321796,0.0229939611076215,0.0503560015834448,"PMS2"
-0.0352344389655528,-0.0210529974108473,0.0315393504658679,-0.119460870816844,0,"PTEN"
0,0,0,0,0,"RPS6"
0,0,0,0,0,"RPS6"
-0.094822716963018,-0.0114069578181555,0.0345049098613415,0.0114069578181555,0.0439082999681513,"SERPINE1"
0.0552099761406453,-0.166328355315714,0.0334011801279459,0.0208073497405916,0,"VIM"
0.0547883071603206,-0.0583828904187174,0.100560405190239,-0.0223879073582247,0,"VIM"
