"OV1002 Control Day1 2","OV1002 Control Day7 2","OV1002 Control Day14 2","Molecule"
0.450549094,-0.360550173,-0.457408959,"AKT1"
0.0095722200000008,-0.167939179999999,0.151811260000001,"AKT1"
0.0287216500000014,0.322748899999999,0.0416322200000003,"AKT1"
-0.253530872,-0.340346138999999,0.173160638,"BRCA1"
0.229632965,-0.336659131,-0.176596274,"BRCA1"
0.562515007,0.142282047999999,0.173660725,"BRCA1"
0.256073958,0.648340036,-0.305466065,"BRCA1"
-0.0590764070000009,0.390852531,-0.256277319000001,"CCNB1"
0.0320995100000001,-0.379316780000002,0.368760419999999,"CCND1"
-0.0809947399999995,0.0238813699999998,0.34674682,"CDH1"
-0.00136225199999984,-0.286312952999999,-0.0955167790000004,"CDK2"
0.192785182000001,0.623539332,-0.215009491,"CDK2"
-0.090130254,-0.224597473,-0.0205362710000001,"CDKN1B"
-0.0600045140000001,0.477731320999999,0.138166008,"CDKN1B"
0.147325701,0.486216049999999,0.134545879999999,"CLDN7"
-0.300391543,0.0538198969999995,0.161005934,"CTNNB1"
0.153468771,0.00847940900000044,0.341128786000001,"CTNNB1"
0.0469879630000003,0.110220377999999,0.310883349999999,"CTNNB1"
-0.130727951,0.020606517,0.216596275000001,"CTNNB1"
-0.082079909,-0.1980635,0.108239071,"CTNNB1"
-0.231487873,-0.0662996280000003,0.114345347,"CTNNB1"
-0.067075021,0.0571091910000003,-0.0424313510000003,"CTNNB1"
0.333706521,0.0394509940000001,0.115495238,"EGFR"
0.0959165909999999,0.0886011720000006,0.025235414,"EGFR"
0.0176648139999998,-0.126992114999999,0.00272648400000008,"EGFR"
-0.121199203,-0.0601548709999999,-0.208083587,"EGFR"
-0.280562463,0.00275603900000032,0.0468220309999996,"ERBB2"
-0.0347600120000005,0.183590901,0.0038109249999998,"ERBB2"
0.0418368499999993,0.325840763,0.250269257999999,"ERBB2"
0.0366249510000003,-0.256144236,-0.112398081999999,"ERBB3"
0.193136461,0.499981468,0.238725818999999,"ERBB3"
0.0862390209999999,0.00442557600000004,-0.0584377539999998,"ERBB3"
-0.334421161,-0.0883147089999996,0.188054278,"ERCC1"
-0.0394588109999994,-0.0470640360000001,-0.384890723,"ERCC1"
-0.147443682999999,-0.110597131,-0.256551581999998,"ERCC1"
-0.239837981000001,0.155746554,-0.162683022,"ERCC1"
-0.167493389000001,0.177866903000002,0.234004399,"ESR1"
0.282123189,0.5327838,0.0595721889999998,"HIF1A"
0.292613982,0.420435669,0.0175137319999994,"HIF1A"
0.122921183,0.246357079,-0.15139008,"HIF1A"
-0.266872729999999,-1.262829155,0.84091035,"IGFBP3"
-0.334772131000001,-1.774720778,0.689383360000001,"IGFBP3"
-0.0380956679999995,0.0642075879999995,-0.261519073000001,"MAPK1"
0.271365846,-0.223399582,-0.00770861799999967,"MAPK1"
-0.151116052,-0.0221736400000001,0.0141815570000006,"MAPK1"
0.165433832,0.140930295,-0.0657163669999994,"MET"
0.210292395,0.0956050899999994,-0.143176305,"MLH1"
0.144783899,-0.214335342,-0.0290768769999996,"MSH2"
0.129850893,0.296636912,-0.0053925020000003,"MSH2"
0.175779091999999,0.480661555999999,-0.128491290000001,"MSH6"
0.252428230000001,-0.837524552,-0.651171535,"MYC"
0.138824169,-0.0308226220000005,-0.69910615,"MYC"
-0.287719711999999,0.31031509,0.179337855999998,"NCOA3"
-0.0719373010000002,-0.1940113,-0.137087663,"NCOA3"
-0.0249673709999998,-0.0930915290000005,-0.022415702,"PGR"
-0.19467706,-0.0297086650000002,0.0261717700000004,"PMS2"
0.166574429000001,-0.444876161,-0.0943147780000002,"PMS2"
-0.00252609200000009,0.0293318469999999,-0.0444064590000002,"PMS2"
0.186345531000001,-0.127100196000001,0.186660815,"PTEN"
0.0384651600000012,-0.136799620000001,-0.133444970000001,"RPS6"
-0.0809793699999997,-0.145863459999999,-0.156470520000001,"RPS6"
-0.0931749059999998,0.210318393000001,-0.0988188680000004,"SERPINE1"
-0.384736520000001,-0.601712081000001,0.231995399999999,"VIM"
-0.355156537000001,-0.959738226999999,0.369731233,"VIM"
