"OV1002 CarboTax Day1 1","OV1002 CarboTax Day2 1","OV1002 CarboTax Day4 1","OV1002 CarboTax Day7 1","OV1002 CarboTax Day14 1","Molecule"
0.190752457,0.0243288220000002,-0.514572423000001,-0.023666135,0.184227382,"AKT1"
0.358390814,-0.402699702,-0.0565899900000009,0.13519091,0.0923370400000003,"AKT1"
0.221385209999999,-0.201004510000001,-0.00816621999999967,0.122374300000001,0.107800449999999,"AKT1"
0.305170324000001,0.133464404,0.163432778,0.101717486,0.235963732,"BRCA1"
-0.115190403000001,-0.0621509600000003,-0.0980476669999994,-0.0755481109999998,-0.354801922,"BRCA1"
-0.0619471090000001,0.104192864000001,0.0222384989999993,0.0582343309999995,0.0890642589999997,"BRCA1"
0.197958796999999,-0.00725663500000007,-0.313580321,-0.439272986,0.0865783699999998,"BRCA1"
0.095297758000001,0.398629844,0.563273688999999,-0.0211645030000014,-0.785332245999999,"CCNB1"
0.373467421999999,-0.0792251499999992,0.16194084,0.368234940000001,0.13335942,"CCND1"
0.13382723,-0.4684778,0.0401246100000012,-0.18736374,-0.15247128,"CDH1"
0.605181899,-0.313742133000001,0.403621814,-0.0919302169999998,0.417722479999999,"CDK2"
0.445945382000001,0.0271970200000009,-0.00328578999999962,0.114155,0.00924172199999873,"CDK2"
0.299824887,0.0335561010000003,-0.148180796999999,-0.0125677169999996,-0.0488056910000001,"CDKN1B"
-0.253474463,0.248527575,-0.756401836000001,-0.403019019,-0.197555900999999,"CDKN1B"
0.052102360000001,0.0253471520000002,-0.0192678099999988,0.0600766200000002,0.184303483999999,"CLDN7"
-0.16879857,-0.0104681690000001,-0.216996785,-0.00399947500000053,0.0599450690000003,"CTNNB1"
-0.0336678199999998,-0.0977834140000002,0.0356362319999999,0.0141689219999996,0.0277697739999994,"CTNNB1"
0.469521792999999,-0.0529516660000002,0.479858211,0.0466768430000002,-0.0937872010000005,"CTNNB1"
0.505784257,-0.0185160739999999,0.154220743000001,0.015946424,-0.0828308389999997,"CTNNB1"
-0.159136492,0.0576603799999997,-0.0325490629999994,-0.0733214860000002,0.108073575,"CTNNB1"
0.232813719,-0.309222860999999,-0.0761439150000003,-0.194057122,0.143803653,"CTNNB1"
0.212971766,0.0280286920000004,0.0174658809999997,0.156612236,-0.392700691,"CTNNB1"
0.19615686,0.26619572,-0.135301558,0.117562157,-0.51605409,"EGFR"
-0.158435014,-0.120324866,-0.063141517,0.171489145,-0.16908692,"EGFR"
0.0751195670000007,-0.0817295600000003,-0.150681798,-0.0106810920000004,-0.058114303,"EGFR"
0.0583735540000001,0.0590934670000003,0.168236592,-0.0781455759999998,-0.358066247,"EGFR"
0.0473495259999996,-0.162073248,-0.0919792349999993,0.140224302,0.0207183940000002,"ERBB2"
0.0349224000000001,-0.0316992689999998,0.0812876490000001,0.125311837000001,-0.295278409,"ERBB2"
-0.109705978999999,-0.400571862,0.0221942199999994,-0.350870322,0.52382422,"ERBB2"
-0.236825846,-0.150493156,0.331436022,-0.167678452,-0.0488625249999997,"ERBB3"
0.0293289259999998,-0.29234207,0.147398393,-0.239052468000001,0.30973474,"ERBB3"
0.0859236799999996,-0.0800347050000001,0.130960528999999,-0.175526204000001,0.0774690200000006,"ERBB3"
0.244748506,-0.0109738360000007,0.275307294,0.16021242,-0.023538319,"ERCC1"
0.443852661,0.0362273880000004,0.265239284,0.168348697,0.242274589,"ERCC1"
-0.182588817000001,0.136939321000002,0.0933783639999994,-0.212042653999999,0.00975140000000074,"ERCC1"
-0.28489018,0.137180974,-0.0229542309999999,-0.190432986999999,0.0297775110000007,"ERCC1"
-0.229744151,-0.211474403,-0.601699515,-0.400892816999999,0.0587619289999992,"ESR1"
0.166714653000001,0.0614589800000003,0.100370088,0.241542058,-0.0886235189999995,"HIF1A"
0.656845961999999,-0.0535638470000004,0.366619096,-0.131767851999999,-0.169303319,"HIF1A"
-0.364466618,0.0434884950000001,-0.439983005999999,0.098288052,-0.456775471,"HIF1A"
-0.518942529999999,2.233696615,1.357203182,0.419574032,-1.531493978,"IGFBP3"
-0.399975401000001,2.367528403,1.067079891,0.515296337000001,-1.216880003,"IGFBP3"
-0.00250136899999998,-0.0449821289999992,0.120306371000001,-0.00926220300000047,-0.13124058,"MAPK1"
-0.0581699700000007,-0.2642337,-0.0526475839999998,0.194399727,-0.225363144,"MAPK1"
-0.134152145,-0.277266058,0.189775843,-0.137137736,-0.0016529959999998,"MAPK1"
0.31876087,0.217546499,0.195648888,0.0109357210000001,-0.213907747,"MET"
0.167064269,-0.0640704129999996,0.0608634810000002,0.118811643,-0.128308376,"MLH1"
0.0530958800000008,-0.0586851580000003,-0.090351557,-0.0850873520000004,-0.261495296,"MSH2"
-0.180192305,-0.218009653,-0.0635602349999997,0.0772312729999998,-0.0399814999999997,"MSH2"
0.0133788680000002,-0.0572129399999994,-0.0762969860000009,-0.163061228,-0.0108505660000002,"MSH6"
0.592987531,-0.328325689,0.026530181,0.0163743109999999,0.583685054,"MYC"
0.166751689,-0.405842585999999,-0.183475022000001,-0.18141072,0.462981612,"MYC"
-0.169227812000001,0.332874686,0.161703438,-0.0851932980000001,-0.37940665,"NCOA3"
0.121761765,0.0425215650000004,-0.0895421700000005,0.187251522,0.025887108,"NCOA3"
-0.0872980519999995,-0.184317334,-0.236050027,0.125990003,-0.0449263389999999,"PGR"
-0.0989909579999999,0.124002177,0.0883815930000003,-0.0485029399999997,-0.0256827710000005,"PMS2"
0.33717256,-0.403802692,0.0894548149999999,-0.0400386590000004,0.195740893,"PMS2"
