"OV1002 Carbo Day1 2","OV1002 Carbo Day2 2","OV1002 Carbo Day4 2","OV1002 Carbo Day7 2","OV1002 Carbo Day14 2","Molecule"
-0.309380561999999,0.205032479,0.232247793,-0.0448218389999999,0.225021115,"AKT1"
-0.16499994,0.00409271999999916,0.109743270000001,0.0240752800000017,-0.0130703400000005,"AKT1"
-0.22415618,-0.00666697000000127,0.0114275499999987,0.00303650999999938,-0.361188589999999,"AKT1"
0.052351786,0.229435104999999,-0.0581810489999999,-0.0204922789999999,0.0658618759999996,"BRCA1"
0.0782134679999995,-0.0505936029999994,-0.407411037,-0.0239230039999994,0.251454945,"BRCA1"
-0.155542335,-0.239654709,-0.0324634880000003,0.0360930320000001,0.00906673500000021,"BRCA1"
0.0574172040000001,-0.15189009,-0.0990134330000005,-0.159883734,0.452371547999999,"BRCA1"
-0.113936115,-0.0448647920000003,0.0988787440000003,0.0379801470000007,0.562946144000001,"CCNB1"
-0.1153282,0.29334388,0.400062610000001,0.628257260000002,0.0759671199999996,"CCND1"
-0.12537863,-0.0917201799999994,0.134843140000001,0.0180981500000001,-0.262872939999999,"CDH1"
-0.476537319,-0.358745756999999,-0.159986438,-0.136379625,0.0356154910000006,"CDK2"
-0.0139261470000012,-0.164395051,-0.274482679999998,-0.0746918399999998,-0.041307230000001,"CDK2"
-0.202097294,-0.162209848,-0.207774741,0.056282371,0.289251401,"CDKN1B"
0.088469924,-0.06144383,-0.251947266,-0.0410727719999997,0.717464204000001,"CDKN1B"
-0.214887640000001,-0.15989561,0.0566225159999991,-0.11074466,-0.408473098,"CLDN7"
-0.267063197,0.112460041999999,-0.0723077219999997,-0.069959817,0.104809713,"CTNNB1"
0.101095996,-0.128193323,-0.205693521000001,-0.0497700009999997,-0.023941486,"CTNNB1"
-0.0224871250000005,0.123643903,0.12291858,-0.0895986309999994,0.134646917,"CTNNB1"
-0.189318308,-0.0703806359999994,0.0437600869999999,-0.122808168,0.111288295,"CTNNB1"
-0.257092800000001,0.305206906,0.0695922699999993,0.181463766999999,-0.0676169050000004,"CTNNB1"
0.0853724399999995,-0.100033718,0.0261660670000001,-0.0138290349999997,0.0777402089999999,"CTNNB1"
0.157331159,-0.0815551589999997,-0.356161714,0.0665532639999995,0.0347406230000002,"CTNNB1"
-0.101089658,0.0882449320000003,0.115540075,0.276641205,0.117317001,"EGFR"
-0.0481879229999995,0.0654815430000006,-0.0302641689999996,0.109012927,-0.177076099000001,"EGFR"
0.337403204,0.0834657779999999,0.0576818909999997,0.211898540000001,-0.241715813,"EGFR"
-0.0841041809999998,0.0529208369999994,0.166520802,0.294169805999999,-0.0203276460000001,"EGFR"
-0.0033631380000001,0.000335738000000418,0.0372219810000001,-0.0608084990000002,-0.142209222999999,"ERBB2"
0.0653207389999997,0.0476859880000005,0.0135944569999999,0.283311298999999,0.0099943730000005,"ERBB2"
0.0456566799999987,-0.233942558000001,-0.257470907,-0.121909654,0.168401618999999,"ERBB2"
0.203697543000001,-0.139590799,-0.280114556999999,0.132344116,-0.0272841960000001,"ERBB3"
0.0438927580000001,-0.118076448999998,0.0368313279999999,-0.108162605,-0.152939229999999,"ERBB3"
0.201267700000001,-0.0554304080000003,-0.136723472,0.121391085,0.196442796,"ERBB3"
-0.238050378,0.409904684000001,-0.260342135,-0.409939269,0.0322393160000001,"ERCC1"
-0.0150742609999996,0.413109197,-0.215393659,0.101397647000001,0.0209171340000003,"ERCC1"
-0.0882934249999998,0.145972278,-0.0546166719999999,-0.148069325000001,0.221517523999999,"ERCC1"
-0.199465126,-0.036435324000001,0.0336094060000001,-0.0299742149999993,-0.0297173729999995,"ERCC1"
0.08404466,-0.266802589000001,-0.254767129999999,-0.313016615,-0.154551509000001,"ESR1"
-0.265879596,0.0143656309999995,0.059880261,0.301928353,0.410081974,"HIF1A"
-0.0805575059999999,-0.0740222169999996,0.403535644000001,0.368944514,0.185013526,"HIF1A"
0.184798457999999,0.0193256569999996,-0.0468488860000003,0.493388829000001,0.425123966,"HIF1A"
0.131397289999999,1.435065124,0.954655394,0.62465742,0.454038903999999,"IGFBP3"
-0.00588473400000034,1.531380038,0.840673693999999,0.491056515,0.304229157,"IGFBP3"
-0.0188254309999998,-0.258068288,-0.0468682850000004,0.200561682,-0.123877883,"MAPK1"
-0.00648731300000005,-0.0509326049999999,0.526444684,0.0749019109999995,-0.397445808000001,"MAPK1"
-0.106561734,-0.13510696,0.406368212,0.0998818050000008,0.0513616069999996,"MAPK1"
0.00734494399999974,0.198360296,0.145733523000001,0.410653152,0.237257022,"MET"
0.262413202,-0.216929190999999,-0.311545261999999,-0.063449211,-0.114208283,"MLH1"
-0.208628384,0.301812027,-0.0668214899999997,-0.125203226,0.0992773330000007,"MSH2"
0.0330630209999994,-0.415901405000001,0.133433823,-0.255227429,0.0345327930000003,"MSH2"
0.113703135000002,0.0716244429999993,0.127721263,-0.240870162,0.139585033000001,"MSH6"
-0.260369132000001,0.0411822980000007,0.0878224850000002,-0.460427719,-0.336984585000002,"MYC"
-0.272692570999999,0.0636815550000005,0.0592485150000002,-0.196025181,0.447063989999998,"MYC"
0.0461714129999997,0.204891421999999,0.106266179,0.0904201499999999,0.349192677,"NCOA3"
-0.227506065,0.0907534310000004,-0.151289027000001,0.00701836,-0.197847527,"NCOA3"
0.142217117,-0.074363677,0.109852579,-0.211240085,-0.0686340019999996,"PGR"
0.214819433,0.0867187789999999,0.106022483,-0.141205905,-0.153327118,"PMS2"
0.0031499789999998,-0.109745512,-0.0988659000000007,-0.227983054,0.11971567,"PMS2"
