"HOX424 Carbo Day1 2","HOX424 Carbo Day2 2","HOX424 Carbo Day4 2","HOX424 Carbo Day7 2","HOX424 Carbo Day14 2","Molecule"
2.5383583522294,2.52902573497507,2.5383583522294,2.55889291291797,2.56910613080458,"AKT1"
3.20197879365459,3.18579038000884,3.20197879365459,3.24417327042755,3.21823074739713,"AKT1"
3.2775744505555,3.2775744505555,3.25676710081491,3.2775744505555,3.24417327042755,"AKT1"
2.54748595509981,2.56910613080458,2.51881264922974,2.56910613080458,2.55889291291797,"BRCA1"
2.88507839139755,2.90072338505105,2.88507839139755,2.88507839139755,2.8640253939867,"BRCA1"
2.51881264922974,2.4801691705482,2.56910613080458,2.58226665219755,2.54748595509981,"BRCA1"
2.71624233690494,2.83248604352084,2.83248604352084,2.84768910891706,2.84768910891706,"BRCA1"
3.03783660385353,3.03783660385353,3.06419258149948,3.0852299748186,2.99355483914712,"CCNB1"
3.44141934666696,3.44141934666696,3.40864216577564,3.44141934666696,3.40864216577564,"CCND1"
3.40864216577564,3.40864216577564,3.38620937052632,3.40864216577564,3.38620937052632,"CDH1"
2.67431031887822,2.64078170162887,2.64078170162887,2.67431031887822,2.73103343296509,"CDK2"
3.18579038000884,3.06419258149948,3.18579038000884,3.18579038000884,3.18579038000884,"CDK2"
2.95194691433768,2.95194691433768,2.90072338505105,2.90072338505105,2.92019935660167,"CDKN1B"
3.16340247265061,3.13430684894822,3.01943908347727,3.01943908347727,3.06419258149948,"CDKN1B"
3.38620937052632,3.38620937052632,3.44141934666696,3.38620937052632,3.44141934666696,"CLDN7"
2.68810027120049,2.73103343296509,2.70312326734325,2.64078170162887,2.64078170162887,"CTNNB1"
2.42727975596447,2.43849814013374,2.41409397254346,2.43849814013374,2.46444997412691,"CTNNB1"
3.0852299748186,3.01943908347727,3.16340247265061,3.16340247265061,3.03783660385353,"CTNNB1"
3.01943908347727,2.97095280643687,3.03783660385353,3.13430684894822,3.01943908347727,"CTNNB1"
2.51056919633973,2.49452082511373,2.54748595509981,2.52902573497507,2.50293837462382,"CTNNB1"
2.49452082511373,2.48744393523453,2.50293837462382,2.51056919633973,2.43849814013374,"CTNNB1"
2.50293837462382,2.42727975596447,2.43849814013374,2.46444997412691,2.47271035548191,"CTNNB1"
2.61180355307462,2.6259864589759,2.55889291291797,2.5971621144071,2.5971621144071,"EGFR"
2.39553985197135,2.39553985197135,2.44694578859473,2.41409397254346,2.39553985197135,"EGFR"
2.43849814013374,2.45621137564512,2.39553985197135,2.42727975596447,2.42727975596447,"EGFR"
2.81375827879612,2.74862251937681,2.81375827879612,2.79211933830568,2.71624233690494,"EGFR"
2.47271035548191,2.50293837462382,2.58226665219755,2.45621137564512,2.48744393523453,"ERBB2"
2.5971621144071,2.6589363565952,2.71624233690494,2.70312326734325,2.67431031887822,"ERBB2"
