"HOX424 Carbo Day1 2","HOX424 Carbo Day2 2","HOX424 Carbo Day4 2","HOX424 Carbo Day7 2","HOX424 Carbo Day14 2","Molecule"
0.266688772999999,-0.283130648999999,0.302483723,0.380825604,0.155815469,"AKT1"
-0.166494542999999,-0.351682793,-0.140746837,-0.0316037599999994,0.187223303,"AKT1"
0.135827936,-0.0284328729999999,0.00969937799999876,0.167730364000001,-0.0244463449999994,"AKT1"
-0.219999443,-0.0694500089999996,-0.0538978620000004,0.0667067020000003,0.0617911900000001,"BRCA1"
-0.300439112999999,0.012960037,0.0876615950000001,0.205630338,0.0107970569999996,"BRCA1"
0.0576259490000002,-0.40758095,0.0782242399999999,0.0992183619999993,0.0633281810000001,"BRCA1"
-0.331505378999999,0.147165629,-0.194743888000001,0.0836750290000001,0.410505485,"BRCA1"
-0.202865318999999,0.0115254369999995,-0.0700498730000003,-0.13727664,-0.012521241,"CCNB1"
0.0921603500000003,-0.0665738999999999,-0.614309129999999,0.188627610000001,-0.524525329999999,"CCND1"
0.062292750000001,-0.0738967400000003,-0.13203858,0.0271796799999997,-0.0333137000000008,"CDH1"
0.119454918,-0.470041267,0.361293716,-0.0408883180000004,0.309997801,"CDK2"
0.0551659779999998,-0.368741021,0.228804568999999,-0.121651199999999,0.264356678,"CDK2"
-0.238405025,-0.0178774330000007,-0.175850921,-0.313733994000001,0.0623504930000003,"CDKN1B"
-0.0555078879999993,0.285991443,-0.263853772999999,-0.202570545999999,-0.12084875,"CDKN1B"
-0.0343276899999996,-0.0116220300000016,0.591089950000001,0.0515520200000008,0.49751301,"CLDN7"
-0.390805383,0.538917329,0.158788978,0.34451029,-0.187893897,"CTNNB1"
-0.147974372,0.0198408290000005,-0.173644772,0.0252154760000005,0.204350484,"CTNNB1"
-0.137330372999999,-0.288640478,0.293105372000001,0.0640584250000007,0.297672947999999,"CTNNB1"
0.0752976410000006,-0.261502422,-0.0421445279999997,-0.107855838000001,0.19406586,"CTNNB1"
-0.165465725,-0.438692517000001,0.0816566530000005,0.0489023450000001,-0.052080321,"CTNNB1"
0.138171932000001,0.0736922490000005,0.258167226,0.113950996,-0.243035013,"CTNNB1"
0.0510559960000005,-0.255552847,-0.118007485,-0.274180590999999,-0.101944204,"CTNNB1"
-0.0724186060000003,-0.148011456,-0.0836061959999999,0.0632065370000001,0.00647417400000005,"EGFR"
-0.0670712819999997,-0.220833055,0.140472715,-0.105662074,0.0355330370000004,"EGFR"
0.0049445979999998,0.00578911399999971,-0.2982313,-0.0432570869999997,0.0298491160000003,"EGFR"
0.0714795759999998,0.122067439999999,0.110146641,-0.0528725200000002,-0.267612479999999,"EGFR"
-0.0315027729999997,0.0855174539999997,0.240944985000001,-0.193080032,0.127926912,"ERBB2"
-0.135039281,-0.381003717,0.155894322,0.164843273,0.338734898999999,"ERBB2"
0.1112308,-0.15507146,-0.0405838499999991,0.136443329999999,-0.212733419999999,"ERBB2"
-0.344843654,0.140651867,0.0418139369999997,-0.257797071,0.393399712,"ERBB3"
-0.099874518,0.294395714,-0.198579777999999,-0.156356962,-0.0660348059999993,"ERBB3"
-0.131986996,-0.02867701,-0.0958251619999997,-0.0616674369999997,0.290893291000001,"ERBB3"
-0.0205193769999994,-0.199057155,0.0908242030000004,0.180396818999999,-0.0198057450000002,"ERCC1"
-0.0795497909999998,0.307818918000001,-0.0407127689999998,0.112844794,0.193251242,"ERCC1"
0.360288608999999,-0.0465260069999998,0.0428746770000004,0.189959905,-0.126617800999999,"ERCC1"
0.0629288950000007,-0.194930414,-0.152531467,0.089614954,-0.219743279,"ERCC1"
0.189001972,-0.350626775999999,-0.114233874,0.145445974,-0.411409789,"ESR1"
0.223843722,-0.0484802240000004,0.132571428,0.0902005150000003,0.172887813,"HIF1A"
0.0873085809999994,-0.0308259880000001,0.807776315,-0.1599405,0.335869731000001,"HIF1A"
-0.0573305949999998,0.280327551000001,0.0582583650000004,-0.227119491,0.402455400999999,"HIF1A"
-0.114312355999999,1.472685414,0.984420761,0.041339206,2.3484921,"IGFBP3"
0.00191343200000027,1.607328402,0.952360788,-0.0168909929999996,2.359461358,"IGFBP3"
-0.0424144589999997,0.39011144,0.247050514,-0.0235504339999997,0.195365335999999,"MAPK1"
0.167459244,-0.205193606,-0.0355568609999999,0.370028982999999,-0.223340186,"MAPK1"
0.172456954,0.107118807,0.229346143,-0.148880853000001,-0.147491406,"MAPK1"
0.183822584,0.404289599999999,-0.0302687879999999,-0.0212820440000003,-0.190405312999999,"MET"
0.114646972,-0.140045587,-0.119235255,0.41225634,0.0924454299999997,"MLH1"
-0.160917167,0.016230835,0.190523026,0.00787112299999926,0.0951909310000003,"MSH2"
-0.135429177,0.111767543,0.139168856,0.210039890999999,-0.162044206,"MSH2"
-0.268678850000001,0.0254866839999988,0.0819127720000008,0.145539646,-0.0419092599999988,"MSH6"
-0.404002860999999,-0.264427508000001,0.304879056000001,-0.225702332000001,-0.0607134729999999,"MYC"
-0.641941873,0.00398271799999961,0.166364958000001,-0.152029346000001,0.0889583990000009,"MYC"
0.201085479,-0.00210925100000026,0.0349384940000004,0.0214046040000007,-0.11135739,"NCOA3"
-0.120757987,0.0377989379999999,0.05818923,0.362152054,0.208129881,"NCOA3"
-0.180965743,0.0682020080000001,0.189128168,0.130276373,0.112870233,"PGR"
-0.194867158,0.108094542,0.0069136030000001,-0.205402913,0.0997825310000007,"PMS2"
0.01042451,0.0666144529999997,0.169766082999999,0.0458712269999992,-0.179434417000001,"PMS2"
