"HOX424 Control Day1","HOX424 Control Day7","HOX424 Control Day14","Molecule"
0.490013889022287,0.456051131636708,0.530454461140284,"AKT1"
1.62653093504267,1.56093503640523,1.68459511016662,"AKT1"
1.6638881896235,1.59705804636926,1.63601009740791,"AKT1"
0.471131280558012,0.384175028586257,0.790129713752768,"BRCA1"
1.07506542355072,0.97348808710731,1.04016748672379,"BRCA1"
0.395776638775377,0.422168277070824,0.784653456035795,"BRCA1"
0.818834119022677,0.744450654037991,0.575505906319477,"BRCA1"
1.36041042159689,1.27096399900765,1.2853124043453,"CCNB1"
1.80661699776531,1.82952149667068,1.85404393227015,"CCND1"
1.81226637531944,1.81526379681954,1.83456153150736,"CDH1"
0.774359200072194,0.742697248987977,0.777163527329559,"CDK2"
1.60867716021028,1.47209415651129,1.56717569584794,"CDK2"
1.20837282119534,1.03492794412993,1.27450592319671,"CDKN1B"
1.38292490362309,1.38665794373015,1.35819485182955,"CDKN1B"
1.81463284171682,1.80483801553623,1.81402006966551,"CLDN7"
0.52034110753406,0.690408611899863,0.340061260539586,"CTNNB1"
0.168100200138236,0.0877205118342379,0.0766655205426473,"CTNNB1"
1.45374552214405,1.45391922156561,1.41528545763483,"CTNNB1"
1.40332925372386,1.44977138612087,1.29160245644833,"CTNNB1"
0.318868263017799,0.406695016876715,0.482546596214998,"CTNNB1"
0.262651250661076,0.147342720833574,0.19407113074224,"CTNNB1"
0.159471182559776,0.182908309271584,0.428835182935753,"CTNNB1"
0.593501331999981,0.413956898680497,0.340756142745378,"EGFR"
0.110198389540979,0.0833530220205281,0.0148300002565842,"EGFR"
0.0872486713463445,0.0821485352340394,0.102907890644309,"EGFR"
0.959029743411612,0.762132912302449,0.852848969800327,"EGFR"
0.299016503328581,0.221443817220548,0.126308657796757,"ERBB2"
0.777127460005872,0.752532823945965,0.655313912477009,"ERBB2"
1.92394441779467,1.9383188464841,1.92101802337386,"ERBB2"
0.883102111341188,0.706896583059592,0.936890915578357,"ERBB3"
1.69501094404888,1.70120361942254,1.72388597466923,"ERBB3"
0.298817089723144,0.26573320109449,0.213895180818863,"ERBB3"
0.233762681537839,0.179274457876167,0.176925492818801,"ERCC1"
0.212280589883171,0.225592705802449,0.124717428684581,"ERCC1"
0.834276936020461,0.74573887901855,0.924691097990742,"ERCC1"
0.920051945300525,0.694186315779666,0.782569430044084,"ERCC1"
0.221077686125927,0.151606908620717,0.121204191450959,"ESR1"
0.964815345420336,0.872763494003097,0.981449255850382,"HIF1A"
1.11971959308781,0.907870370335452,1.02753540674898,"HIF1A"
1.47354059693517,1.33143888086826,1.30826233219544,"HIF1A"
1.2452483737144,1.52507185293105,1.08242002378816,"IGFBP3"
1.04688041549368,1.36800740852066,1.06700413863832,"IGFBP3"
0.41519438220314,0.51777617766764,0.329025419021745,"MAPK1"
0.691708345071863,0.67242952620595,0.711557744338906,"MAPK1"
0.952080389021938,0.909648243117474,1.01814893229318,"MAPK1"
1.22697940183583,1.20552685061394,1.12241448832439,"MET"
1.15316018585186,1.18365966856956,1.24020285705929,"MLH1"
0.8301260033209,0.678274566800949,0.856411439368645,"MSH2"
0.584951230072393,0.529809183921054,0.18954107781513,"MSH2"
1.56030619422918,1.61024881150255,1.5416102441008,"MSH6"
1.73079067729096,1.69428596832854,1.75240796244469,"MYC"
1.52864185353051,1.6221380541543,1.52322440210066,"MYC"
1.55145949063157,1.51947927059632,1.53625270185106,"NCOA3"
0.510135769046393,0.155780573791627,0.25671721287531,"NCOA3"
-0.0783809050550518,0.127813048582009,-0.068594939847448,"PGR"
0.224270605830803,0.249553434571285,0.296455182665266,"PMS2"
1.56665680190495,1.58424076206282,1.59496184298557,"PMS2"
0.164922741872291,0.179405523231111,0.286010245840589,"PMS2"
1.29809490426232,1.28892421121352,1.26243946010665,"PTEN"
1.91124281628864,1.92964137071074,1.91379532531351,"RPS6"
1.90774536136481,1.92163510294757,1.90914520241089,"RPS6"
0.464347727429492,0.288100955331685,0.485550639919584,"SERPINE1"
1.15206889036991,1.05543610006412,1.08638061971901,"VIM"
0.654832872681713,0.427493772725623,0.438510255378216,"VIM"
