"HOX424 Carbo Day1","HOX424 Carbo Day2","HOX424 Carbo Day4","HOX424 Carbo Day7","HOX424 Carbo Day14","Molecule"
0.0912745794546894,2.42727975596447,0.0532409172224799,0,-0.0184602201247448,"AKT1"
-0.0476955044822081,3.25676710081491,0,-0.055969319286143,-0.0116481986761654,"AKT1"
0.0334011801279459,3.2775744505555,0,0,-0.0476955044822081,"AKT1"
0.0347806970977351,2.58226665219755,-0.0532409172224799,0,-0.0233737392795796,"BRCA1"
-0.036697991064349,2.92019935660167,0.0525923478767152,-0.178833468131188,0,"BRCA1"
0.102423349399472,2.64078170162887,0.014641438667522,-0.177883984675545,-0.0436195872217704,"BRCA1"
-0.0827248458310259,2.83248604352084,0.0147910960601485,-0.0454992520335571,-0.0147910960601485,"BRCA1"
0.0706377423523619,3.0852299748186,-0.0916751356714749,-0.114277168381725,-0.0447534980222124,"CCNB1"
0.0327771808913244,3.44141934666696,0,0.0327771808913244,0,"CCND1"
0.0224327952493208,3.40864216577564,0,0.0224327952493208,0,"CDH1"
-0.0137899523222673,2.6589363565952,-0.0436195872217704,-0.188752752321868,0.0137899523222673,"CDK2"
0.121597798509352,3.16340247265061,-0.0839238984489099,-0.0290956237023954,-0.0223879073582247,"CDK2"
-0.0258842443301495,2.99355483914712,-0.015989090321074,0,-0.0575970151305176,"CDKN1B"
0,3.18579038000884,0.0290956237023954,0.147953776155303,-0.0490768741296188,"CDKN1B"
-0.0552099761406453,3.38620937052632,0,-0.0552099761406453,0,"CLDN7"
-0.161927302160511,2.6259864589759,0.0889960709624318,-0.166132879329784,0.134017136538672,"CTNNB1"
0.0185541205721167,2.47271035548191,0.0092655870503946,-0.0259518339931715,0.0244041675902733,"CTNNB1"
0,3.01943908347727,0.0473933709650645,0.0442817647064104,0,"CTNNB1"
-0.019005892099194,3.03783660385353,0.0706377423523619,0.0674921691395931,0.019005892099194,"CTNNB1"
-0.145817288427699,2.5383583522294,0.0643720878042418,-0.0661677561807581,0.0304000257915256,"CTNNB1"
0.0092655870503946,2.45621137564512,0.0164989798367894,-0.0475750365189977,0.0239577949030769,"CTNNB1"
-0.0832894403752542,2.41409397254346,-0.0586163829384492,-0.0157191964212919,0.0371702181624367,"CTNNB1"
0.0568803281713199,2.56910613080458,-0.0216201757047667,0.0114069578181555,-0.0141829059012788,"EGFR"
0.00844764846099189,2.39553985197135,0.0112183841692652,-0.0606715236737765,-0.0328518160512652,"EGFR"
-0.048945795100793,2.46444997412691,0,0.0317399039931248,-0.04295828816239,"EGFR"
0.0990665895402536,2.79211933830568,-0.0152030653962281,0.144565841573811,-0.0152030653962281,"EGFR"
0,2.51056919633973,0.0277891558896708,-0.0312325595894065,0.0438375271156701,"ERBB2"
-0.0289781485542484,2.70312326734325,-0.0335286172493525,0.135951966648825,0.0625067658036009,"ERBB2"
0,3.73170874351933,0,0,0,"ERBB2"
-0.0150229961427626,2.68810027120049,-0.0429331617646014,0.10784081774794,-0.0291639146052942,"ERBB3"
0,3.32847050777526,0,0.0717034069603524,-0.0508960572197608,"ERBB3"
0,2.50293837462382,-0.0277891558896708,0.0905275948413311,-0.0461022937478304,"ERBB3"
0.0461192222128175,2.51881264922974,-0.0175041855321796,0,0.00824345289001727,"ERCC1"
0.0861825574360555,2.54748595509981,-0.0112183841692652,-0.107173809746156,-0.111947124323239,"ERCC1"
-0.033930830120946,2.73103343296509,-0.0975159418911744,0,-0.0651357594193076,"ERCC1"
0.0323801824718668,2.74862251937681,0.0651357594193076,0.154821922200922,0.0434968189288747,"ERCC1"
-0.0157191964212919,2.43849814013374,0.0227692040756211,-0.0488565644268677,0.038488400496913,"ESR1"
-0.0758770014007415,2.81375827879612,-0.0889960709624318,-0.0147910960601485,0.13144677201212,"HIF1A"
0,2.8640253939867,-0.0210529974108473,0.0210529974108473,0.0156449936535017,"HIF1A"
0,3.13430684894822,0.0223879073582247,0,-0.0992098911511272,"HIF1A"
-0.133000772578529,2.95194691433768,0,0.0125938303873543,0.243240532956663,"IGFBP3"
-0.184506589767545,2.90072338505105,0.0317475577360047,-0.144648971254694,0.356043715763856,"IGFBP3"
-0.0205345606885716,2.5971621144071,0.0141829059012788,0.19383591303414,0.00912760287041614,"MAPK1"
0.120856615145704,2.67431031887822,0,0.11922987989047,-0.120856615145704,"MAPK1"
0,2.84768910891706,-0.0163362850696398,0.18971507510848,-0.101452610555744,"MAPK1"
0.019005892099194,2.97095280643687,0,0.0512235292866268,-0.019005892099194,"MET"
0,2.9359578240166,-0.0157584674149307,0.0351209652041238,-0.0157584674149307,"MLH1"
0.117809019427462,2.71624233690494,0.0605222481763197,-0.125658007595627,0.0216389404904329,"MSH2"
0,2.55889291291797,0.0102132178866112,-0.00824345289001727,-0.0181546549663256,"MSH2"
0.0709767208060716,3.21823074739713,0,0.0162519537425387,-0.0125938303873543,"MSH6"
0,3.3001425897137,0,-0.0283279180615637,0,"MYC"
-0.0279001524187041,3.24417327042755,0.0161884136457511,-0.0223879073582247,0,"MYC"
0.0421944767729663,3.22987894607329,0.0279001524187041,0.0955720971250753,-0.0583828904187174,"NCOA3"
-0.0302280191419086,2.49452082511373,0.0158742746059217,0.0585369344648536,-0.0164989798367894,"NCOA3"
-0.0317399039931248,2.44694578859473,0,-0.0131857834210081,0.0317399039931248,"PGR"
-0.0260873603512466,2.48744393523453,-0.0673167845516125,-0.0643720878042418,-0.0154944393892915,"PMS2"
-0.0385363534177818,3.20197879365459,-0.0116481986761654,-0.0162519537425387,-0.0839238984489099,"PMS2"
