"HOX424 Control Day1 1","HOX424 Control Day7 1","HOX424 Control Day14 1","Molecule"
-0.333479506,-0.408732396,0.0701828899999999,"AKT1"
0.163467776000001,0.262132701999999,-0.176480048,"AKT1"
0.438442032999999,0.109023404,-0.140625781999999,"AKT1"
-0.0416810859999996,-0.0206793120000004,0.0406632199999999,"BRCA1"
-0.0303100919999997,0.0348541320000004,-0.253239616,"BRCA1"
0.230215648,-0.0320612589999998,0.143515632000001,"BRCA1"
-0.559785542,-0.444484629000001,0.26773885,"BRCA1"
0.135128862,0.109450847,-0.149305419000001,"CCNB1"
-0.51710686,0.48233448,0.901984000000001,"CCND1"
-0.43590856,0.14176535,0.340603889999999,"CDH1"
0.0557248320000001,-0.107259046999999,-0.170671019,"CDK2"
-0.147512620000001,0.189380301,-0.247405992000001,"CDK2"
-0.168223401,0.551771788,0.100493334999999,"CDKN1B"
-0.0753551980000005,0.497143712,0.205373392,"CDKN1B"
-0.453363510000001,-0.0135071100000008,0.24090284,"CLDN7"
-0.0906764970000005,0.466107717,0.196266052,"CTNNB1"
0.264304011,-0.0177877980000005,-0.310898362000001,"CTNNB1"
-0.0821042480000003,-0.147978221999999,-0.0667619879999997,"CTNNB1"
-0.173245723999999,-0.211760484999999,-0.0577672550000017,"CTNNB1"
-0.222784062000001,0.337522648,0.131779805,"CTNNB1"
-0.115875513,0.0539315510000007,-0.105635385,"CTNNB1"
0.198551679,0.384902701000001,0.0226240200000003,"CTNNB1"
0.286726019,0.224415981,-0.203765931,"EGFR"
-0.0912621969999998,0.000365850999999751,0.0883074510000004,"EGFR"
-0.0331357409999997,0.0754443440000001,0.00625382199999969,"EGFR"
-0.287451991999999,-0.390712069,0.0080258259999999,"EGFR"
0.0103453700000005,0.274471663000001,-0.0285493649999999,"ERBB2"
-0.457684822999999,-0.188344624,0.0961151009999996,"ERBB2"
-0.0288134399999986,0.000408919999999924,0.115247399999999,"ERBB2"
-0.01463854,0.140890161000001,0.0222674469999999,"ERBB3"
0.072261675,0.369378496,0.0730904330000008,"ERBB3"
-0.109462077000001,0.0157872239999994,0.0510061140000007,"ERBB3"
-0.166163946,0.0521835389999996,0.133922993,"ERCC1"
0.0791680240000003,0.0663885029999998,0.105608445,"ERCC1"
-0.0546316289999993,0.161223507,-0.000913569000000614,"ERCC1"
-0.0903638120000005,-0.17475988,-0.264693846,"ERCC1"
-0.442951863999999,0.0803694139999998,0.342481321,"ESR1"
0.126541448999999,-0.317556671,-0.485611282,"HIF1A"
0.0539943239999996,-0.0522854150000001,-0.237805360999999,"HIF1A"
0.0787911159999997,0.295247694,-0.164732081999999,"HIF1A"
-1.010153149,-0.730177483,1.97456099,"IGFBP3"
-1.013157317,-0.620988000000001,1.863305359,"IGFBP3"
-0.46085076,-0.422530904,0.509190828,"MAPK1"
-0.072238671,-0.47699092,0.151463002,"MAPK1"
0.084992314,-0.154131296,-0.27871878,"MAPK1"
-0.143375849,-0.198632573999999,0.194616529,"MET"
-0.117533524,-0.204488949,0.0494706389999999,"MLH1"
0.131758381,-0.266000376,-0.0935796720000006,"MSH2"
0.0309928349999993,-0.0542979700000004,0.0375163190000007,"MSH2"
0.0672698460000003,0.0265565599999995,0.0637411550000007,"MSH6"
0.440445936,-0.410012313999999,-0.576616549000001,"MYC"
0.174163467,-0.673518773000001,0.00859197900000019,"MYC"
-0.296988936,0.11534578,0.183706061000001,"NCOA3"
0.047934261,0.26557933,-0.33270564,"NCOA3"
-0.139005695,-0.0811737939999997,0.256355318,"PGR"
-0.0551597799999994,-0.31476435,0.0500483310000002,"PMS2"
0.0270567819999989,-0.133078954,0.057286629,"PMS2"
-0.044776701,-0.22597259,0.119272540000001,"PMS2"
-0.0372898610000014,0.151189245000001,0.0866127530000007,"PTEN"
-0.0812527700000008,-0.474571600000001,0.159279980000001,"RPS6"
-0.24591012,-0.50146166,0.130950010000001,"RPS6"
0.00518317199999974,-0.34295447,-0.115661448,"SERPINE1"
-0.0795009289999999,0.25713527,-0.023215575,"VIM"
-0.137830982000001,-0.18897196,0.252195079,"VIM"
