"HOX424 CarboTax Day1 3","HOX424 CarboTax Day4 3","HOX424 CarboTax Day7 3","HOX424 CarboTax Day14 3","Molecule"
0.32548796139411,0.367231744720828,0.396002990239052,0.294519353174459,"AKT1"
1.57201099136273,1.53663545300179,1.62233961870099,1.59661364017214,"AKT1"
1.68650662380829,1.57121563306837,1.68455910245461,1.62698648190805,"AKT1"
0.488317767968058,0.405130816598446,0.35913960470238,0.521939834310799,"BRCA1"
1.02472599046884,1.07757766497663,0.953248618068658,1.08772688375531,"BRCA1"
0.428579852845136,0.460650418145685,0.432694393366132,0.441555871776756,"BRCA1"
0.802814411138867,0.957361113843516,0.850825342589556,0.832152525385692,"BRCA1"
1.25773835662976,1.39027984272715,1.21346286858854,1.32705045287418,"CCNB1"
1.85136464669097,1.79417350756739,1.88545912121526,1.81245265277302,"CCND1"
1.82847322479879,1.78857109962441,1.84873598340113,1.8179512349907,"CDH1"
0.676405075180151,0.721420761836338,0.865878336210285,0.832613471213113,"CDK2"
1.52537822582413,1.45694773847956,1.54594323500677,1.54965047242204,"CDK2"
1.20126063196519,1.22301712174936,1.28007446541222,1.28944694927744,"CDKN1B"
1.46290102848936,1.46452575618283,1.40082838295838,1.40700080059173,"CDKN1B"
1.82667554442695,1.76652033888916,1.84328421512778,1.8088593441245,"CLDN7"
0.433833395619085,0.558273493439861,0.757973629080901,0.361060144744739,"CTNNB1"
0.0788996790423127,0.110696348924311,0.0463230677890689,-0.0160766136623862,"CTNNB1"
1.35550314340884,1.30518367310514,1.51190464628045,1.5260077216379,"CTNNB1"
1.28501683693204,1.31325303215238,1.31832181770243,1.41176693339149,"CTNNB1"
0.223308854869764,0.358151961022909,0.258346400416911,0.450423696292861,"CTNNB1"
0.257521387273493,0.0502602111168991,0.168231221075398,0.246855889596501,"CTNNB1"
0.154663698578295,0.19148540068059,0.173271424248699,0.236841055872031,"CTNNB1"
0.520457786189648,0.470798818902932,0.441607105606503,0.585148715558606,"EGFR"
0.021191734571369,-0.0134921960453059,0.00502293243638696,0.0279230519148613,"EGFR"
0.0561531994791889,0.0941892074451837,0.110543995341075,0.187334027363129,"EGFR"
0.918346217176704,0.820988443134828,1.0120299716279,0.957976323084378,"EGFR"
0.347722030386174,0.221813438169802,0.522655803287642,0.257804431156202,"ERBB2"
0.670627676867386,0.721729908821801,0.826984190618815,0.934093311329321,"ERBB2"
1.93001192621527,1.90073299933472,1.92621012986967,1.92262691196675,"ERBB2"
0.786389097020087,0.821836309209753,0.877457358019969,0.932114416397827,"ERBB3"
1.71482183086421,1.65640817244953,1.73830763231458,1.70531059478934,"ERBB3"
0.502680224737977,0.409172750707125,0.286375886346253,0.356699167532179,"ERBB3"
0.147314500029023,0.160244957797528,0.189828660435196,0.22571923999215,"ERCC1"
0.136914446850544,0.32961376241648,0.298178547758852,0.155852870844233,"ERCC1"
0.838167963885512,0.948324939197388,0.956596762745851,0.856212263146042,"ERCC1"
0.851353099003747,0.880383423559206,0.886200323033318,0.852521912453571,"ERCC1"
0.208541389573756,0.36864794288643,0.222177833517711,0.229675836939127,"ESR1"
0.835933482359673,0.877106145726363,0.944746817298123,0.807415406807857,"HIF1A"
0.804119584972782,1.03818079300108,1.00658318319977,0.926175814798495,"HIF1A"
1.39285000797971,1.32654830041655,1.3360037033497,1.23556300269067,"HIF1A"
1.4222907799165,1.25605114722288,1.35764056637003,1.51680124436061,"IGFBP3"
1.225680318471,1.15717646090879,1.25375159047442,1.35890646422337,"IGFBP3"
0.484407497845491,0.591939887390048,0.491407420256737,0.520870862573922,"MAPK1"
0.709027747343012,0.773415722807592,0.860821322632573,0.845462809135717,"MAPK1"
0.877623464928173,0.930117046311819,0.93976857608209,0.950129198939733,"MAPK1"
1.1985846092132,1.24123730877977,1.19551664940859,1.21707357429456,"MET"
1.12897164739596,1.14923656921324,1.18424974662494,1.29414503926761,"MLH1"
0.866298819444762,0.873453847633444,0.927141540231966,0.634464429185361,"MSH2"
0.547355932664339,0.57770831284712,0.326806049166455,0.186056626774691,"MSH2"
1.55599627952215,1.54518199390179,1.60073745207218,1.56235452078307,"MSH6"
1.68201240598109,1.67839495728885,1.69411524836163,1.72714754205694,"MYC"
1.46632353615425,1.5399690586111,1.53654371311312,1.56128452011829,"MYC"
1.46890481744283,1.42551774330508,1.57234193314244,1.51881833772768,"NCOA3"
0.194057274046563,0.243019657426794,0.242334678369187,0.320926967822598,"NCOA3"
0.175006802823406,0.0701292921779064,0.167808050806931,0.168840951084846,"PGR"
0.24870105399776,0.337601517098233,0.345010028272592,0.250645822011125,"PMS2"
1.50969233746527,1.52222910808955,1.53903345998293,1.63982750455106,"PMS2"
0.248460296297539,0.176422824456844,0.188750434774022,0.253406330799554,"PMS2"
1.28151022165939,1.33993958215677,1.24053726361108,1.33902772449789,"PTEN"
1.92536286606391,1.89213735387169,1.91961444010466,1.91194580837376,"RPS6"
1.91755924335502,1.88205476705235,1.91620076870547,1.90211361381628,"RPS6"
0.152837603899206,0.50579233565053,0.519311377332434,0.505075597210651,"SERPINE1"
1.11235779242996,1.02825565523564,1.0831392106579,1.14148329388613,"VIM"
0.475630068569558,0.421521034392569,0.620758469365595,0.675521651843921,"VIM"
