"HOX424 CarboTax Day1","HOX424 CarboTax Day2","HOX424 CarboTax Day4","HOX424 CarboTax Day7","HOX424 CarboTax Day14","Molecule"
0.00108176440875091,0.0256093666792116,0.0562818836695739,0.146191801403579,0.348043099634076,"AKT1"
-0.0255799819287752,-0.0114200920540368,0.0210636957423176,-0.075481679811328,1.57668368500409,"AKT1"
0.0453458223351089,-0.0155692069977571,-0.0342130148130209,-0.0810270607422785,1.64309212191099,"AKT1"
0.151255477484196,0.191440566573171,-0.0954990030736431,-0.0612032747985071,0.555490179519639,"BRCA1"
-0.120382579046603,0.0734143296629861,-0.0748093562778624,0.022971453454028,0.838078068662015,"BRCA1"
0.142174433731084,0.0803220673062569,-0.21079261496863,0.181671397701156,0.483934916883788,"BRCA1"
-0.0168206761830025,0.0277481053607798,-0.060825549042584,0.0154603613315025,0.650239698598231,"BRCA1"
-0.0359667258781498,-0.0659762969968574,0.0231667774803097,0.0297045297235294,1.2695735463896,"CCNB1"
0.0847169663266436,-0.00349667096832107,0.016069731260947,-0.0136596490158993,1.79496312365212,"CCND1"
0.0389628040496133,-0.0338510721259682,-0.0439686674881954,-0.0375757725316643,1.80277164888285,"CDH1"
-0.223190757251838,-0.00165031055431009,-0.118784597716154,0.103959462484602,0.732231525491683,"CDK2"
-0.0112273738497284,0.0192440328771455,-0.0369376221116782,-0.0789036609282183,1.55549672682758,"CDK2"
-0.0814486209525611,-0.0209889922176307,-0.0595834809897382,-0.0559261403101916,1.33215496494053,"CDKN1B"
0.0445055602182063,-0.0338916403019756,0.0280433817241506,-0.0337126022389955,1.26131539140607,"CDKN1B"
0.0239865791733513,-0.0473341692019107,-0.0564917452623117,-0.0245521634626398,1.78447007405123,"CLDN7"
0.0531888099867466,0.193121883048515,0.362052914442612,0.0738409177481496,0.173160420899678,"CTNNB1"
0.0303582413726464,0.0578235426638606,0.149967840777294,-0.0266502300004432,0.0881306814974473,"CTNNB1"
0.0261303798177317,0.0787795505160942,-0.0256124995083478,-0.0312655719028174,1.46187989778453,"CTNNB1"
0.0158643613970662,0.036934984940171,0.0308363484456939,-0.0633551196266715,1.40154959913953,"CTNNB1"
0.218963307060609,0.212066859703809,-0.071929989509861,-0.0945777790463929,0.302868659369789,"CTNNB1"
-0.00866231212476867,0.139291914273224,-0.0360758884189222,0.121657520559947,0.150062660076667,"CTNNB1"
-0.0248916258307202,-0.11117497497789,0.115034566094089,-0.0126542088228206,0.141542520972905,"CTNNB1"
-0.171692402090396,0.0793621189330208,-0.361643377808548,0.0191310484807046,0.273699064400098,"EGFR"
-0.00850448283795656,0.0204413017654452,-0.0176185151143678,0.0271790030067406,0.145045613584951,"EGFR"
-0.0387871279234035,0.0892139325472789,-0.206529194294705,0.157815526399261,-0.0221292983875643,"EGFR"
0.0150115267124827,0.166518922295245,-0.0279340460092409,0.0986106383125064,0.991124753658984,"EGFR"
0.0826359795656425,0.229072596539262,-0.060835601247154,0.0129379633294037,0.351520914106211,"ERBB2"
0.0371210153054931,-0.0136413416356117,-0.102216766683695,-0.0464633540393399,0.738414247218141,"ERBB2"
0.0291362914453677,-0.018984229873646,0.0114630451241367,-0.0236844487268644,1.88899696984291,"ERBB2"
-0.133176563029246,-0.0745910690463694,-0.137891783567512,0.0284594367659864,0.861352244999358,"ERBB3"
0.0416456913914984,-0.0492176486634188,-0.0721665524532429,-0.0788740171283482,1.71720794329015,"ERBB3"
0.0022509541684882,-0.185027975906697,0.0712088022720465,-0.0777537006762163,0.449565932183745,"ERBB3"
-0.0755666463089511,0.151675270752673,-0.0548655619425335,0.0312556347887588,0.206848922334287,"ERCC1"
0.0781539015709913,0.000505724023512677,0.130141704685523,-0.0812307903012844,0.142787958698332,"ERCC1"
-0.147410976417666,-0.0637190645118324,-0.0130096294458639,0.0476888460820456,0.922359206527019,"ERCC1"
-0.163652791938949,-0.0473874240464704,0.0180406826724477,0.122786495346815,0.867064482778226,"ERCC1"
0.0565338016563999,-0.134374434716059,0.110986171199455,0.000733854480102547,0.106689799492411,"ESR1"
-0.11500552046276,0.034828729806606,0.0507472207139696,0.123697303951561,0.77008343660891,"HIF1A"
-0.126103565396999,0.0893340809145162,0.184103971739285,0.0134431493981534,0.955217767101056,"HIF1A"
0.0725045242001723,0.14892880931712,0.206428065433879,-0.0863205158550777,1.19952339248043,"HIF1A"
0.124304269634968,0.0851909368007027,-0.351957089235141,0.0575206655321894,1.57695463687812,"IGFBP3"
0.0220942113362559,0.00516096075756112,-0.275337573395862,0.20040003121722,1.40172151072042,"IGFBP3"
-0.1036702131242,0.100279869314051,0.0517486432766338,0.0444847940344851,0.42952943640059,"MAPK1"
-0.0755095361294114,-0.117755556024904,-0.0370950135974513,0.1117532758788,0.80793587781288,"MAPK1"
-0.162552018480179,0.0326311394817216,0.0917317019254515,0.0956527564703419,0.947071707922007,"MAPK1"
0.147907052317519,0.0876682206547403,0.0582092821333762,-0.0902167138761722,1.17752309965321,"MET"
-0.083859511264591,0.0594735967416211,-0.0643890430615424,0.0414118757902713,1.25367904180454,"MLH1"
0.0621282447630028,0.00132355548258145,0.181178196605639,0.104793382342934,0.674856247331197,"MSH2"
0.147784984819322,-0.0278935352609919,0.121752516182946,0.0580311694027317,0.352927515424944,"MSH2"
0.0865934583733781,0.0361742459588263,-0.0283746769242377,-0.00536758527043446,1.54864552234189,"MSH6"
-0.0380733840575802,-0.0286690918788892,-0.100378642024281,-0.0104783596733429,1.72324634100254,"MYC"
