"HOX424 CarboTax Day1 2","HOX424 CarboTax Day4 2","HOX424 CarboTax Day7 2","HOX424 CarboTax Day14 2","Molecule"
-0.146730799,0.0296224279999997,0.0920490349999996,0.320201594999999,"AKT1"
-0.127105132000001,0.07881173,0.282001581999999,0.233405248999999,"AKT1"
-0.0183048700000015,0.0710456239999999,0.0440238630000014,0.162069218000001,"AKT1"
-0.0254839589999998,0.314927339,-0.271280356,-0.343806121999999,"BRCA1"
0.120893858,0.223948395,0.354444522000001,0.299730986999999,"BRCA1"
-0.145067188000001,-0.483019863,0.218260637,0.189672394,"BRCA1"
0.0179304010000001,-0.352023184,0.334154043,0.152370235,"BRCA1"
-0.504520442,0.207644123,0.383709531,0.0111822460000006,"CCNB1"
-0.269507240000001,-0.145615210000001,-0.365757179999999,0.06358745,"CCND1"
-0.00436392000000119,0.17996024,-0.123109549999999,0.23627411,"CDH1"
0.140595,0.0614128670000005,0.263895692,-0.095486524,"CDK2"
0.00589863799999968,0.140861299000001,0.237398696,2.16000000108352e-06,"CDK2"
0.197983093,-0.338304387999999,0.0871873239999994,0.121113733,"CDKN1B"
0.0109358210000003,-0.261958550000001,-0.206641723999999,-0.362285597,"CDKN1B"
-0.0473258800000007,0.0871084300000007,0.0679260799999994,0.22083759,"CLDN7"
-0.13799481,-0.13958454,-0.14090008,-0.186109614999999,"CTNNB1"
0.00424128299999982,0.25020215,-0.0595327719999998,0.00207627799999965,"CTNNB1"
0.305174570999998,-0.0740026189999998,0.0378426600000008,0.00723384800000026,"CTNNB1"
0.100435254000001,0.0578855029999996,-0.365934749000001,0.179690539,"CTNNB1"
0.11428488,0.171520891,-0.262823778,-0.0311942009999999,"CTNNB1"
-0.0715088179999999,0.179410379,0.0471531170000006,-0.0915751060000005,"CTNNB1"
0.0728116849999996,-0.00885966800000038,0.116735203,0.260607003,"CTNNB1"
0.00568580000000019,-0.278365413,0.161253385,0.171646869,"EGFR"
-0.2526999,-0.0687674109999996,0.19933116,-0.0213063070000006,"EGFR"
0.159629029,-0.232695686,0.0421329789999998,-0.00203937800000009,"EGFR"
0.000361297999999621,0.074374605,-0.0953620519999996,0.134520708,"EGFR"
0.147305364999999,-0.143842906,0.0451990880000004,0.120415932,"ERBB2"
0.183651408999999,-0.0580146360000002,-0.1328755,0.533002694,"ERBB2"
0.10261274,-0.0577702700000007,0.038831290000001,-0.0134267900000005,"ERBB2"
0.0617724270000002,-0.212564248,0.0269189719999998,0.068302579,"ERBB3"
0.306953025,0.136335327000001,-0.497820103,0.0343634379999997,"ERBB3"
0.234894584,0.0198434509999998,-0.010926972,0.188242155,"ERBB3"
-0.0938401199999994,0.162639247,0.249865663,-0.0263062009999997,"ERCC1"
-0.102851996999999,-0.555951306,0.0248201699999999,-0.0885426389999999,"ERCC1"
-0.00758119099999988,0.114421180000001,0.377543556,-0.100497921,"ERCC1"
-0.171609986,-0.0242771029999993,0.171472325,-0.147305492,"ERCC1"
0.18555833,0.000151769999999551,-0.131285359,0.0950870410000002,"ESR1"
-0.015855127,0.2032339,-0.337937643,0.332796032,"HIF1A"
-0.0852856630000005,0.285061365000001,-0.0963905,-0.00284152700000018,"HIF1A"
0.0710574739999998,-0.104158420000001,-0.314963736000001,0.0062849870000008,"HIF1A"
-0.282011257000001,0.0407118740000003,-0.536152356999999,-0.414400157999999,"IGFBP3"
-0.474598915,0.204118491,-0.0267436679999999,-0.406443533,"IGFBP3"
-0.253214524,0.083965794,0.210624968999999,-0.0942267650000002,"MAPK1"
-0.057408508,0.144947652,0.118821651,-0.279641512,"MAPK1"
-0.0205221479999995,-0.0774782250000001,0.110662093999999,-0.0726289530000006,"MAPK1"
-0.0658626399999998,-0.10449709,-0.126155111,-0.0831155260000003,"MET"
-0.0465199529999998,0.0479098709999999,-0.169610337,0.0517693340000003,"MLH1"
0.0305330939999999,-0.0368815959999997,0.17774838,-0.0116009540000004,"MSH2"
0.145005495,-0.347872338,0.0843061149999995,-0.279129926,"MSH2"
-0.227054171999999,-0.29152011,0.025844983999999,0.0873770670000003,"MSH6"
-0.106482543999999,-0.208522185000001,0.442718766999999,0.0633813330000006,"MYC"
-0.446802986,0.20116359,0.401253916,0.0356159730000005,"MYC"
0.0772923389999995,-0.0541358039999995,-0.377116862999999,-0.0255486419999986,"NCOA3"
-0.20394425,0.232655531,0.317140743,-0.228472892,"NCOA3"
-0.053603335,0.0910727119999999,-0.000437110000000018,-0.0613561230000004,"PGR"
-0.0906081969999999,-0.0841397309999996,0.0264398339999996,-0.0449384740000003,"PMS2"
0.0219977149999995,-0.0157975009999998,0.152720431000001,0.0722655900000007,"PMS2"
-0.0818160969999999,0.178491515,0.0962250870000005,0.127990756,"PMS2"
-0.0544428180000001,0.236534339,0.0752014160000005,-0.0705050380000003,"PTEN"
0.14694158,-0.0304517699999991,-0.151482740000001,-0.25616245,"RPS6"
0.129490180000001,0.0278962699999994,-0.0398393800000001,-0.20374767,"RPS6"
-0.0394272109999996,-0.327546394,-0.0230837680000002,-0.303798018,"SERPINE1"
0.133580933,0.109699021,0.0387385140000003,-0.0217165499999998,"VIM"
-0.206949969,0.0079311689999999,0.110231905,-0.174269566,"VIM"
