"HOX424 CarboTax Day1 2","HOX424 CarboTax Day4 2","HOX424 CarboTax Day7 2","HOX424 CarboTax Day14 2","Molecule"
-0.111145043634724,0.0784318202896041,0.02126427413846,0.271044632010245,"AKT1"
-0.0460493986345865,0.0348591427325569,0.0753748256857929,0.0508761382464358,"AKT1"
-0.0173540667578755,0.0336834896269527,0.0161345883622959,0.0432605647562698,"AKT1"
-0.0524170234094613,0.213484564335142,-0.13845595979681,-0.20590179034746,"BRCA1"
-0.0457194592229646,0.0638338308855282,0.219827823999941,0.101587687455555,"BRCA1"
-0.131420858380896,-0.183982088180307,0.112647197312172,0.172258385735803,"BRCA1"
-0.0832433051729295,-0.109235912359004,0.213557128049457,0.0342068990878822,"BRCA1"
-0.226112052889655,0.0599263723147132,0.165187702336792,0.0298373370622593,"CCNB1"
0.0188080496644223,0.0303892459580664,-0.0490753949564131,0.00211518821599843,"CCND1"
0.0249596090317437,0.0530839628207371,-0.0354888514605025,0.0147419647310678,"CDH1"
-0.0110665976444622,0.0587632080819779,0.162643771522491,-0.0488914557576258,"CDK2"
-0.0254750200062812,0.0459199255887746,0.0801447401312905,0.0148746605402434,"CDK2"
-0.0143128836208897,-0.144967782760723,0.104797974065009,0.0681405466760847,"CDKN1B"
-0.0355231720008939,-0.0764155210373723,-0.0257344866758247,-0.094464638858069,"CDKN1B"
0.0226292124874954,0.0456313989616479,-0.0215242660707746,0.0148508627410364,"CLDN7"
-0.138727491148898,-0.0119881248118457,-0.0160405219486294,-0.09526036078867,"CTNNB1"
0.0574119967463828,0.198219464098694,-0.129623818188102,0.0213383400944657,"CTNNB1"
0.0365319679983822,-0.0241496829839074,0.0601985366243369,0.0273448762247486,"CTNNB1"
-0.0360596352518598,0.0168231182412806,-0.0649259467365335,0.087519475515095,"CTNNB1"
0.069202225248161,0.16436516941606,-0.208107307121749,0.0171195188908345,"CTNNB1"
-0.0217115881084523,0.168721931813613,-0.040406429742861,-0.0410386119595615,"CTNNB1"
0.0614616604901812,0.0372725682635882,0.00398856223063554,0.210375548461084,"CTNNB1"
-0.0554810671237508,-0.0711726574550349,0.0878621752070895,0.133607965389887,"EGFR"
-0.126070734291498,-0.050000976741939,0.0607736704706694,-0.0145608514550021,"EGFR"
0.14365000978424,-0.185667462380984,-0.0581953471146636,0.0178644105026921,"EGFR"
-0.088626200625092,0.0283728974739487,0.032838432016556,0.0334061371913067,"EGFR"
0.056510941615655,-0.0240404711977651,-0.0162156088779836,0.134737337948448,"ERBB2"
0.00600461332482782,0.0133492548122186,-0.00309622055100467,0.236211211006001,"ERBB2"
0.0389420192772802,0.0353549421999704,-0.0362362561806817,-0.0104212946437809,"ERBB2"
-0.0558352910354132,-0.0490975640051773,0.0753434939223618,0.00756507874334877,"ERBB3"
0.0458295752921023,0.0506798904682815,-0.0777025646293033,0.0105440470386557,"ERBB3"
0.120366058742473,0.0816414262237422,-0.0615766658431104,0.18287428261466,"ERBB3"
-0.0428478791457963,0.163217556180139,0.0970664925352434,0.0200124904780111,"ERCC1"
-0.0597345254508314,-0.347442305794244,-0.0411387053792612,-0.0207790169870283,"ERCC1"
-0.0918815341946122,0.0401379350390284,0.230778555523789,-0.0380929585604671,"ERCC1"
-0.161540804931701,0.0161064075968571,0.142192074913687,-0.0620140689285144,"ERCC1"
0.149310556171099,0.0615210376868705,-0.169838373156027,0.103817763791789,"ESR1"
-0.0818669119420176,0.0706884130084967,-0.0935100187293129,0.143889517335481,"HIF1A"
-0.126667853276502,0.0754737525509577,0.0364038607824175,-0.0085523632776745,"HIF1A"
-0.0375580217948033,-0.0365948034042067,-0.0505724844841779,0.022574989156104,"HIF1A"
-0.16377720150604,-0.00890238383170638,-0.110651854361985,-0.0994319774285726,"IGFBP3"
-0.263473822666497,0.0473925949109335,0.0541771741740384,-0.110665998634423,"IGFBP3"
-0.192128774202296,0.111992876979021,0.11884162297405,-0.0362741288521066,"MAPK1"
-0.105612728443938,0.0864246159531874,0.108624150294143,-0.113934383235916,"MAPK1"
-0.0984751570377175,-0.0365131662911253,0.119471214829237,-0.0242534221961487,"MAPK1"
-0.105334071876249,-0.0608736044795508,0.0175658515177219,-0.00627355772412064,"MET"
-0.107837667106702,-0.00996988163435764,0.00762910417667362,0.0394230569676577,"MLH1"
-0.0701395771620787,0.0179277271209834,0.140041182051575,0.00942971856228869,"MSH2"
0.0222717442878072,-0.115402895584448,0.0406032456537235,-0.159394697244597,"MSH2"
-0.0580185811764351,-0.0404477813137851,0.00920435860837721,0.0337946701484444,"MSH6"
-0.00515946682527035,-0.00705110977826306,0.0537514259321177,0.01287601084984,"MYC"
-0.0986864387372757,0.062273950950108,0.0804739409878159,0.0295718502927846,"MYC"
-0.0136903499854055,-0.00208639408019629,-0.0648825749087756,0.0110034312554259,"NCOA3"
-0.126132828464704,0.204433577403909,0.143709680502103,-0.120171520117796,"NCOA3"
0.0163268148859279,0.0783724884162002,-0.0858568501104892,-0.0284409461411167,"PGR"
-0.0350508018243876,-0.000310156382093696,-0.0521145568666374,0.0156311754770732,"PMS2"
-0.0180465355920691,0.0125530800805749,0.0522672648345988,0.0335254421949072,"PMS2"
-0.0406948808646048,0.163236489962959,-0.002821768429044,0.13601921577217,"PMS2"
-0.092094435091052,0.0714876160538729,0.082927142830687,0.0032282279291187,"PTEN"
0.0405456268393831,0.0369473731136842,-0.0395642469608333,-0.0137090369141211,"RPS6"
0.0406661260202243,0.0390402955860851,-0.0375911580638206,-0.0132371185369835,"RPS6"
-0.0532495714306609,-0.142336063426963,-0.0377046867067278,-0.178503834380562,"SERPINE1"
-0.0405052657249907,0.012292036350622,0.0913525728062976,0.00764878541017278,"VIM"
-0.168752963658917,0.0757558651616311,0.0757843674652879,-0.0877682519152727,"VIM"
