"HOX424 Carbo Day1 2","HOX424 Carbo Day2 2","HOX424 Carbo Day4 2","HOX424 Carbo Day7 2","HOX424 Carbo Day14 2","Molecule"
0.170845782774585,-0.240176541020189,0.128503245081662,0.190251942015806,0.0776922591123636,"AKT1"
-0.00013014563067415,-0.143926132260661,-0.0403498097798678,0.0564257676028732,-0.0394425615728495,"AKT1"
0.0647846952533484,-0.0636936898462548,-0.0100026313723476,0.0990270731907839,-0.0742438177377622,"AKT1"
-0.106548241570688,-0.102828984475003,-0.081696238656681,-0.00616473818164653,0.000472640537427016,"BRCA1"
-0.074609049167038,-0.0647770147372186,0.0250734423693713,0.112780245629186,-0.0225206296017412,"BRCA1"
0.0468572563392979,-0.29691250884935,-0.0158819089753797,0.00670993723905705,-0.0288078579990653,"BRCA1"
-0.0940270944224114,0.0198161604973958,-0.0977538800502109,0.0395456652539304,0.156965216161081,"BRCA1"
-0.0329899758754475,-0.0785067771720727,-0.0257010247508678,0.0562382314406467,-0.112945855139031,"CCNB1"
0.0439065792348918,-0.0271003760607034,-0.0546238061027735,0.019748229271481,-0.0700357547332837,"CCND1"
0.044467386986647,-0.0314315894348669,-0.0274796849633094,0.0183826351606924,-0.0369174293943633,"CDH1"
0.0930874131560286,-0.271339282079349,0.106297374969643,-0.0434679280867818,0.238453302551692,"CDK2"
0.0527826084644356,-0.173995818609373,0.0511960905991977,0.0475505313094109,-0.0203546588984138,"CDK2"
-0.0554209770631369,-0.0931620107724378,-0.06990137036641,-0.0260355009706437,-0.0719939826299718,"CDKN1B"
0.0238439947813562,0.00300903252279072,-0.0845273623486646,0.0374988354273726,-0.136343289794051,"CDKN1B"
0.0352179385821612,-0.0274399092477879,0.0324447554769614,0.0259920682759085,0.0177709323323378,"CLDN7"
-0.128707579011456,0.238299251012654,0.0139507209466662,0.118638159604225,0.00488347648945209,"CTNNB1"
-0.0678925067161884,0.0488840769784286,-0.118250145312847,0.00880784566611367,0.0641904747566067,"CTNNB1"
-0.0115108999730444,-0.169917244834902,0.0801948992405663,0.105925246102101,-0.00738755662226742,"CTNNB1"
0.0598173800881183,-0.169146576171686,-0.0164169952695965,0.0618904386386894,-0.03873952337487,"CTNNB1"
-0.0816180981913376,-0.323771996821673,-0.0089961449813864,-0.0112660392493992,-0.106144630945897,"CTNNB1"
0.0964657379332555,0.0256095491570021,0.114882696931277,0.0395846859848115,-0.157402341637279,"CTNNB1"
0.0438723758530224,-0.153165966817429,-0.098186738854864,-0.18012578849701,-0.119499063360463,"CTNNB1"
-0.0137857979868027,-0.130989374717286,-0.1015635676279,-0.0203840010733185,0.0468771892573125,"EGFR"
-0.00963204994184462,-0.102494789373448,0.0855200038226554,-0.0697132516291775,0.0965407312467724,"EGFR"
0.0282225922309613,0.0323881750565383,-0.202887225761244,-0.0322038975032157,0.0163238367170058,"EGFR"
0.0640128488442213,0.0174805604675311,0.012022194713614,-0.0132492417619027,0.00271564176820938,"EGFR"
-0.00230475038431835,0.0219347903104401,0.0732941229091147,-0.129856874135266,-0.000247828809384482,"ERBB2"
-0.0462983785247141,-0.231815122675745,0.0130122899771267,0.0368053724296724,0.318924416577161,"ERBB2"
0.0347963379298653,-0.00126716747198441,-0.0178788797021587,-0.0116442345668986,-0.00389820707425992,"ERBB2"
-0.131865779119755,0.0370783601850193,-0.0390718854182712,-0.171454622086751,0.312983097555835,"ERBB3"
0.0240957324353819,-0.00124086389700673,-0.0448463190943882,0.023587985818299,-0.0721714528240431,"ERBB3"
-0.0606494714560916,-0.0754778382337966,-0.100017121729696,-0.0536384565627014,0.092189696156206,"ERBB3"
0.00452613748586383,-0.123762733848829,0.0354532715324656,0.08457110447416,-0.0550388330786281,"ERCC1"
-0.029997602033924,0.168943949365666,-0.0571785424550143,0.0460531655280233,0.036341077804369,"ERCC1"
0.178125685399948,-0.0562594941254586,-0.0314654587891715,0.060629683514269,-0.00268034216597379,"ERCC1"
0.0628167104039541,-0.118499748158783,-0.117916974599238,0.0149184814963499,0.035064427139007,"ERCC1"
0.124292691937921,-0.256377380018356,-0.104996674955674,0.0563800380303335,-0.277172221983426,"ESR1"
0.128498857713057,-0.0571870437648067,0.0126989940437452,0.0387393838119526,0.0635764491039335,"HIF1A"
0.0649434126343756,-0.0780371109807168,0.297328493298243,0.00147467934223733,0.0310582311962633,"HIF1A"
0.021283212154013,0.000939150559823743,0.01088444329912,0.0271943514812285,0.0180638621765588,"HIF1A"
-0.0102992673963733,0.358925404588799,0.327936480411418,0.12242834420078,0.574613485808571,"IGFBP3"
0.0363608211161514,0.476439586067087,0.350343167980524,0.0845563039200627,0.65521797568794,"IGFBP3"
-0.00744581256450405,0.197533816372131,0.0506339392252697,-0.0564856670031913,0.156425859258479,"MAPK1"
0.115724170787791,-0.149268742931132,-0.0748707111155795,0.123352451054937,-0.0049897252948351,"MAPK1"
0.101991013762654,-0.0124038060494225,0.0622814644466751,-0.0301123963956087,-0.00419808019811763,"MAPK1"
0.0988075814337208,0.0467951432798137,-0.00862603033386766,0.103844815811543,-0.168335711295933,"MET"
0.0717934546627157,-0.125117258535538,-0.0416714208969753,0.24907145671636,-0.0670687648301296,"MLH1"
-0.0252262552043565,-0.023329757630778,0.040690985476468,-0.02192334871896,0.101045984095932,"MSH2"
-0.0312199485544467,0.0131456122488803,0.0011002883973209,0.0548838145557921,-0.0264836224516336,"MSH2"
-0.0132368794285036,-0.0596746758952975,0.004372751520616,0.0963523740208754,-0.0905235484247302,"MSH6"
