"HOX424 Carbo Day1 3","HOX424 Carbo Day2 3","HOX424 Carbo Day7 3","HOX424 Carbo Day14 3","Molecule"
0.0280559836025192,-0.0728143593299446,-0.0298671779429003,-0.0148954622095507,"AKT1"
-0.0548282747465145,0.0917840705466633,0.0125938303873543,0.136740117063085,"AKT1"
0.055969319286143,-0.0334011801279459,0.0225681391581971,-0.0225681391581971,"AKT1"
0.0670935460579312,-0.0216201757047667,0.0131605213929684,-0.0288243445688008,"BRCA1"
0.0210529974108473,0,-0.0525923478767152,0.0858744150393225,"BRCA1"
-0.00912760287041614,0.0581891816811964,0.0148954622095507,0.177883984675545,"BRCA1"
-0.188752752321868,-0.0187277647247179,-0.13144677201212,0.0896861627816139,"BRCA1"
0.0706377423523619,-0.0442817647064104,0,0.021037393319113,"CCNB1"
0.0327771808913244,-0.0327771808913244,0,-0.0327771808913244,"CCND1"
0,-0.0224327952493208,0,0,"CDH1"
-0.0902517313362212,0.0473185695716198,-0.0335286172493525,0.206907407288193,"CDK2"
-0.0514835310606201,0,0.0324403673882898,0.0290956237023954,"CDK2"
0.0317475577360047,0.0674921691395931,0.0512235292866268,-0.015989090321074,"CDKN1B"
0.121597798509352,0,0.114867765470944,-0.147953776155303,"CDKN1B"
-0.0327771808913244,0.0552099761406453,0,0.0327771808913244,"CLDN7"
0.0335286172493525,0,0.0623415657143824,0.117809019427462,"CTNNB1"
-0.0175041855321796,-0.04295828816239,0.00844764846099189,0.0175041855321796,"CTNNB1"
0.0473933709650645,0.018397520376261,-0.125565868797079,-0.0916751356714749,"CTNNB1"
-0.0258842443301495,0,-0.140752009801094,-0.0416079248094436,"CTNNB1"
0.0661677561807581,0.131465633862173,-0.0345049098613415,0,"CTNNB1"
0.072071056205989,-0.0404981466398011,-0.0543578206946025,-0.0160483712259993,"CTNNB1"
0.139093197592708,0.0832894403752542,0.0082603813550044,-0.13163438252642,"CTNNB1"
-0.0382692014891304,-0.0568803281713199,-0.0280559836025192,-0.0114069578181555,"EGFR"
0,0.04295828816239,0.0131857834210081,0.0606715236737765,"EGFR"
0,0.0312325595894065,0.0601641792700582,-0.0317399039931248,"EGFR"
-0.0131190695616903,0,0.0555697706113789,0,"EGFR"
-0.0733499626910663,-0.00841754951009488,0.0543578206946025,0.0733499626910663,"ERBB2"
-0.0920436666806737,-0.0181546549663256,-0.0288129484650299,-0.0439082999681513,"ERBB2"
0,0,0,0,"ERBB2"
0.0279101656218388,-0.0131190695616903,0.105046973989191,-0.0902517313362212,"ERBB3"
-0.0433754888987887,0,0.0283279180615637,0,"ERBB3"
0,0,0.0581891816811964,-0.0803145090960062,"ERBB3"
0.0312325595894065,0.0175041855321796,-0.0300708509868182,-0.0147335797526171,"ERCC1"
-0.0300708509868182,-0.0656479967474839,-0.048945795100793,0.161536484848991,"ERCC1"
0.033930830120946,0.0555697706113789,0.0651357594193076,-0.0152030653962281,"ERCC1"
0.0281420657044529,0.0131190695616903,0.0175890864117183,-0.0573059803097471,"ERCC1"
0.0559925860290926,0.00745881506628754,-0.0386434786815428,0.0260873603512466,"ESR1"
-0.0187277647247179,-0.0216389404904329,-0.0403667052151508,-0.0827248458310259,"HIF1A"
-0.0210529974108473,0,0.0210529974108473,0,"HIF1A"
0.0385763210039758,0,0.0992098911511272,-0.137786212155103,"HIF1A"
-0.357517701338387,-0.0116481986761654,-0.018397520376261,0.273220463990681,"IGFBP3"
-0.424281057294073,0,0,0.397392902552456,"IGFBP3"
-0.0347806970977351,-0.0382692014891304,0.073445200845224,-0.100540166505084,"MAPK1"
0.0896861627816139,-0.0920436666806737,-0.0573059803097471,-0.136818966302188,"MAPK1"
0,-0.0152030653962281,0.0502671151905858,-0.117809019427462,"MAPK1"
0.0834812594606671,-0.0416079248094436,0.019005892099194,-0.11871569842622,"MET"
-0.0317475577360047,0.0157584674149307,-0.034994982420268,-0.0351209652041238,"MLH1"
0.152100865674242,-0.0137899523222673,0,-0.0869651062549348,"MSH2"
0.0762967181258682,0.047132803520574,-0.0529106401566524,-0.169287621970746,"MSH2"
0.0476955044822081,-0.0161884136457511,-0.0125938303873543,-0.0755956569009122,"MSH6"
0.0508960572197608,0,-0.0508960572197608,0,"MYC"
0.109866421479337,-0.0142943243542621,-0.0440885660644552,-0.0583828904187174,"MYC"
0.0279001524187041,-0.0162519537425387,-0.0162519537425387,-0.0955720971250753,"NCOA3"
-0.0728143593299446,-0.00763082171590446,0,0.0543578206946025,"NCOA3"
0.0244041675902733,0.0131857834210081,0,-0.0112183841692652,"PGR"
-0.0378588408578131,-0.0184602201247448,0.100540166505084,0.0861825574360555,"PMS2"
0.133000772578529,0,0.0279001524187041,0,"PMS2"
0,-0.0503560015834448,-0.0586163829384492,-0.0660751980047367,"PMS2"
0.0668837974166601,-0.0157584674149307,0.0706377423523619,-0.018397520376261,"PTEN"
0,-0.107384568281128,0,0,"RPS6"
0,0.107384568281128,0,0,"RPS6"
-0.0438375271156701,0.0382692014891304,-0.0286733058700697,0.00841754951009488,"SERPINE1"
0.0352344389655528,0,-0.0352344389655528,-0.0157584674149307,"VIM"
-0.0969607240008314,0.0295369008770727,-0.0329498976192952,0.159074536225421,"VIM"
