"OV1002 CarboTax Day1 3","OV1002 CarboTax Day2 3","OV1002 CarboTax Day4 3","OV1002 CarboTax Day7 3","OV1002 CarboTax Day14 3","Molecule"
0.048894654802536,0.0179758294647693,0.0525297127604887,0.0729908337931896,-0.163439667143497,"AKT1"
-0.0645565019739438,0.00443564498680682,0.0165010633226081,0.10530303827734,-0.086882443005581,"AKT1"
0.0675180451208721,-0.00299404919788282,-0.0627034005508156,0.0218994433604962,-0.0229098857951142,"AKT1"
0.0328894735177386,0.0796694341310838,-0.222875790472864,-0.000102203046711491,0.060873652489213,"BRCA1"
-0.0108437572008901,-0.0390476539984906,-0.0142148321976291,0.132568110523903,-0.080068707940756,"BRCA1"
-0.0114579776047679,0.0737788568534156,0.000364245781787065,-0.222753141670957,-0.114764857378106,"BRCA1"
0.205943743467508,-0.216971673055825,-0.0337586903802386,0.0309026470502693,0.0190030721339879,"BRCA1"
0.12245174496439,-0.046749148384279,0.0121343831959693,0.0626378203489981,0.100866308502987,"CCNB1"
0.054436608458108,-0.0402279867710693,-0.00880542865655043,-0.0458543496871089,0.0253940204028384,"CCND1"
-0.00944576386979579,-0.0386549503979157,0.0766171895624943,-0.0533787322502699,-0.00524137660294199,"CDH1"
-0.0664325284109528,-0.15176832313009,0.162831268561868,0.0608812155251599,-0.106037721145099,"CDK2"
0.023028420935429,-0.0444938603563574,0.0561949728425619,-0.0134861332811591,0.0388137635989529,"CDK2"
0.060876852596396,-0.0812946337195113,-0.029407805142079,-0.0870565658459883,-0.068841125266605,"CDKN1B"
0.110819700913358,-0.140241597373998,-0.040594652911794,-0.343324358181629,-0.016026948905514,"CDKN1B"
0.0259309292103143,-0.0307497223212658,-0.0309245616486615,0.0427096916341343,-0.0609275971649121,"CLDN7"
-0.0280617147623083,-0.0600692208976397,-0.359657702175062,0.193189369140471,-0.0962203277906132,"CTNNB1"
0.185855769224516,-0.0650327485535887,0.0969910151948202,0.0466640695237428,-0.0399747746446102,"CTNNB1"
-0.102005423414134,-0.0125221905864481,0.0731928548656156,0.0533397937188569,0.0116075243484406,"CTNNB1"
-0.0150661044658298,0.0988629538482295,0.0690805352711974,0.084480607149801,0.0388011064223699,"CTNNB1"
-0.0587047492103538,-0.00262266541491285,0.0309171968854044,-0.0955229048422863,-0.0332931707505407,"CTNNB1"
-0.0663862510627842,-0.294792188390813,0.0168541462595306,-0.0749011991212703,-0.0304885513578539,"CTNNB1"
-0.0306944380793969,0.11874816623106,0.0110460006072668,-0.081903421155659,0.0450038679768478,"CTNNB1"
0.104731235550421,-0.0520461648147713,0.00716015376574008,-0.0156613654569959,0.15866738964969,"EGFR"
-0.047930466401635,-0.221489545665086,-0.060665019128609,-0.2852091044455,-0.0829904327715606,"EGFR"
0.0339314475240736,0.000894135040458793,-0.0280925006995656,0.0678016198519263,0.13186362197717,"EGFR"
0.0739549579389439,-0.168539618095237,0.117233793224993,-0.18973716101398,0.186399178123108,"EGFR"
0.0361627430484937,0.155073163220954,0.198978898753234,0.0710590755297641,-0.0259869048309939,"ERBB2"
-0.140281975963686,0.0415168171640245,0.130140401869478,-0.0746562542813655,-0.0569084205510941,"ERBB2"
0.0768502907095383,-0.0479837791489279,-0.0206805800872054,0.0408606409438084,-0.0881241031760651,"ERBB2"
-0.0833234477781214,0.00885929642170691,-0.0473749794002024,0.0559187243443826,-0.155953305147423,"ERBB3"
0.0269968670259495,0.0308523927946092,-0.0229901158921062,-0.0440126289687299,-0.0941372523366102,"ERBB3"
-0.056313753009431,-0.0716691339361117,-0.028359223487004,-0.0928750760685086,0.0671218351058452,"ERBB3"
-0.0687000182949388,0.132599851254709,-0.0588452615690961,0.00959705627710206,0.00994840700232252,"ERCC1"
-0.067173036276595,0.139136549319498,-0.111116857550391,0.273592048001384,0.184151026507427,"ERCC1"
-0.0154890780996084,0.0509473616992828,-0.153895934031701,0.0449400630015799,-0.0852346452328625,"ERCC1"
-0.0214743382986604,0.0841473876654448,-0.119904649530264,-0.00967851881115789,-0.0454700177614165,"ERCC1"
0.0175725112457392,-0.0196099306272124,0.0293115867446365,0.00973935586602481,-0.0564094013464027,"ESR1"
0.0186221111118251,-0.0685483778151013,0.0638151051068192,0.0513435832691247,0.0904813313716236,"HIF1A"
-0.0804782519660112,0.0852897455818209,0.185267644098812,-0.167908881055062,-0.0326759396351638,"HIF1A"
0.0658110725513597,0.0145947330602367,0.128056547485694,-0.0926080786118574,0.110932819031679,"HIF1A"
0.0551350108828577,-0.0541433254443815,-0.254313177396339,-0.0702436599985472,0.135783563513276,"IGFBP3"
-0.0192869967106677,-0.0107460388042433,-0.335496137457799,-0.0453568586685063,0.089042977181949,"IGFBP3"
0.0438626470767354,0.037571194235173,-0.120046354070386,0.0176141738287887,-0.113486997375267,"MAPK1"
-0.00649173190535002,-0.0623492422538652,-0.0367281350933162,0.0586184203087188,-0.0532723370951109,"MAPK1"
-0.0214880958495925,0.0369960560057361,0.0244898910583684,0.0563964961400996,0.00988725647019739,"MAPK1"
0.146687611571227,-0.126528676717151,-0.0724271812035648,0.00441213934811013,0.0439321579237004,"MET"
-0.0076042492653432,-0.118931774951922,-0.0734471627261351,0.125767629213421,-0.0328467615782846,"MLH1"
-0.136911059206822,0.0883674325742044,0.00886942688329428,0.0662090100484515,-0.0642512362037385,"MSH2"
0.0156500996635275,0.183725122642937,-0.00647316322332026,0.0999282305336336,0.0756701430767099,"MSH2"
-0.00210761839940643,-0.0730597169042844,0.0522035621591612,-0.0254365404118475,0.0346040131049168,"MSH6"
