"HOX424 Carbo Day1","HOX424 Carbo Day2","HOX424 Carbo Day4","HOX424 Carbo Day7","HOX424 Carbo Day14","Molecule"
0.361748268,5.408245567,0.286932338,-0.0946580340000001,-0.0882530189999997,"AKT1"
-0.204226177999999,8.944077212,-0.134535932,-0.366466921000001,0.179315984999999,"AKT1"
0.466787514,8.991810739,-0.139871464000001,0.0435010800000004,-0.227091458999999,"AKT1"
0.199054535,6.09464857,-0.111554529,-0.00504375299999982,-0.0856604900000004,"BRCA1"
-0.369773056000001,7.52064768,0.262605409,-1.034985312,0.160832903,"BRCA1"
0.334936181,6.289029955,0.072240098,-0.800541868000001,-0.0457588059999994,"BRCA1"
-0.208157688,6.924391963,0.115655883000001,-0.453887774,-0.0786981720000002,"BRCA1"
0.0885745270000005,8.312344054,-0.201216313,-0.718215156999999,0.413494389999999,"CCNB1"
0.0518163700000009,10.80220902,0.17190909,0.659558259999999,-0.1691357,"CCND1"
-0.24668001,10.53921516,-0.0756932699999986,0.33020649,0.110295880000001,"CDH1"
-0.167744677,6.329976395,-0.155820284,-0.819620587,0.232950089,"CDK2"
0.613165325999999,8.601863459,-0.408715880999999,-0.254338266,0.161170893000001,"CDK2"
-0.0254604989999994,7.90724764,-0.0123022970000006,-0.0215988170000001,-0.116256463,"CDKN1B"
0.294222419,8.666477975,-0.0948094410000007,0.265652452000001,0.148800606,"CDKN1B"
-0.787687269999999,10.32540055,-0.2890102,-0.324938340000001,0.253704989999999,"CLDN7"
-0.762471246,6.278994921,0.263580861,-0.805784952,0.538020231,"CTNNB1"
0.206442326,5.527505995,0.0993672759999997,-0.0264702080000001,0.110833393999999,"CTNNB1"
0.00208900499999931,8.065923682,0.270201808,0.166827475,0.475264213,"CTNNB1"
-0.0663734869999999,8.0988902,0.416798588,0.297157779,0.426980251999999,"CTNNB1"
-0.513256509000001,5.804983643,0.388585113,-0.133645179,0.0426524800000001,"CTNNB1"
0.0783805099999997,5.496241848,0.0620733659999999,-0.135286596,0.0119229330000001,"CTNNB1"
-0.224212036,5.378267505,-0.205822206,-0.0774008139999998,0.146205589,"CTNNB1"
0.0894360199999999,6.028486631,0.0612757080000002,0.0997890620000002,0.0263428009999993,"EGFR"
0.150280037,5.354670836,0.128664831,-0.184373534,-0.0581528559999995,"EGFR"
-0.112379716,5.509028268,0.0150947860000006,-0.0705295379999997,-0.0977940449999997,"EGFR"
0.174979576,6.878879295,-0.0159696150000004,0.361749416,-0.0410180709999999,"EGFR"
0.0768647469999992,5.745744021,0.355150226,-0.103853983,0.156795742,"ERBB2"
-0.197870427000001,6.576037079,-0.127750532,0.516064512,0.446979001000001,"ERBB2"
0.198774559999999,13.72382655,-0.575783319999999,0.33530361,0.13395326,"ERBB2"
0.0114238389999999,6.490687518,-0.0860438080000003,0.300596168,-0.224451867,"ERBB3"
-0.258498031,9.68746444,-0.0514272919999996,0.783910872,-0.101354205,"ERBB3"
0.0969959069999993,5.722005,-0.0500978679999999,0.324183921,-0.191399516,"ERBB3"
0.20013919,5.779891409,0.0245916410000007,0.00735029099999984,-0.00629512999999982,"ERCC1"
0.356572849,5.836396287,0.0664983650000002,-0.513961316000001,-0.422010775,"ERCC1"
-0.18672306,6.693295794,-0.189952145,-0.288783946000001,-0.0842675689999997,"ERCC1"
0.0830238660000004,6.719052548,0.154173376,0.375257846999999,0.114186481,"ERCC1"
0.0585218750000003,5.453079228,0.131806751,-0.273756462,0.0357483779999992,"ESR1"
-0.138057586,6.921111439,-0.199629409,-0.35935419,0.443529917,"HIF1A"
-0.072983389,7.257956749,-0.0846035709999997,-0.0416670959999994,0.296743628,"HIF1A"
0.195592682999999,8.388609261,-0.0503547949999987,-0.121587256,0.0453891750000004,"HIF1A"
-0.409532215,7.707637065,0.0175785499999996,0.0149288730000006,1.725028086,"IGFBP3"
-0.737118504,7.349214215,0.250530266,-0.555591407,1.835259981,"IGFBP3"
-0.16065641,6.177614557,0.0616973829999994,0.842994403000001,0.175369887,"MAPK1"
0.592178499,6.442353926,-0.0342594109999999,0.291751343,-0.530790977000001,"MAPK1"
-0.03590728,7.102292256,-0.101668709,0.610536163,-0.151888222999999,"MAPK1"
0.195542686,7.850349734,0.204144283,0.17036118,0.0103782070000005,"MET"
0.0534892450000006,7.60204146,0.0366273420000001,-0.126023879,0.179893823,"MLH1"
0.426930315000001,6.618734941,0.199115676,-0.701079041,0.0778650169999997,"MSH2"
-0.0535030069999998,5.890070728,0.186051447,0.000261377000000174,-0.0753203190000002,"MSH2"
0.668079634,8.801778455,0.106758178,-0.144610431,0.155232805000001,"MSH6"
0.122712077000001,9.472490039,-0.0698078340000006,-0.631029101999999,0.234646582,"MYC"
-0.0279287149999998,8.942819833,-0.135521337,-0.345877747999999,0.27909227,"MYC"
0.561616260000001,8.857721508,0.190066087,0.171318715,-0.0146368100000007,"NCOA3"
0.0190429779999999,5.67678686,0.187740848000001,0.183585073000001,-0.0726071299999997,"NCOA3"
0.0183733659999996,5.461834512,0.0114960369999997,-0.0819710210000002,0.135436934,"PGR"
0.0139166819999996,5.647681243,-0.216630935,-0.198505311,-0.110277412999999,"PMS2"
-0.0902969990000013,8.698424968,0.0588589500000012,-0.187951778,-0.0359450369999994,"PMS2"
0.441340675,5.545144218,0.233543094,0.179149278000001,-0.0655249300000005,"PMS2"
0.418876935,8.146055386,-0.0206642879999999,-0.171499522,0.283390278,"PTEN"
0.50753606,13.28110919,0.0800023600000017,0.0272385700000015,0.142485710000001,"RPS6"
