"HOX424 Carbo Day1","HOX424 Carbo Day2","HOX424 Carbo Day4","HOX424 Carbo Day7","HOX424 Carbo Day14","Molecule","HOX424 Carbo Day1 adj.p.val","HOX424 Carbo Day2 adj.p.val","HOX424 Carbo Day4 adj.p.val","HOX424 Carbo Day7 adj.p.val","HOX424 Carbo Day14 adj.p.val"
0.372569256147096,0.27792446419735,0.368983397292018,0.357032689350899,0.366159658907496,"AKT1",0.00400542681018227,0.0114694978946739,0.000687228710329893,0.0479235453907432,0.0754627566901057
1.55325017782049,1.56326365489597,1.57555464046108,1.62039235742061,1.5769720181341,"AKT1",0.0015069195634072,1.80528396832446e-07,3.6521372568091e-07,0.0281253011436054,0.0340143001351508
1.62632358486663,1.57998195591365,1.62620642030228,1.63027364734672,1.59645599043136,"AKT1",0.0015069195634072,2.49876016915191e-08,2.3956047593417e-07,0.0281253011436054,0.0340143001351508
0.513343728062546,0.492393207729752,0.383448749231867,0.472193722214441,0.469093803972971,"BRCA1",0.00154100942369097,8.14188155270259e-06,0.000110411541225169,0.0371254824832517,0.0631200139015844
1.02888303557839,1.12483621330338,1.06056947429156,0.953520915336506,1.06721285171403,"BRCA1",0.0015069195634072,6.779129622088e-07,9.99576858540283e-07,0.0301187265005366,0.0340143001351508
0.431766341953205,0.425586023936256,0.45219932181435,0.455563273939151,0.472760523471699,"BRCA1",0.00715526647421859,0.00190500688053555,2.31829708857734e-05,0.0345701028881596,0.0732956101292914
0.840886629154844,0.920442667063882,0.918679042378448,0.834021514543432,0.877225630520102,"BRCA1",0.0015069195634072,6.94432454674373e-07,4.43126208370515e-05,0.0281253011436054,0.0340143001351508
1.34702829406489,1.38602805485855,1.41203035577463,1.37677550883972,1.36801568480604,"CCNB1",0.0015069195634072,4.82992040815301e-08,1.06421083043744e-06,0.0281253011436054,0.0340143001351508
1.83040046223258,1.79909560176734,1.83457017115129,1.84454919636312,1.80936742857206,"CCND1",0.0015069195634072,1.44442865623702e-08,2.3956047593417e-07,0.0281253011436054,0.0340143001351508
1.79522538384336,1.78205321412454,1.79785977296473,1.82122656231012,1.78738913344414,"CDH1",0.0015069195634072,1.44442865623702e-08,2.3956047593417e-07,0.0281253011436054,0.0340143001351508
0.746919828344474,0.725831193818061,0.54911126098382,0.723498916490972,0.816561525283768,"CDK2",0.0015069195634072,4.25828578709663e-05,0.000128427366959482,0.0318135689422363,0.0340143001351508
1.49573922584711,1.4475142070464,1.47780150098189,1.52676641953481,1.50324587300273,"CDK2",0.0015069195634072,2.45409524117517e-07,3.50391741025433e-07,0.0281253011436054,0.0340143001351508
1.19412894277733,1.28739189686318,1.16782111671173,1.16769876399798,1.17697404363234,"CDKN1B",0.0015069195634072,2.41024037262295e-07,4.33860373379924e-06,0.0281253011436054,0.0340143001351508
1.47083058818715,1.43779661182308,1.41839596390209,1.43518742582057,1.43740699454425,"CDKN1B",0.0015069195634072,4.97260061873182e-08,1.06421083043744e-06,0.0281253011436054,0.0340143001351508
1.78604979699632,1.77969730243729,1.79183469960319,1.8068576485697,1.79325066036141,"CLDN7",0.0015069195634072,1.85780704188713e-08,2.3956047593417e-07,0.0281253011436054,0.0340143001351508
0.753568802452785,0.7395248956989,0.784519465530009,0.664260135848637,0.810095085068129,"CTNNB1",0.0015069195634072,0.00013015041145708,6.65476066309247e-06,0.0520351459932369,0.0340143001351508
0.120380027199754,0.0732945519836946,0.109356950130909,0.123171420086206,0.148778680151818,"CTNNB1",0.035898695515925,0.12862960390746,0.0362570955135456,0.223233620319056,0.149555210130265
1.34626962008283,1.36246573784831,1.42636165850882,1.42564580483734,1.35050322930383,"CTNNB1",0.0015069195634072,2.45409524117517e-07,4.87374178245688e-07,0.0281253011436054,0.0340143001351508
1.25937352398159,1.3241755150049,1.39370338760632,1.3837833766417,1.26002461115696,"CTNNB1",0.00157302082303764,2.45409524117517e-07,3.43325175130164e-07,0.0281253011436054,0.0342093569162229
0.347896247541102,0.424386884900536,0.400031943775639,0.333588515533957,0.318202189168975,"CTNNB1",0.00360690831203872,0.00196406488179559,2.27748078097217e-05,0.143025206395356,0.0841897184336481
0.218186049273744,0.18633670796049,0.250240621108757,0.233125328988494,0.188279607171386,"CTNNB1",0.00367429599847757,0.000222840875314893,0.00174979963963204,0.0845130696298367,0.124922572705751
0.262064391614567,0.181976985023809,0.165891968332979,0.22307016663344,0.202681680958343,"CTNNB1",0.00517211350114507,0.0114762976869578,0.0124927802034168,0.161487701237472,0.141500399121263
0.520269719481503,0.561500857341217,0.44953169886678,0.477760960761474,0.50188318043434,"EGFR",0.0015069195634072,2.7930278107343e-05,0.000103704344824821,0.0498249027598732,0.0340143001351508
0.0453590494435179,0.0866996617896475,0.135319394034254,0.0809860216870458,0.0874675250128677,"EGFR",0.370996064955494,0.020002509645127,0.00608722153425354,0.404439916516119,0.371453087808726
0.0877827750672694,0.150279231667727,0.106399975569259,0.129175080932439,0.0909972944164229,"EGFR",0.0741064287193239,0.00410314634355783,0.121221338571249,0.220931024087973,0.338306874445681
0.88082618408079,0.879751753153896,0.910612770218089,0.930811534448916,0.850469756963601,"EGFR",0.0015069195634072,4.96927731504067e-07,1.00292314563182e-06,0.0281253011436054,0.0375667956267618
0.21965637579483,0.255881967836836,0.407821570682736,0.215005695313634,0.241190541728656,"ERBB2",0.0223296281332293,0.000137729822607763,5.0883749763488e-05,0.160479270091721,0.0754627566901057
