"HOX424 CarboTax Day1","HOX424 CarboTax Day2","HOX424 CarboTax Day4","HOX424 CarboTax Day7","HOX424 CarboTax Day14","Molecule","HOX424 CarboTax Day1 adj.p.val","HOX424 CarboTax Day2 adj.p.val","HOX424 CarboTax Day4 adj.p.val","HOX424 CarboTax Day7 adj.p.val","HOX424 CarboTax Day14 adj.p.val"
5.629097637125,5.7593854025,5.679085978,5.71868992225,5.55036575675,"ERCC1",0.00171777754496085,1.91533204727992e-44,8.70153515988774e-144,0.0511811425952916,0.0530634369067713
6.912408933875,6.904075061,6.9026132585,6.784244783,6.914644069,"ERCC1",0.000521194233156196,4.52170968231966e-49,2.28853359347853e-159,0.0302074457521259,0.0276904213985667
6.79600145875,6.8211467235,6.726986642,6.769931754,6.7759131355,"ERCC1",0.000581543545717355,8.99495504205189e-49,2.5468666955716e-157,0.0302074457521259,0.0298435946306371
5.580837417875,5.4591655065,5.774097407,5.54341049125,5.53661559825,"ESR1",0.00183651464901594,4.4953906944984e-43,4.14518472368156e-145,0.052476088894314,0.0530634369067713
6.63352460875,6.787021222,6.8632811755,6.73610013875,6.55456862025,"HIF1A",0.000685095034591325,1.19188344920477e-48,6.47765104190987e-159,0.0303181764809253,0.0321556542597307
7.020012490125,7.457902143,7.3613651245,7.14799139025,6.980927356,"HIF1A",0.000527703809798989,4.4462821663541e-51,1.42064178660969e-164,0.0249135302303674,0.0267716607642844
7.937701630375,8.434108498,8.34579454125,8.21470300775,7.60630770125,"HIF1A",0.000265962548272131,3.26192183081049e-54,1.09709632624458e-174,0.0119230650912549,0.0168021959712991
8.371688086875,7.9009935845,7.7784619295,8.29321959325,8.60040079825,"IGFBP3",0.000195803835005244,1.49451973052401e-52,5.13785052130442e-169,0.0119230650912549,0.0090099300176129
7.811491668375,7.2730065775,7.42353131175,7.8155949815,8.0973784805,"IGFBP3",0.000271877943620482,2.04320469053076e-50,3.02649806685859e-165,0.0148231557226479,0.0133281435011258
6.1040911275,6.3171232945,6.1483624995,6.13155488175,6.05937469775,"MAPK1",0.00118028585345385,8.53371342276912e-47,4.27960653286029e-150,0.0432977170771026,0.0454619671272886
6.598893295,6.3708177155,6.5963074925,6.53822544525,6.67966185,"MAPK1",0.000647319035607676,5.19344432610533e-47,9.25486199094288e-156,0.032850302885985,0.0310970215873275
7.000043447125,7.0375673365,7.076537913,6.905264194,7.0405694265,"MAPK1",0.000496441798646651,1.42393011052838e-49,2.21129382875867e-161,0.0290382221015697,0.0263051353478002
7.706060098625,7.82711458,7.870563214,7.8055624035,7.6274052135,"MET",0.000271877943620482,2.56945628226071e-52,6.08739401233006e-170,0.0148231557226479,0.0168021959712991
7.6044089415,7.7217833065,7.61244632725,7.6443895845,7.7020672585,"MLH1",0.000272031952065186,5.5037521933536e-52,2.87790345681978e-167,0.0163746141036667,0.016436214335312
6.551889885625,6.579382725,6.65756428725,6.69935276075,6.27807561675,"MSH2",0.000722783543900577,7.49470338861816e-48,1.72968348737989e-156,0.0305356333994276,0.0405405099353932
5.97151556125,6.066268177,6.00748135125,6.07243684375,5.65744185,"MSH2",0.00134053438108476,9.60112553420181e-46,3.00768547964811e-148,0.0438399225968184,0.0525198826086089
8.929070891875,9.021357059,9.0374981265,9.129810468,8.90192275375,"MSH6",0.000135133906160569,6.78842405248786e-56,5.41989130180158e-181,0.00772463272193536,0.00778492676924089
9.7453782835,9.8742837395,9.5578464315,9.60885627725,9.89284969125,"MYC",9.00077767471338e-05,3.96752367405805e-58,1.83375183344279e-185,0.00605582704232806,0.0041436037807002
8.732620545375,9.277920993,8.98290233475,9.0248012715,8.62988747975,"MYC",0.000139188354181617,1.55469183034468e-56,1.5656023081969e-180,0.00798224418944204,0.0090099300176129
8.723760606125,8.650998927,8.71610564975,8.80652870025,8.77964252175,"NCOA3",0.000139188354181617,7.53342788637022e-55,4.04453663625701e-178,0.00871900955882646,0.00833445712455884
5.70130692425,5.7377313385,5.80795435475,5.67223871325,5.72881067075,"NCOA3",0.00167065140812612,2.3663041643427e-44,1.42561806024454e-145,0.0513425056259967,0.0516813029809531
5.459794811875,5.3014339085,5.345850112,5.455325422,5.42082025225,"PGR",0.00190415413395908,2.456714055752e-42,5.55765024648405e-139,0.0539006382411529,0.0557264831453092
5.63628288875,5.8465161095,5.632611972,5.65315896525,5.65174646675,"PMS2",0.00171777754496085,8.27176480655209e-45,3.85589653081518e-143,0.0513425056259967,0.0525198826086089
8.8735901965,8.9443895805,8.90796391025,8.7500994105,8.91706771475,"PMS2",0.000135133906160569,1.07301960308489e-55,7.06245669383188e-180,0.00871900955882646,0.00778492676924089
5.676421830875,5.546928546,5.53553057225,5.619634697,5.62660200225,"PMS2",0.00165367686874881,1.76335774806442e-43,9.19634047131246e-142,0.0518707643713137,0.0525198826086089
7.993456968625,8.0904708415,8.16237391025,7.96013896675,8.01216488175,"PTEN",0.000220264653432623,3.56312322838837e-53,6.61097298681645e-173,0.0136651216374545,0.0133281435011258
13.15983359,13.271366115,13.2063192025,13.124300075,13.1103708675,"RPS6",1.89991276941482e-05,1.05488624137757e-65,1.38710669283797e-211,0.000122496825989464,0.000122753498774902
12.7157751475,12.883036495,12.774163045,12.71204103,12.70593604,"RPS6",2.03308961901001e-05,4.62403027164016e-65,5.27539964299338e-209,0.00015986957897189,0.000158292018673737
5.832826646,5.9841246615,5.897470972,5.88809677225,5.87175245925,"SERPINE1",0.00145817260338986,2.16656515655195e-45,8.62589704908725e-147,0.0471147658060872,0.0495777333708312
7.3842462665,7.1638252275,7.44633950575,7.2700638065,7.33236938625,"VIM",0.000363207644341562,5.04857812437238e-50,1.76416181638829e-165,0.0231346478130861,0.0215455396141169
6.150077552625,5.8275120475,6.07172844025,6.209568543,6.15654876675,"VIM",0.00119844403861564,9.89296303047608e-45,4.33513865008188e-149,0.041319342396078,0.0441647728738891
