"OV1002 CarboTax Day1","OV1002 CarboTax Day2","OV1002 CarboTax Day4","OV1002 CarboTax Day7","OV1002 CarboTax Day14","Molecule"
0.0354199776055752,2.56910613080458,0.0585369344648536,-0.0102132178866112,-0.0861825574360555,"AKT1"
-0.0981637960591093,3.32847050777526,0.0985915617019688,0,-0.10849957606194,"AKT1"
-0.0224327952493208,3.44141934666696,0.0327771808913244,0,-0.112948838891701,"AKT1"
-0.0827778180995526,2.5971621144071,0.0920436666806737,-0.0771482044711229,-0.0670935460579312,"BRCA1"
0.0175890864117183,2.74862251937681,0.0827248458310259,0.0454992520335571,-0.0434968189288747,"BRCA1"
0.0670935460579312,2.58226665219755,0.0131605213929684,-0.0426974222700411,0.101234356734895,"BRCA1"
-0.0289781485542484,2.61180355307462,0.0131190695616903,0.0818887887109008,-0.014641438667522,"BRCA1"
-0.169847633503489,3.03783660385353,-0.021037393319113,0.100560405190239,0,"CCNB1"
-0.184652245852053,3.40864216577564,-0.0327771808913244,-0.143895560066393,0,"CCND1"
-0.111118379175069,3.55253772584203,0,0.143895560066393,0,"CDH1"
0,2.84768910891706,0.0869651062549348,0.178833468131188,-0.104257805420616,"CDK2"
-0.165068035124649,3.2775744505555,0.129442269711408,0.108634919970816,-0.0334011801279459,"CDK2"
0.0530342761339888,2.90072338505105,0.104257805420616,0.0882687150995416,-0.0157584674149307,"CDKN1B"
0.0674921691395931,2.8640253939867,0.0928314540960704,0.0152030653962281,0.152100865674242,"CDKN1B"
0.0508960572197608,3.25676710081491,0,0,0.0208073497405916,"CLDN7"
0.0383094494686032,2.45621137564512,-0.0560226849799896,-0.0175041855321796,-0.0543626751028348,"CTNNB1"
-0.0131857834210081,2.42727975596447,0.0164989798367894,0,0.0196660326302571,"CTNNB1"
-0.0508794326190545,2.95194691433768,-0.10347178049577,0.0575970151305176,-0.019005892099194,"CTNNB1"
-0.0682373415302169,2.92019935660167,0.0210529974108473,-0.0512235292866268,-0.0351209652041238,"CTNNB1"
0.0439082999681513,2.5383583522294,0.058803762177702,0.0195457029996535,0,"CTNNB1"
-0.0454305995174411,2.51881264922974,-0.0082603813550044,0.133485883003721,-0.0421174031016598,"CTNNB1"
-0.091904083263183,2.41409397254346,-0.0312325595894065,-0.0383094494686032,0.0345049098613415,"CTNNB1"
-0.0181546549663256,2.6259864589759,0,0.0295369008770727,0,"EGFR"
0.0503560015834448,2.44694578859473,-0.0244041675902733,-0.0185541205721167,0.04295828816239,"EGFR"
0,2.46444997412691,0.0131857834210081,0.0239577949030769,-0.0514059366233819,"EGFR"
0.0329498976192952,2.64078170162887,-0.0483238599023221,0.0771482044711229,0.105204188073642,"EGFR"
0.0082603813550044,2.51056919633973,0.0488565644268677,-0.0563153794931552,-0.0154944393892915,"ERBB2"
0.04295828816239,2.39553985197135,0,-0.00844764846099189,0.0131857834210081,"ERBB2"
0.0142943243542621,3.22987894607329,-0.0208073497405916,0.0755956569009122,-0.0259425230304275,"ERBB2"
0.133871318557992,2.67431031887822,-0.0529106401566524,0.0573059803097471,-0.0621138122245894,"ERBB3"
0.0324403673882898,3.24417327042755,0.0279001524187041,0.0385363534177818,-0.0223879073582247,"ERBB3"
-0.0286733058700697,2.4801691705482,0,0.0600420198652829,-0.0260873603512466,"ERBB3"
-0.00763082171590446,2.54748595509981,-0.0673167845516125,-0.0445475804759914,0,"ERCC1"
-0.0909381567933902,2.6589363565952,-0.0141829059012788,-0.122636060400909,-0.0573059803097471,"ERCC1"
0.0668837974166601,3.01943908347727,0,0.0442817647064104,0,"ERCC1"
0.0916751356714749,3.06419258149948,0,0,0.0258842443301495,"ERCC1"
0.0593437031583735,3.21823074739713,0,0.0385763210039758,0.0514835310606201,"ESR1"
-0.074312200498587,2.71624233690494,-0.0454992520335571,-0.0279101656218388,0.0567231140868687,"HIF1A"
-0.129362776177583,2.79211933830568,-0.0434968189288747,-0.0525923478767152,-0.0216389404904329,"HIF1A"
-0.0484862770403991,2.83248604352084,-0.0733554825454483,-0.10692741245017,0.0882687150995416,"HIF1A"
0.166328355315714,3.16340247265061,-0.142680127766424,0.0142943243542621,0.112948838891701,"IGFBP3"
0.0981637960591093,2.99355483914712,-0.0490768741296188,-0.0490768741296188,-0.0162519537425387,"IGFBP3"
0.0400802636882251,2.52902573497507,0.00933261725432866,-0.0195457029996535,0.0461192222128175,"MAPK1"
0.0137899523222673,2.70312326734325,-0.0573059803097471,0.0621138122245894,-0.0429331617646014,"MAPK1"
0.0889960709624318,2.73103343296509,0.0291639146052942,0.0147910960601485,0.0131190695616903,"MAPK1"
-0.0561739626149711,2.81375827879612,-0.0561739626149711,0.106441077805557,-0.0315393504658679,"MET"
0.0668685229401285,2.97095280643687,0.019005892099194,0.0317475577360047,-0.0484862770403991,"MLH1"
0,2.68810027120049,0.0429331617646014,-0.0291639146052942,0.0441869107480568,"MSH2"
0,2.55889291291797,-0.0400802636882251,-0.130212505289143,0,"MSH2"
-0.0268881547416164,3.3001425897137,0.0334011801279459,0.0324403673882898,0.0547883071603206,"MSH6"
0,3.20197879365459,0.0385763210039758,-0.122460251866692,-0.0955720971250753,"MYC"
-0.101878779836928,3.13430684894822,-0.034994982420268,-0.250434302703367,0.0928314540960704,"MYC"
0,3.0852299748186,0.0701142674487318,0.0263559776459514,0,"NCOA3"
-0.00707688987919664,2.47271035548191,0.0286733058700697,-0.023125261105196,0.0461022937478304,"NCOA3"
-0.0239577949030769,2.43849814013374,0.0196660326302571,-0.0660751980047367,0,"PGR"
