"OV1002 CarboTax Day1 2","OV1002 CarboTax Day2 2","OV1002 CarboTax Day4 2","OV1002 CarboTax Day7 2","OV1002 CarboTax Day14 2","Molecule"
-0.0889369602563792,-0.0102132178866112,0.0912745794546894,-0.0483237165782424,0.0969607240008314,"AKT1"
0.0508960572197608,0.0593437031583735,0.129442269711408,-0.0508960572197608,0.0577388627510556,"AKT1"
-0.0552099761406453,0.10849957606194,0.143895560066393,-0.0224327952493208,0,"AKT1"
-0.0496761593072859,0,0,0,-0.0585150494313211,"BRCA1"
0.0429331617646014,0,0.0434968189288747,0,0.0454992520335571,"BRCA1"
-0.0233737392795796,-0.0148954622095507,-0.0148954622095507,0.0288243445688008,-0.0181546549663256,"BRCA1"
-0.061774242188096,0.0920436666806737,0,0.0131605213929684,0.047132803520574,"BRCA1"
-0.0258842443301495,0.021037393319113,0,-0.121597798509352,0.0657908913413254,"CCNB1"
0.0327771808913244,0.166328355315714,-0.111118379175069,-0.0327771808913244,-0.111118379175069,"CCND1"
0,0.0327771808913244,-0.0327771808913244,0,0.111118379175069,"CDH1"
0.0502671151905858,0.0187277647247179,-0.119460870816844,-0.0157584674149307,-0.138466762916038,"CDK2"
0,0.0433754888987887,0,-0.0860667808126192,0.0334011801279459,"CDK2"
-0.10347178049577,0.0156449936535017,-0.0157584674149307,0.0416079248094436,-0.0194759715506221,"CDKN1B"
-0.145865730230059,-0.0317475577360047,0.104257805420616,0.143838485710921,0.12326369751981,"CDKN1B"
-0.0860667808126192,0.156330424453024,0,-0.0208073497405916,0.0508960572197608,"CLDN7"
0.0475750365189977,0.0147335797526171,0.0820799463803392,-0.00844764846099189,0.023125261105196,"CTNNB1"
-0.0185541205721167,0,-0.048945795100793,0,-0.0289316196806517,"CTNNB1"
0.0507534498351987,0.0157584674149307,-0.0858744150393225,-0.0226020327102496,-0.0317475577360047,"CTNNB1"
0.0156449936535017,-0.0530342761339888,-0.0163362850696398,0.0210529974108473,-0.0156449936535017,"CTNNB1"
0.0585369344648536,-0.0400802636882251,-0.0307477785751828,0.0585369344648536,-0.0347806970977351,"CTNNB1"
0.023125261105196,0.0332233819534715,0.0147335797526171,0.0143516545655262,0.0229939611076215,"CTNNB1"
0.0147335797526171,-0.0092655870503946,0.0227692040756211,0.0154944393892915,0.0092655870503946,"CTNNB1"
-0.0625067658036009,-0.0288243445688008,0.0295369008770727,0,0.0502934815748364,"EGFR"
0.0606715236737765,0.0259518339931715,0.0586163829384492,0.048945795100793,0.0328518160512652,"EGFR"
-0.0503560015834448,-0.0259518339931715,0.00844764846099189,-0.0175041855321796,-0.0317399039931248,"EGFR"
0,0.0288129484650299,-0.061774242188096,0.0441869107480568,-0.058803762177702,"EGFR"
-0.0157191964212919,-0.0312325595894065,-0.0989809731423796,-0.0383094494686032,-0.0227692040756211,"ERBB2"
0,0,-0.0131857834210081,-0.0289316196806517,0.0185541205721167,"ERBB2"
0,0.0955720971250753,0.0259425230304275,-0.0142943243542621,-0.0860667808126192,"ERBB2"
0.0621138122245894,-0.0329498976192952,0,0.0137899523222673,0.0621138122245894,"ERBB3"
-0.0440885660644552,0.0161884136457511,-0.0116481986761654,-0.0385363534177818,0.0162519537425387,"ERBB3"
0.0102130857453249,0.0304000257915256,-0.0184565386353421,0.0445475804759914,-0.00763082171590446,"ERBB3"
0.0233737392795796,-0.0345049098613415,-0.0195457029996535,0.0114069578181555,-0.0400802636882251,"ERCC1"
-0.0567231140868687,0,-0.0153739622830269,-0.0909381567933902,-0.133871318557992,"ERCC1"
-0.0263559776459514,0,0,0.018397520376261,0,"ERCC1"
0.0263559776459514,0,0,-0.018397520376261,0.0258842443301495,"ERCC1"
0,-0.0385763210039758,0.0514835310606201,0.0290956237023954,0.0259425230304275,"ESR1"
0.0131190695616903,0,0,-0.074312200498587,-0.0419320180267202,"HIF1A"
0,0.0216389404904329,-0.0651357594193076,-0.0152030653962281,0,"HIF1A"
0.0352344389655528,0.0879215203509758,0.0682373415302169,-0.0561739626149711,0.161068795626287,"HIF1A"
-0.0508960572197608,-0.295770625027122,-0.0577388627510556,0.141276756953264,0.0385763210039758,"IGFBP3"
-0.0514835310606201,-0.194163658827044,0,0.0142943243542621,0,"IGFBP3"
-0.0195457029996535,0.0277891558896708,0.0114069578181555,-0.0543626751028348,0.13163438252642,"MAPK1"
0.0913197142686308,0.0181546549663256,0.0913197142686308,0.0323801824718668,0.0288129484650299,"MAPK1"
-0.0573059803097471,0.0131190695616903,-0.0288129484650299,0.0131190695616903,-0.0323801824718668,"MAPK1"
-0.0187277647247179,0.0525923478767152,0.0508794326190545,-0.0713201126014331,0.033930830120946,"MET"
-0.019005892099194,0.034994982420268,-0.0226020327102496,-0.019005892099194,0.015989090321074,"MLH1"
0,-0.0754606352760727,0,0.0329498976192952,0.0429331617646014,"MSH2"
0.0354199776055752,0.0260873603512466,0.0661677561807581,-0.0581891816811964,-0.0184602201247448,"MSH2"
0,0,0.0125938303873543,-0.0162519537425387,0,"MSH6"
0.0290956237023954,0.0548282747465145,0,-0.0290956237023954,-0.0440885660644552,"MYC"
0.0674921691395931,0,0.0733554825454483,0.033930830120946,-0.149272150801993,"MYC"
0,-0.021037393319113,0,0.021037393319113,0,"NCOA3"
-0.0218104696318138,0.074585305690853,-0.0543626751028348,-0.0102130857453249,-0.0656479967474839,"NCOA3"
0,0,0.0317399039931248,-0.0317399039931248,-0.0342122153481759,"PGR"
0.046726998978698,-0.0656479967474839,-0.0304000257915256,0.0656479967474839,0,"PMS2"
0.0725102476846109,-0.0555697706113789,0.0216389404904329,-0.0403667052151508,-0.0713201126014331,"PMS2"
-0.0820799463803392,-0.0445475804759914,-0.00823859848178499,0.0771705035105659,0.0259518339931715,"PMS2"
0.0210529974108473,-0.10692741245017,-0.036697991064349,0,0,"PTEN"
0,0,0,0,0,"RPS6"
0,0,0,0,0,"RPS6"
0.0785005038760866,0.0286733058700697,-0.0643720878042418,-0.0532409172224799,-0.0102132178866112,"SERPINE1"
0.10849957606194,-0.112948838891701,-0.0985915617019688,0.126491714120673,-0.0702636436404052,"VIM"
0.0664764734226799,-0.0917840705466633,-0.0514835310606201,0.100560405190239,-0.0223879073582247,"VIM"
