"HOX424 Control Day1 1","HOX424 Control Day7 1","HOX424 Control Day14 1","Molecule"
0.348723561084812,0.305049688079101,0.486218639168329,"AKT1"
1.62645094266844,1.6259804709117,1.56919638576515,"AKT1"
1.7136910313834,1.62699212800105,1.62706943346211,"AKT1"
0.473922141992387,0.487397577279792,0.448609236689053,"BRCA1"
0.962759384931595,1.00872369469513,0.947894633715836,"BRCA1"
0.594010532145128,0.532801343372431,0.428842386776311,"BRCA1"
0.687040867739353,0.657752128819367,0.904022347505662,"BRCA1"
1.35226814706162,1.28857946740219,1.24882185268438,"CCNB1"
1.84169537186337,1.87418724656322,1.89139735263175,"CCND1"
1.81069456679828,1.83993736988695,1.86011545613443,"CDH1"
0.719697903715533,0.829531677197608,0.677289560687526,"CDK2"
1.52025282913113,1.52419090636532,1.52596344401071,"CDK2"
1.18031875383189,1.22230740390928,1.18586349162994,"CDKN1B"
1.42075931788919,1.53403774677472,1.39600738067996,"CDKN1B"
1.8030665852712,1.81649867963075,1.85481688993311,"CLDN7"
0.574904912225186,0.961134637863762,0.59046986415822,"CTNNB1"
0.135708309370732,0.0962704845273454,-0.0277305076875737,"CTNNB1"
1.40596373417372,1.3954394683846,1.38236549238733,"CTNNB1"
1.3237229601088,1.36694230963888,1.32809747553144,"CTNNB1"
0.268662320202486,0.75937314028095,0.344553854122862,"CTNNB1"
0.122909721384925,0.196211989164737,0.164992036379447,"CTNNB1"
0.296665308396546,0.457018368225003,0.143302557703452,"CTNNB1"
0.632420314166665,0.703939049427112,0.442756904191673,"EGFR"
0.103082816611621,0.0992068044343032,0.136950837857775,"EGFR"
0.061694855079402,0.129809931380098,0.0753944150049451,"EGFR"
0.842920494515062,0.715168597488914,0.934583239674397,"EGFR"
0.292045919641002,0.446107466627391,0.238275691965427,"ERBB2"
0.608842146873787,0.80561019342115,0.801745316382659,"ERBB2"
1.92709427242915,1.9355431573495,1.95165780429242,"ERBB2"
0.882560223010933,0.886965541217154,0.871703230809811,"ERBB3"
1.72024813493482,1.76612284282227,1.70617676335979,"ERBB3"
0.267432468037279,0.336097302729312,0.280897850903826,"ERBB3"
0.215238496582297,0.236209862622741,0.266247383417799,"ERCC1"
0.325941885788936,0.308908058817546,0.232025542526934,"ERCC1"
0.806807294173475,0.913542243620345,0.817135074987486,"ERCC1"
0.769090857853673,0.758720927518803,0.795803884634602,"ERCC1"
0.157407896002744,0.214233884178957,0.370055668208812,"ESR1"
0.815770150569967,0.855570442086684,0.749525183838854,"HIF1A"
1.04733574773629,0.949897604617159,0.992554307934525,"HIF1A"
1.44655552768976,1.42067598444905,1.37292468129853,"HIF1A"
1.54182040140814,1.26985226911304,1.7263816169525,"IGFBP3"
1.35666338388309,1.11720039212977,1.60533208036238,"IGFBP3"
0.445931272799661,0.365126362023971,0.654230942388439,"MAPK1"
0.723777068281688,0.530268373030699,0.743135015194638,"MAPK1"
0.871004576480798,0.926262181227996,0.822896444950295,"MAPK1"
1.24283900424173,1.10957225765804,1.23693797834035,"MET"
1.12511310433738,1.08980100995582,1.11778744958932,"MLH1"
0.84193785934685,0.689674097772375,0.774669206552303,"MSH2"
0.617519790179941,0.654863105864078,0.571841909384478,"MSH2"
1.59014768169821,1.62238622526931,1.54820883474717,"MSH6"
1.71743182987154,1.62640008961063,1.63232113633084,"MYC"
1.57183939166207,1.44661830914652,1.49526756567866,"MYC"
1.52383501210531,1.55064959478833,1.56912419220511,"NCOA3"
0.358090229810841,0.322887776778282,0.278585346835908,"NCOA3"
-0.00871168030997483,0.114344911496152,0.0798900136909003,"PGR"
0.222434893726394,0.145717450918869,0.213063902671843,"PMS2"
1.58618667096536,1.55492571701063,1.55395031095973,"PMS2"
0.211502789789151,0.11032116828907,0.198490116736085,"PMS2"
1.31201068536839,1.32371164583873,1.26821199408699,"PTEN"
1.91694512137608,1.92307985004579,1.94264923782739,"RPS6"
1.90999829772228,1.91341127410727,1.93921387649281,"RPS6"
0.408138261816459,0.171377051192132,0.351365005373291,"SERPINE1"
1.11086664682489,1.13271383289503,1.092301314747,"VIM"
0.704472298729504,0.41949765292354,0.753200334594558,"VIM"
