"HOX424 Control Day1 2","HOX424 Control Day7 2","HOX424 Control Day14 2","Molecule"
0.255701224942773,0.16740393788087,0.203789318398048,"AKT1"
1.56491572778165,1.56018082405932,1.62408432211187,"AKT1"
1.67619736965043,1.60734042684485,1.62483105979752,"AKT1"
0.349730106305095,0.517920024929203,0.343403312528732,"BRCA1"
0.976289588549204,0.971406805361178,0.925812843592202,"BRCA1"
0.483426677245371,0.311337242226583,0.385483387822206,"BRCA1"
0.912444822526989,0.835319623867217,0.858417374587679,"BRCA1"
1.3388739290938,1.43191241818882,1.26357775674597,"CCNB1"
1.86320164252781,1.80636597757637,1.89998856373922,"CCND1"
1.83569450518247,1.78051956758265,1.87352370241468,"CDH1"
0.765556800615047,0.614635796643118,0.744368004024615,"CDK2"
1.48671757070874,1.45397690520581,1.57785545110177,"CDK2"
1.16516244646124,1.11740472171554,1.17344479708561,"CDKN1B"
1.42621832535834,1.43264791859064,1.3880784777603,"CDKN1B"
1.82600534765443,1.75740030372227,1.85911407198714,"CLDN7"
0.64646014062873,0.716127569834807,0.597915742389257,"CTNNB1"
0.137244487909217,0.103345843523149,0.159311212644852,"CTNNB1"
1.25516207848172,1.36620543021335,1.46171919862651,"CTNNB1"
1.24806604392103,1.37660486095251,1.38066504236809,"CTNNB1"
0.434423494295906,0.421520616282858,0.29771231343738,"CTNNB1"
0.0773645257215531,0.253732032118985,0.202825487413273,"CTNNB1"
0.170339113828417,0.319768876797397,0.0549916439954417,"CTNNB1"
0.41693994324259,0.415805020262793,0.416857208327293,"EGFR"
0.0461324775711191,0.0555673164109546,0.124318155492165,"EGFR"
0.13417251632167,0.103380488178157,0.0358245701605715,"EGFR"
0.915589941015952,0.894318639202902,0.918631012282378,"EGFR"
0.465636992828306,0.233051332721913,0.234692972332946,"ERBB2"
0.755173107790055,0.6033497881952,0.748041708706335,"ERBB2"
1.96121710020038,1.89799475245499,1.95073346228397,"ERBB2"
0.809229717614498,0.657352110010707,0.811359514006499,"ERBB3"
1.73279149645479,1.64029324200098,1.74998618458692,"ERBB3"
0.456919874892108,0.289980206789325,0.33844357975316,"ERBB3"
0.195952126934521,0.109964201964752,0.194537355904837,"ERCC1"
0.215687288463535,0.390588701605648,0.189292905653704,"ERCC1"
0.917523919500367,0.773863935115787,0.865892470657957,"ERCC1"
0.946362487987605,0.752799248580438,0.892549499344226,"ERCC1"
0.198276402818805,0.174058023939909,0.277923765556792,"ESR1"
0.921256284129199,0.904497595633994,0.749577470192225,"HIF1A"
1.0325388042934,1.03910832277551,0.990971879887143,"HIF1A"
1.41573448046533,1.52243966116095,1.46306758159117,"HIF1A"
1.47437339157111,1.27899034649029,1.72575843281243,"IGFBP3"
1.27520260859125,1.10439664805279,1.58099239975568,"IGFBP3"
0.459128768010367,0.438223850339294,0.473518596971535,"MAPK1"
0.868606733847404,0.579950813502425,0.635147374590981,"MAPK1"
0.943581815802812,0.895738993848729,0.832678932620251,"MAPK1"
1.21265915336957,1.26211174205916,1.32478932245062,"MET"
1.07478837497871,1.13259439314178,1.12430640359911,"MLH1"
0.862409039337692,0.814086057946579,0.700127510416242,"MSH2"
0.532625357105323,0.582509509341892,0.452356232561088,"MSH2"
1.5451682118955,1.56277521876528,1.5759958708986,"MSH6"
1.73674967750301,1.73548464533842,1.68612656247472,"MYC"
1.60678554424574,1.64619429662997,1.53446341610226,"MYC"
1.54387915626864,1.56266890519955,1.5920450703757,"NCOA3"
0.355221441760892,0.309002318109695,0.216142742961223,"NCOA3"
-0.00421504124612151,0.0271602859250844,0.0831567059151658,"PGR"
0.297022849921627,0.402321296627069,0.223401442452479,"PMS2"
1.48512363128612,1.52430945704029,1.54323871213831,"PMS2"
0.124846586163724,0.229633251545281,0.215797002673058,"PMS2"
1.24099741955505,1.26439267975747,1.27721320542799,"PTEN"
1.95273544403343,1.88397448396022,1.94315066570994,"RPS6"
1.94992657110762,1.87449356938841,1.93985716631365,"RPS6"
0.246992498073722,0.369869143705553,0.474606286878296,"SERPINE1"
1.08608111401624,1.04302327757073,1.06450157468678,"VIM"
0.589467749801303,0.544464627632941,0.782196652950491,"VIM"
