"HOX424 CarboTax Day1 3","HOX424 CarboTax Day4 3","HOX424 CarboTax Day7 3","HOX424 CarboTax Day14 3","Molecule"
-0.0705150288449417,0.00877137006902962,0.0738919421970498,-0.263064989213431,"AKT1"
-0.0503286273382559,-0.0457480275809494,0.0839690525894301,-0.0595417799414697,"AKT1"
0.0019475213536746,-0.0187860856802773,0.101952057268904,0.00383285976645675,"AKT1"
0.129178163265678,-0.280509160187013,-0.0533957540835915,0.0916935066472507,"BRCA1"
0.0714773724001824,0.0936307096710688,-0.110677240312034,-0.0101847334572298,"BRCA1"
-0.00411454052099552,0.0223800659546178,-0.0258440299379059,-0.131805614571776,"BRCA1"
-0.048010931450689,0.189359942337044,-0.0618544178464726,-0.083410343844181,"BRCA1"
0.0442754880412146,0.0567036346685696,-0.0056249868366256,0.0840513021109677,"CCNB1"
-0.034094474524287,-0.0562264398997994,0.0404218370835494,0.00287306483349004,"CCND1"
-0.020262758602333,-0.0508274597303611,0.0440889666251052,0.00357025809222833,"CDH1"
-0.189473261030134,-0.0513103206981753,0.11956190705813,0.000602720505437637,"CDK2"
-0.0205650091826406,-0.0428222418978192,0.0293667350328128,-0.0211432151138524,"CDK2"
-0.0788138334470305,0.0796282511983086,0.07777871567593,-0.0454184984186536,"CDKN1B"
0.0620726455309766,0.0678092007560125,-0.0560320747413876,0.134765477623924,"CDKN1B"
-0.0166086707008308,-0.0330884764364583,0.0352976792195216,0.000395835260171395,"CLDN7"
-0.324140233461816,-0.140454446903993,0.176749324521527,0.210799419764877,"CTNNB1"
0.0325766112532439,-0.0819978678625263,-0.0348423138608483,-0.124377965879051,"CTNNB1"
-0.156401502871609,-0.0948099729038163,0.0815458401232902,0.113958931642659,"CTNNB1"
-0.0333049807703978,-0.103245853661477,0.00836115645685753,0.0595381445794043,"CTNNB1"
-0.0350375455471477,-0.20066356513541,-0.0349362850833354,-0.0420942801678592,"CTNNB1"
0.0892901661980957,-0.293573376559195,0.0129621311359512,0.148659783934013,"CTNNB1"
-0.0186077256704031,-0.0634017278593814,-0.0515868123300099,-0.00234196124787367,"CTNNB1"
0.0788506805831451,-0.0600435946964602,-0.101980033956025,-0.0791973354076014,"EGFR"
0.016168802134982,-0.0677719060900671,-0.0366221576066788,0.02721797255524,"EGFR"
-0.0543907958618864,0.134546927635061,-0.0675230085061757,0.0834476115648368,"EGFR"
-0.0936837544511994,-0.0685761610706529,0.14697041402199,-0.0287333486714004,"EGFR"
-0.174933772901467,-0.126365358522571,0.104253443673042,-0.147377657547581,"ERBB2"
-0.156356513751429,-0.0278412832617655,0.0482222565248833,0.050613493029194,"ERBB2"
0.00380179634559563,-0.0338044933788746,0.00821263630736757,0.0227501350304857,"ERBB2"
-0.0910682609998816,0.0846714057935636,0.0798574351512056,0.0564590317647204,"ERBB3"
-0.0234858014503669,-0.0691132224934718,0.0660164359592588,0.00586501677134454,"ERBB3"
0.216304338391724,-0.0425139452718971,-0.111826343839498,-0.0992322038750595,"ERBB3"
-0.0425141604061723,-0.249340460734137,0.0145104623961219,0.011082298971309,"ERCC1"
-0.161264100908309,0.281083049535177,0.0800925362856151,-0.0671351902527463,"ERCC1"
-0.11842879886034,0.0445706155667609,0.0963091827130548,-0.0806582765174337,"ERCC1"
-0.0348472240295706,0.0869059457291426,0.125780980816152,-0.00799843296194658,"ERCC1"
-0.0136364439439555,0.00616431032778858,0.00814806854875591,-0.0191418957401638,"ESR1"
-0.10881333493845,-0.0418923267907344,0.278092343136493,-0.0363398214376075,"HIF1A"
-0.202463598226992,-0.0464540992157458,0.0942235217547636,-0.0312717880760537,"HIF1A"
0.0568463046300036,-0.0499935435028165,-0.021655743188713,0.0857846688910713,"HIF1A"
0.0646502135464737,0.063695669799642,0.129735842437773,0.151940585290588,"IGFBP3"
-0.0280712720034157,0.0974348583147562,0.228109696549684,0.10838589783053,"IGFBP3"
-0.0069999224112462,-0.00338861423425396,0.0414559379972,-0.039261435732313,"MAPK1"
-0.15179357528956,-0.025831509013677,0.158243479235605,0.0530785507829806,"MAPK1"
-0.0621451111539171,0.00879278223767566,0.0580034357358283,-0.028519233079683,"MAPK1"
0.0030679598046075,0.0586226530249556,0.00549052481599355,0.0477697846165308,"MET"
-0.0552780992289834,0.0496982293640835,0.0843973276116312,0.125282237695373,"MLH1"
-0.0608427207872034,0.106262728453711,0.13455488209534,-0.00915882296650605,"MSH2"
0.220549883497883,0.127121006508019,-0.239357698259884,0.0171902613542828,"MSH2"
-0.0447411725500324,-0.025501103897654,0.0437334652860346,-0.0159547859079991,"MSH6"
-0.0121028423805416,0.0183762113383421,-0.0043440598175033,0.010945742513401,"MYC"
-0.0702201769588726,-0.0615476395304466,-0.000394794123504294,0.0623915063781331,"MYC"
-0.103437115699615,-0.0893086893141015,0.0753298807095786,-0.0200775350391416,"NCOA3"
-0.0482774043226242,-0.26194926220399,0.0302359624145029,0.0569449477867027,"NCOA3"
0.00719875201647452,-0.0711032124133589,0.0996928116421827,0.105928227925489,"PGR"
-0.0963089742748314,0.0443865907689422,0.19094909674888,-0.0740805501791848,"PMS2"
-0.0293411225176647,-0.0399102358922712,-0.000779106836348964,0.0884955127526146,"PMS2"
0.0597098615235166,-0.12290833814869,-0.0108801695179221,-0.0891476819180548,"PMS2"
0.0409729580483138,-0.027337620562631,-0.0114244661654122,0.0318617309662506,"PTEN"
0.00574842595925484,-0.0367049563233677,0.00863277949484353,0.0237666039545559,"RPS6"
0.00135847464955008,-0.0406656775418039,0.0130731702804043,0.0211499901980305,"RPS6"
