"HOX424 CarboTax Day1 1","HOX424 CarboTax Day2 1","HOX424 CarboTax Day4 1","HOX424 CarboTax Day7 1","HOX424 CarboTax Day14 1","Molecule"
-0.121476717734801,-0.105219299783778,-0.0707726824818384,0.0985731578444755,-0.0615033892564321,"AKT1"
0.0726937816984639,0.0829760901868464,-0.0701529980642772,-0.0707784320326093,0.0285955968630875,"AKT1"
0.0793106476905017,0.0633754859745956,-0.0364552379733376,-0.0788247977472509,-0.0631990645256679,"AKT1"
0.120911759512331,-0.378861536300461,0.0457145812131601,0.174734532923067,0.0806579384913693,"BRCA1"
0.0330053346119032,-0.0016604040467243,-0.0928044030574112,-0.195108306008509,0.158245861094971,"BRCA1"
-0.145368042076141,-0.324857485979074,0.391489183563248,0.0827192955437959,-0.0828318162710595,"BRCA1"
-0.0884912087493658,0.000609727723909104,0.105910107522368,-0.113501485767838,0.23111627154376,"BRCA1"
0.0391169248523457,0.0234133277764319,-0.0765673946106231,-0.100559396226416,-0.0564117326886489,"CCNB1"
-0.0275612781068171,-0.0110436096083391,-0.0085116825248448,0.0521753632290434,0.012501276071416,"CCND1"
0.024360897070528,0.0291212581896547,0.0123320290315267,0.00558704492820539,-0.00313263671544384,"CDH1"
-0.0512622315949351,0.183560652404684,0.000139000955577062,-0.138098322050414,0.148670680973617,"CDK2"
0.0882983311426291,0.0620494831296781,-0.0588627955217571,-0.0745017710021183,0.000422300168070544,"CDK2"
0.18254101383992,0.0383221804889591,0.0584931850240731,-0.173705903305686,-0.0654300639205179,"CDKN1B"
0.0513323545259239,-0.0137338049989484,0.0380878941483094,0.0390924929894441,0.105384570419803,"CDKN1B"
0.035713348671631,0.0605712248887436,0.00160981750177491,-0.00802356946679517,0.00914257207206726,"CLDN7"
-0.165276197919124,-0.216635014180059,-0.0123969940316513,0.239478425532812,0.0723606648688542,"CTNNB1"
-0.0955950032025094,-0.0863798248826227,-0.139416474426764,0.163124128216394,-0.00116766937524786,"CTNNB1"
-0.0313901907579432,-0.072059668604042,-0.0762518931366978,0.0582501293602855,-0.0771759840140345,"CTNNB1"
-0.016712532753228,-0.0790376610382497,-0.0429275142646057,0.203999178162499,-0.136840285842538,"CTNNB1"
-0.0959205884546175,-0.321683280493403,0.0159566499592587,0.155187287580921,0.172529798200097,"CTNNB1"
-0.145691444065374,-0.0480217841769978,-0.0356683453150974,0.108553002207831,-0.0108279424546169,"CTNNB1"
0.0414739713047914,0.03958558558977,-0.134261061689737,0.035583865914171,-0.112735052314084,"CTNNB1"
0.04552910802914,0.0540904547557379,0.378509733304368,0.0139868844680499,0.257039021176223,"EGFR"
0.0226030706260849,0.0852796007110113,0.0939761499862067,-0.0265641433621248,-0.129779682770327,"EGFR"
-0.128667556185287,-0.0913053771060874,0.164504909122682,0.010153736000729,0.108151303683164,"EGFR"
-0.0426761816486462,-0.167016314006304,-0.0688505703436049,0.0294102914143368,-0.0378212190945127,"EGFR"
-0.0878691118162239,-0.235337727147713,0.17525043798109,0.154853888236755,-0.0810761633508765,"ERBB2"
-0.0948514104343905,0.137269603806891,-0.0956546073742787,0.0346891194952665,-0.091145639924015,"ERBB2"
-0.000101872111449186,0.0309612811230666,-0.0349074065772619,-0.00276829072548734,0.0213011017371283,"ERBB2"
0.082425107182804,0.131628688702948,-0.00796016540894917,-0.0784901898040609,0.00673806089039941,"ERBB3"
0.0776442530751966,0.029490815871422,0.041697462138623,0.0270669186966372,-0.0283064123108019,"ERBB3"
0.186226859323277,0.057649735027642,-0.0578627000489454,-0.0531057853572302,-0.176508843391168,"ERBB3"
0.000356021986343602,-0.097890424702761,0.0755141843019097,-0.0489752296639646,-0.0122244717914564,"ERCC1"
-0.00128621695854408,-0.0501040608908004,0.10997844314579,0.0433069224429748,0.100979119385676,"ERCC1"
0.0405792024156728,0.097726782370434,0.0204137548914198,-0.201799170432422,0.0526042916969246,"ERCC1"
-0.0559171267829418,0.138083210257525,-0.0931915248928122,-0.0945277141600057,0.0554699315658056,"ERCC1"
0.0656871740042805,-0.137371902336732,-0.0396994132668111,0.0147011459794605,0.0383101693950914,"ESR1"
-0.0429083727890183,-0.0350225470755774,-0.00985256801322609,-0.000664334324213756,-0.0702177256989266,"HIF1A"
0.0371668583013994,-0.0317356426750204,-0.101118646871912,-0.0176620196040338,0.0107821990511674,"HIF1A"
0.0884678050718877,-0.149040856274925,-0.0288544208009744,0.0447018859416739,-0.0723200478369432,"HIF1A"
0.106009794072431,-0.191994102899822,0.0364137061294723,0.0652510694369275,-0.112662000379521,"IGFBP3"
0.0306339670490903,-0.201851482503044,-0.0712198831444077,0.0213243936513208,-0.040534945693157,"IGFBP3"
-0.0715447446145621,-0.0481037620655197,-0.0892838812052756,0.00985280255348031,0.166876990757752,"MAPK1"
-0.144902217242551,0.101439835746553,-0.0955451796701848,0.051124896510684,0.0983827637757725,"MAPK1"
0.0118369232448506,0.0365261906716038,-0.0840234704999154,-0.0834429551454157,0.0558301462935573,"MAPK1"
0.0249385370955804,-0.209370571651226,-0.0317945961935744,0.0756305116309159,-0.00194575225105398,"MET"
-0.0203260190487178,-0.0368316504233468,-0.120247774722555,0.0909561209348613,-0.124239297199955,"MLH1"
-0.00880070591022597,-0.159550755757057,-0.0663792337322503,-0.150662515307549,-0.0406627137416196,"MSH2"
-0.136962245336271,-0.0786560612586771,0.258181058965913,-0.0367238677284246,-0.0246664527599401,"MSH2"
-0.00521884828399077,-0.0659730218499763,0.0771510352543958,0.0144279665246096,-0.00413088579926213,"MSH6"
