"OV1002 CarboTax Day1","OV1002 CarboTax Day2","OV1002 CarboTax Day4","OV1002 CarboTax Day7","OV1002 CarboTax Day14","Molecule"
-0.126836757714342,1.34416744940398,0.0527401315376779,0.113822290509911,0.0631458432143968,"NCOA3"
-0.0400776171303177,0.187907170402211,0.0213918420555467,-0.0740370477205806,0.15468113714297,"NCOA3"
-0.126008344392245,0.0706413893041816,0.115846660661544,-0.225069352428907,0.0393987331772918,"PGR"
-0.193220652292421,0.295611878909453,0.0774062709829003,0.0213741182551221,-0.207909711247427,"PMS2"
0.11851924374798,1.20906912616683,-0.0740951141353574,-0.0687918911886674,0.0349111229027117,"PMS2"
0.161948377376521,0.266173162104096,0.108938333839999,0.118302981576419,-0.0410553049755513,"PMS2"
0.055447228728841,1.12010806030587,-0.0617085287626173,0.0104703501108971,0.0210713650376506,"PTEN"
-0.0279135772681234,2.28452384508155,-0.0130072826797538,-0.0113894392501193,0.0440799716212386,"RPS6"
0.0460927995816753,2.17877757125871,0.0126973898311391,-0.0189657666113754,0.0150012538431543,"RPS6"
0.0293434364942469,0.318353847222822,-0.228552651955415,0.138794973354974,0.204802628674177,"SERPINE1"
0.0717757939620765,1.84785429071865,-0.0874319256619103,-0.13549071079894,0.0467458218027776,"VIM"
0.136426463220597,1.71868711923303,-0.11139867043054,-0.1360168851284,0.0994522978174293,"VIM"
