"OV1002 Carbo Day1","OV1002 Carbo Day2","OV1002 Carbo Day4","OV1002 Carbo Day7","OV1002 Carbo Day14","Molecule"
0.104656156677671,-0.0286733058700697,0.11781667807064,-0.0131605213929684,2.61180355307462,"AKT1"
-0.0860667808126192,0,0.0842972373477067,-0.0225681391581971,3.2775744505555,"AKT1"
0,-0.0577388627510556,0.141276756953264,0.112948838891701,3.38620937052632,"AKT1"
0.0295369008770727,0.0400803958295115,-0.0102132178866112,0.0382692014891304,2.58226665219755,"BRCA1"
0,0.0175890864117183,0.0175890864117183,0.061085905340593,2.74862251937681,"BRCA1"
-0.111450401495382,-0.0969607240008314,-0.0483237165782424,0.0634540029678048,2.56910613080458,"BRCA1"
-0.105961152936153,0.0288243445688008,0.0766697043976468,0.105046973989191,2.70312326734325,"BRCA1"
-0.0490768741296188,-0.0781724978320142,0.166351296531564,0.0490768741296188,3.13430684894822,"CCNB1"
0.112948838891701,-0.111118379175069,-0.143895560066393,-0.143895560066393,3.44141934666696,"CCND1"
0,-0.0327771808913244,0.143895560066393,0.166328355315714,3.55253772584203,"CDH1"
-0.0187277647247179,0.0702294213858208,0.036697991064349,-0.033930830120946,2.81375827879612,"CDK2"
-0.0334011801279459,0.055969319286143,0.156330424453024,0.0508960572197608,3.3001425897137,"CDK2"
0.0668685229401285,0.0530342761339888,0.0352344389655528,0.0525923478767152,2.92019935660167,"CDKN1B"
0,0.143838485710921,0.104257805420616,0.0507534498351987,2.83248604352084,"CDKN1B"
-0.112948838891701,-0.0717034069603524,0.0225681391581971,0.055969319286143,3.25676710081491,"CLDN7"
-0.038488400496913,0.0600420198652829,0.0514059366233819,0,2.43849814013374,"CTNNB1"
0,-0.0503560015834448,0.0177132355113865,-0.0185541205721167,2.46444997412691,"CTNNB1"
-0.0507534498351987,0,0,-0.0512235292866268,2.97095280643687,"CTNNB1"
0,-0.0561739626149711,-0.0157584674149307,0.0502671151905858,2.8640253939867,"CTNNB1"
-0.0488565644268677,0.102641289293372,-0.073445200845224,-0.0195457029996535,2.54748595509981,"CTNNB1"
-0.0177132355113865,-0.0461192222128175,0.025764566887184,-0.025764566887184,2.45621137564512,"CTNNB1"
0.0488565644268677,0.0821469765842733,0.116992943858898,-0.00727476468632959,2.47271035548191,"CTNNB1"
0,0,0.0621138122245894,0.0289781485542484,2.5971621144071,"EGFR"
-0.0317399039931248,0.0404981466398011,0.0131857834210081,0.0771705035105659,2.39553985197135,"EGFR"
0.0185541205721167,0,0.0528894145837286,0,2.44694578859473,"EGFR"
0.0771482044711229,0.0288129484650299,-0.047132803520574,-0.0289781485542484,2.6589363565952,"EGFR"
-0.0218104696318138,0.0378588408578131,-0.0560226849799896,0,2.49452082511373,"ERBB2"
-0.0112183841692652,-0.0185541205721167,-0.0606715236737765,-0.0196660326302571,2.4801691705482,"ERBB2"
-0.0268881547416164,-0.0839238984489099,0.0664764734226799,0.0583828904187174,3.21823074739713,"ERBB2"
0.0329498976192952,0.0289781485542484,-0.0483238599023221,0.0153739622830269,2.64078170162887,"ERBB3"
-0.0839238984489099,-0.0440885660644552,0.0324403673882898,0,3.16340247265061,"ERBB3"
0.0114069578181555,-0.0661677561807581,-0.0158742746059217,-0.0154944393892915,2.48744393523453,"ERBB3"
0.0218104696318138,-0.126055276552425,0.0415817997405381,0.0438375271156701,2.52902573497507,"ERCC1"
0.144230354425283,0.0335286172493525,-0.0754606352760727,-0.077136808367352,2.67431031887822,"ERCC1"
0.0442817647064104,0.018397520376261,-0.018397520376261,0,2.99355483914712,"ERCC1"
-0.0442817647064104,0.0484862770403991,0.0442817647064104,0,3.01943908347727,"ERCC1"
-0.0440885660644552,0.0290956237023954,0.0676719447063712,0.0955720971250753,3.18579038000884,"ESR1"
0.0147910960601485,-0.0175890864117183,0.0281420657044529,-0.0605222481763197,2.73103343296509,"HIF1A"
0,-0.0719060556810187,0,-0.115402874609893,2.79211933830568,"HIF1A"
-0.0508794326190545,-0.224078325057416,0.0713201126014331,-0.0733554825454483,2.95194691433768,"HIF1A"
0.114171977904888,-0.0224327952493208,-0.163844896111462,-0.245239693125025,3.20197879365459,"IGFBP3"
0.14396338917334,-0.0385363534177818,-0.2519025215781,-0.165686364573807,3.0852299748186,"IGFBP3"
-0.00824345289001727,-0.0302280191419086,-0.0600420198652829,0.078723742369768,2.50293837462382,"MAPK1"
-0.0483238599023221,-0.105833619002941,-0.0454992520335571,-0.0291639146052942,2.6259864589759,"MAPK1"
-0.0147910960601485,-0.0150229961427626,0.0279101656218388,0.0419320180267202,2.71624233690494,"MAPK1"
0.0502671151905858,-0.161068795626287,0.0152030653962281,-0.0682373415302169,2.9359578240166,"MET"
0.019005892099194,0.0351209652041238,0.0733554825454483,-0.034994982420268,2.90072338505105,"MLH1"
0,0,0.0335286172493525,-0.0131190695616903,2.68810027120049,"MSH2"
-0.124359617840091,0.073445200845224,0.0400803958295115,-0.0585369344648536,2.51881264922974,"MSH2"
-0.0433754888987887,0.0440885660644552,0.0547883071603206,0.184230576871729,3.24417327042755,"MSH6"
-0.0259425230304275,0.11674881883599,-0.0548282747465145,0.0385763210039758,3.32847050777526,"MYC"
-0.0447534980222124,0.0575970151305176,-0.200167187512781,0.0575970151305176,3.06419258149948,"MYC"
-0.021037393319113,0,-0.021037393319113,0.021037393319113,3.03783660385353,"NCOA3"
-0.0661677561807581,-0.0242918241160166,0.0369167587600869,-0.0445475804759914,2.55889291291797,"NCOA3"
0.0421174031016598,0.04295828816239,-0.183068141863635,-0.0503560015834448,2.42727975596447,"PGR"
