"HOX424 CarboTax Day1","HOX424 CarboTax Day2","HOX424 CarboTax Day4","HOX424 CarboTax Day7","HOX424 CarboTax Day14","Molecule","HOX424 CarboTax Day1 adj.p.val","HOX424 CarboTax Day2 adj.p.val","HOX424 CarboTax Day4 adj.p.val","HOX424 CarboTax Day7 adj.p.val","HOX424 CarboTax Day14 adj.p.val"
5.791847596,-0.00866431800000189,-0.105723627499998,0.174099018249999,-0.107266303249999,"ERBB2",0.00145817260338986,1.51729808194833e-44,9.00987919190699e-144,0.0476607514707934,0.0516813029809531
6.658760851375,-0.148716536374999,0.0467292385000011,0.0213850837499994,0.0391066642499993,"ERBB2",0.00061262806351369,1.4045001504365e-47,2.77889924000984e-155,0.0324680295483839,0.0310970215873275
13.70785952,0.0638024449999968,0.00186744000000161,-0.151933142499999,0.199480569999999,"ERBB2",1.89991276941482e-05,2.01599223505524e-66,9.072187552361e-215,0.000106454469905189,7.39436750388042e-05
6.771068242,-0.180124450499999,0.0236217719999985,-0.00834616200000049,0.180045812250002,"ERBB3",0.000593107439160803,6.90631968541053e-48,5.66440805440292e-156,0.0324680295483839,0.0298435946306371
9.65283111325,-0.259192525750002,0.249407568250001,-0.13886261325,0.271537910750002,"ERBB3",9.50109304522801e-05,8.02382633490272e-57,3.89119692677867e-186,0.00605582704232806,0.00422429476241535
5.9036018065,-0.2119980165,0.199490956750001,-0.190499615999999,0.145857456249999,"ERBB3",0.00134053438108476,3.80321781823582e-44,1.03384593631373e-146,0.0511811425952916,0.0496233964108513
5.568912056,0.113549533,-0.074553775,-0.0627625342499991,0.0352366869999994,"ERCC1",0.00183651464901594,4.12036898145871e-44,8.41462241929299e-143,0.052476088894314,0.0530634369067713
5.629097637125,0.130287765375002,-0.0802994245000006,0.0396039442500005,-0.1683241655,"ERCC1",0.00171777754496085,1.91533204727992e-44,8.70153515988774e-144,0.0511811425952916,0.0530634369067713
6.912408933875,-0.00833387287500287,-0.00146180249999883,-0.1183684755,0.130399286,"ERCC1",0.000521194233156196,4.52170968231966e-49,2.28853359347853e-159,0.0302074457521259,0.0276904213985667
6.79600145875,0.0251452647499981,-0.0941600814999983,0.042945112,0.0059813815000016,"ERCC1",0.000581543545717355,8.99495504205189e-49,2.5468666955716e-157,0.0302074457521259,0.0298435946306371
5.580837417875,-0.121671911375001,0.3149319005,-0.23068691575,-0.00679489299999947,"ESR1",0.00183651464901594,4.4953906944984e-43,4.14518472368156e-145,0.052476088894314,0.0530634369067713
6.63352460875,0.153496613249997,0.0762599535000019,-0.127181036750001,-0.181531518499999,"HIF1A",0.000685095034591325,1.19188344920477e-48,6.47765104190987e-159,0.0303181764809253,0.0321556542597307
7.020012490125,0.437889652874998,-0.0965370184999967,-0.21337373425,-0.167064034250001,"HIF1A",0.000527703809798989,4.4462821663541e-51,1.42064178660969e-164,0.0249135302303674,0.0267716607642844
7.937701630375,0.496406867625002,-0.0883139567500031,-0.131091533499996,-0.608395306500002,"HIF1A",0.000265962548272131,3.26192183081049e-54,1.09709632624458e-174,0.0119230650912549,0.0168021959712991
8.371688086875,-0.470694502374998,-0.122531655,0.514757663750001,0.307181204999999,"IGFBP3",0.000195803835005244,1.49451973052401e-52,5.13785052130442e-169,0.0119230650912549,0.0090099300176129
7.811491668375,-0.538485090874999,0.15052473425,0.39206366975,0.281783498999999,"IGFBP3",0.000271877943620482,2.04320469053076e-50,3.02649806685859e-165,0.0148231557226479,0.0133281435011258
6.1040911275,0.213032167,-0.168760795000001,-0.0168076177500005,-0.0721801839999987,"MAPK1",0.00118028585345385,8.53371342276912e-47,4.27960653286029e-150,0.0432977170771026,0.0454619671272886
6.598893295,-0.228075579499999,0.225489777,-0.0580820472500001,0.141436404750002,"MAPK1",0.000647319035607676,5.19344432610533e-47,9.25486199094288e-156,0.032850302885985,0.0310970215873275
7.000043447125,0.0375238893750032,0.0389705764999988,-0.171273718999999,0.135305232500001,"MAPK1",0.000496441798646651,1.42393011052838e-49,2.21129382875867e-161,0.0290382221015697,0.0263051353478002
7.706060098625,0.121054481375,0.0434486340000007,-0.0650008105000008,-0.178157189999998,"MET",0.000271877943620482,2.56945628226071e-52,6.08739401233006e-170,0.0148231557226479,0.0168021959712991
7.6044089415,0.117374365000001,-0.109336979249997,0.0319432572499982,0.0576776739999971,"MLH1",0.000272031952065186,5.5037521933536e-52,2.87790345681978e-167,0.0163746141036667,0.016436214335312
6.551889885625,0.0274928393749985,0.0781815622500002,0.0417884735000005,-0.421277143999999,"MSH2",0.000722783543900577,7.49470338861816e-48,1.72968348737989e-156,0.0305356333994276,0.0405405099353932
5.97151556125,0.09475261575,-0.0587868257499968,0.0649554924999984,-0.414994993750001,"MSH2",0.00134053438108476,9.60112553420181e-46,3.00768547964811e-148,0.0438399225968184,0.0525198826086089
8.929070891875,0.0922861671249997,0.0161410675000031,0.0923123414999978,-0.22788771425,"MSH6",0.000135133906160569,6.78842405248786e-56,5.41989130180158e-181,0.00772463272193536,0.00778492676924089
9.7453782835,0.128905456,-0.316437307999996,0.0510098457499968,0.283993413999999,"MYC",9.00077767471338e-05,3.96752367405805e-58,1.83375183344279e-185,0.00605582704232806,0.0041436037807002
8.732620545375,0.545300447624999,-0.295018658249996,0.0418989367499982,-0.394913791749998,"MYC",0.000139188354181617,1.55469183034468e-56,1.5656023081969e-180,0.00798224418944204,0.0090099300176129
8.723760606125,-0.0727616791250032,0.065106722750004,0.0904230504999983,-0.0268861785000016,"NCOA3",0.000139188354181617,7.53342788637022e-55,4.04453663625701e-178,0.00871900955882646,0.00833445712455884
5.70130692425,0.0364244142499999,0.0702230162499999,-0.135715641499999,0.0565719574999983,"NCOA3",0.00167065140812612,2.3663041643427e-44,1.42561806024454e-145,0.0513425056259967,0.0516813029809531
5.459794811875,-0.158360903375001,0.0444162034999991,0.109475310000001,-0.0345051697500001,"PGR",0.00190415413395908,2.456714055752e-42,5.55765024648405e-139,0.0539006382411529,0.0557264831453092
5.63628288875,0.21023322075,-0.213904137499999,0.0205469932500018,-0.00141249850000147,"PMS2",0.00171777754496085,8.27176480655209e-45,3.85589653081518e-143,0.0513425056259967,0.0525198826086089
8.8735901965,0.0707993840000025,-0.036425670249999,-0.15786449975,0.16696830425,"PMS2",0.000135133906160569,1.07301960308489e-55,7.06245669383188e-180,0.00871900955882646,0.00778492676924089
5.676421830875,-0.129493284875002,-0.0113979737499994,0.0841041247500014,0.006967305249999,"PMS2",0.00165367686874881,1.76335774806442e-43,9.19634047131246e-142,0.0518707643713137,0.0525198826086089
7.993456968625,0.0970138728750003,0.071903068750002,-0.202234943500001,0.0520259149999998,"PTEN",0.000220264653432623,3.56312322838837e-53,6.61097298681645e-173,0.0136651216374545,0.0133281435011258
13.15983359,0.111532525000003,-0.0650469124999962,-0.0820191275000006,-0.0139292074999986,"RPS6",1.89991276941482e-05,1.05488624137757e-65,1.38710669283797e-211,0.000122496825989464,0.000122753498774902
12.7157751475,0.1672613475,-0.108873449999999,-0.0621220149999981,-0.00610498999999898,"RPS6",2.03308961901001e-05,4.62403027164016e-65,5.27539964299338e-209,0.00015986957897189,0.000158292018673737
5.832826646,0.151298015500001,-0.0866536894999994,-0.00937419974999898,-0.0163443129999994,"SERPINE1",0.00145817260338986,2.16656515655195e-45,8.62589704908725e-147,0.0471147658060872,0.0495777333708312
7.3842462665,-0.220421038999999,0.282514278249999,-0.176275699249999,0.0623055797500012,"VIM",0.000363207644341562,5.04857812437238e-50,1.76416181638829e-165,0.0231346478130861,0.0215455396141169
6.150077552625,-0.322565505125002,0.244216392750003,0.137840102750001,-0.053019776250002,"VIM",0.00119844403861564,9.89296303047608e-45,4.33513865008188e-149,0.041319342396078,0.0441647728738891
