"OV1002 Carbo Day1","OV1002 Carbo Day2","OV1002 Carbo Day4","OV1002 Carbo Day7","OV1002 Carbo Day14","Molecule"
0.41502572558295,0.354276638224416,0.423271695979397,0.39186316296333,0.507143898790718,"AKT1"
1.76930315332687,1.78892001168766,1.82963077570195,1.78708132955118,1.77513302374949,"AKT1"
1.88114694783615,1.84140522889587,1.8990085449697,1.90376622598905,1.84124181182483,"AKT1"
0.488368143220947,0.401657875137414,0.41194401139826,0.515665218288855,0.485567942942791,"BRCA1"
0.701506898309946,0.714980136357521,0.811117169537789,0.842317458003544,0.774019879228165,"BRCA1"
0.377419958726269,0.354889950745086,0.292901054423289,0.4151975231736,0.413387767777571,"BRCA1"
0.471120024376886,0.485524229091835,0.597411410428432,0.707395619276556,0.645009421964058,"BRCA1"
1.42221094924267,1.37187287052092,1.62556937525125,1.60458400316409,1.52849765463126,"CCNB1"
1.88446350335876,1.92394718762247,1.88368578085239,1.84526516094661,1.93214312283698,"CCND1"
1.95651482091709,1.91232140044783,1.9348439347756,1.93914355264872,1.93237697666129,"CDH1"
0.940836658290041,1.19849658955419,1.12538158122509,0.878900534879914,1.0019686646391,"CDK2"
1.75127373157285,1.80383435931651,1.83382877162202,1.80603680716929,1.78094047920539,"CDK2"
1.17081201888781,1.1204740382396,1.1688359988687,1.09173159054555,1.12667159359373,"CDKN1B"
1.09382192436042,1.16934793353121,1.17929951952237,1.25749884337376,1.04815243299237,"CDKN1B"
1.84076519429716,1.75668262719048,1.82273784197586,1.79306333681967,1.76314910193733,"CLDN7"
0.142488205577575,0.387433068812302,0.13584286423902,0.167713282866172,0.0966438479646996,"CTNNB1"
0.0985036420204431,0.0372652466072204,0.145951664212577,-0.0934260616460641,0.188295637239763,"CTNNB1"
1.13826424986732,1.18528844132232,1.20972728638568,1.10210308174514,1.17292029042896,"CTNNB1"
1.02867164519736,1.08645297017432,1.14011845440544,1.04078012580221,1.0883622021335,"CTNNB1"
0.268346438590512,0.448733954399633,0.331677494988166,0.302850917485025,0.36069265469793,"CTNNB1"
0.0830985130371359,0.16552495131685,0.202278103974876,0.141775051316097,0.174503625514925,"CTNNB1"
0.321637879654857,0.367545876384625,0.48724884092178,0.212749825007211,0.210305007819242,"CTNNB1"
0.577430100075946,0.54396789472111,0.613786209162658,0.568742979159925,0.489865377352218,"EGFR"
0.0355362403975901,0.248797342127775,0.0973683555383417,0.207270686894555,-0.0161689110636208,"EGFR"
0.0538715343526286,0.0832434375809316,0.206773761841398,0.139519058694631,0.109477454089096,"EGFR"
0.585487856367699,0.643575369727815,0.497201640801031,0.525611778701731,0.537763460981631,"EGFR"
0.18127125463649,0.345909584161215,0.107435198426818,0.31700653217155,0.239318547699886,"ERBB2"
0.0707548509432251,-0.00152057506104038,0.0132074207379506,0.118999208635226,0.230971044589559,"ERBB2"
1.73876158430791,1.5940450507835,1.73113702101726,1.77763888622501,1.72321950738649,"ERBB2"
0.579003081603943,0.543845282101447,0.547190385177259,0.588462957789298,0.53681869785962,"ERBB3"
1.63245598525552,1.65381225561369,1.72300676949548,1.76444214493723,1.61086564406663,"ERBB3"
0.377890625181413,0.321060535282061,0.27274628645561,0.256424313758882,0.232105723976468,"ERBB3"
0.278129859495444,0.156006414744136,0.324866726221446,0.375962396319104,0.334288144840784,"ERCC1"
0.668277166566432,0.626109031932192,0.571741726710719,0.549487628342658,0.593175533771767,"ERCC1"
1.34172436032479,1.34257235482532,1.24570115633781,1.30714321110292,1.28088748777563,"ERCC1"
1.32844555179788,1.31026241257973,1.27644071869895,1.34251709028784,1.29279599582734,"ERCC1"
1.68934477528683,1.62545832728722,1.65828427332226,1.77377048509208,1.70384895472918,"ESR1"
0.682989686279509,0.697823745236942,0.641536892280447,0.63019153313269,0.67428505341507,"HIF1A"
0.913865698941676,0.859225178222922,0.881498415617651,0.728828166346756,0.867032029409213,"HIF1A"
1.07989087037614,1.01232266666662,1.12248035429773,1.12778910534888,1.16867601408904,"HIF1A"
1.76673306274528,1.84876430704251,1.80201427290369,1.6261187229235,1.70991367283167,"IGFBP3"
1.63634769066541,1.71382038030247,1.58406276169734,1.38472031687744,1.50249537862721,"IGFBP3"
0.287695872269322,0.187205560167455,0.243825105644121,0.381647940214969,0.276950698675349,"MAPK1"
0.574724244879461,0.433094144079433,0.640745760551239,0.577075037667036,0.534343464112161,"MAPK1"
0.677180102202734,0.642775274892666,0.66233048250748,0.685482017602699,0.664078971771122,"MAPK1"
1.0718746841213,1.03293114208607,1.02668447087664,1.00923168737127,1.16337091608762,"MET"
1.21984413171751,1.13364744235339,1.21875958242188,1.17425652060392,1.11698102487988,"MLH1"
0.6382722368368,0.674755410164862,0.612601670127216,0.66700381991389,0.617731281984069,"MSH2"
0.272832141393705,0.472293172409724,0.419455586705095,0.286402184002993,0.31418078644564,"MSH2"
1.76243004213971,1.72072969480675,1.76416976421971,1.80635085142426,1.7329885847558,"MSH6"
1.72069238146121,1.702862280848,1.61191913769375,1.65778162830346,1.80609358088136,"MYC"
1.33791966925821,1.27370789943995,1.08511317426458,1.29977208827865,1.41058717988701,"MYC"
1.39371286716989,1.36048162092945,1.49219021148551,1.41503580923544,1.40827395652063,"NCOA3"
0.284130245497592,0.30159277643352,0.359813799819355,0.281432753040435,0.411201285687149,"NCOA3"
0.110144518298542,0.0865004593070964,0.084959633035109,0.0791563583680935,0.0750872863021957,"PGR"
0.28793033663882,0.100315845942535,0.301249679373437,0.277531129514453,0.301667093209838,"PMS2"
