"OV1002 Control Day1 2","OV1002 Control Day7 2","OV1002 Control Day14 2","Molecule"
0.265590181803024,-0.188162294520305,-0.198824439784739,"AKT1"
0.0189541100961272,-0.000736057187885386,0.000558152273381518,"AKT1"
0.0230467624107509,0.0934373026941264,-0.0238419354354256,"AKT1"
-0.122207177777366,-0.123318200404551,0.0955017152052228,"BRCA1"
0.0505623393634879,-0.107157190645839,-0.0656948015661988,"BRCA1"
0.275679646916519,0.0289296111011221,0.108436372952466,"BRCA1"
0.140345801399277,0.39553220369378,-0.122427015658422,"BRCA1"
-0.00126218305529791,0.0894061308496601,-0.0624198413288342,"CCNB1"
0.023717189610601,-0.0383110584774295,0.0422883945346821,"CCND1"
0.000471425476378462,0.0371503903775403,0.03554673267625,"CDH1"
-0.0338071318125851,-0.112688576085877,-0.0213546223918949,"CDK2"
0.0594389575312029,0.153613282631581,-0.0721813984657631,"CDK2"
-0.0420389787507194,-0.0948813005662676,0.0134197839378578,"CDKN1B"
-0.0266564802163904,0.191121790480157,0.0703462594375035,"CDKN1B"
0.0488585521331519,0.126307560201107,-0.00300271499224403,"CLDN7"
-0.157285272985031,0.0265161539520396,0.119515039808619,"CTNNB1"
0.117747017605789,-0.00685203661308578,0.2485965211991,"CTNNB1"
0.00474590484975068,0.0166164449372339,0.111020634956553,"CTNNB1"
-0.0725880223469832,-0.004588021273076,0.0943628102000336,"CTNNB1"
-0.0236368670507528,-0.16212124622053,0.0876404306512438,"CTNNB1"
-0.132529634467389,-0.0444420488517903,0.0600366119534426,"CTNNB1"
-0.0110504239553268,0.00467243149503704,-0.0332409679332625,"CTNNB1"
0.129453291938025,0.0358412009108854,0.066275497995245,"EGFR"
0.0867140229402961,0.154589022862769,-0.026021280587584,"EGFR"
0.0284867597121838,-0.109330584360621,-0.0462527644618537,"EGFR"
-0.0851551378166412,-0.0185921089712751,-0.0719200497288555,"EGFR"
-0.182755093234856,-0.0395339565500084,0.0447842051339906,"ERBB2"
-0.0481592854176933,0.148248619874833,-0.0535245393087574,"ERBB2"
0.02584331840353,0.0923442165338044,0.0261434511802592,"ERBB2"
-0.00874504510129603,-0.0744442640321706,-0.0286629931480484,"ERBB3"
0.0599019007908657,0.127457793369199,0.0261975343493919,"ERBB3"
0.0834701800595099,-0.0379563622074948,-0.0304148301932814,"ERBB3"
-0.161033680934232,-0.0740101981041316,0.124278585105251,"ERCC1"
-0.0604977656778125,0.0230059334087167,-0.158509836659589,"ERCC1"
-0.0323212103619863,-0.0387051456662004,-0.0612198411725886,"ERCC1"
-0.0601331317003033,0.0266669987851071,-0.0375519029255726,"ERCC1"
-0.0219953586629631,0.056607745997588,0.0240058225165487,"ESR1"
0.0922594974141291,0.228449993002994,0.0390020278241106,"HIF1A"
0.0772831102948659,0.221179575750275,0.0245220146662113,"HIF1A"
0.0309780133048567,0.137086195794924,-0.0353212009948842,"HIF1A"
-0.0389160128175317,-0.218595229324462,0.129943457295249,"IGFBP3"
-0.0586001446457887,-0.352958882111561,0.106820372457586,"IGFBP3"
0.00546934737618995,-0.0049670919831164,-0.135558782870732,"MAPK1"
0.083113393745276,-0.062990572949688,0.00951415277180945,"MAPK1"
-0.115097946684664,0.0275511731875744,0.0185170332474928,"MAPK1"
0.0393936101899166,0.0525646477656514,-0.00676095382007669,"MET"
0.0605702920699116,0.00976898807894488,-0.0273937413996737,"MLH1"
0.0209618942140652,-0.0690529617492119,0.000477548549002726,"MSH2"
0.0991755573522382,0.149795513588041,0.0286076191274324,"MSH2"
0.0557186154247136,0.123437154895877,-0.0547579798251845,"MSH6"
0.0756685815528995,-0.165396368630594,-0.160919003872456,"MYC"
0.0393112474628539,-0.0240169488975721,-0.207387312528095,"MYC"
-0.0657094534576159,0.0676877672320662,0.0483369500672779,"NCOA3"
-0.0131651001853865,-0.15499951384234,-0.0821851165653005,"NCOA3"
-0.00835856674253324,-0.0569349454432993,-0.0361285748655834,"PGR"
-0.0858690585361251,-0.0749864378686583,0.0371203497220267,"PMS2"
0.0335215015865141,-0.172753170251061,-0.0141443053868748,"PMS2"
0.0261158060201875,0.000756261499311461,-0.0474578493372061,"PMS2"
0.0500907568627105,-0.0616135453004154,0.0862486187005986,"PTEN"
0.0224699374796904,0.00686425125500989,-0.0398167672379741,"RPS6"
0.00224390954871012,0.00706209764037569,-0.0504675812164685,"RPS6"
-0.0276282799414527,0.0629215969191663,-0.0171375217074884,"SERPINE1"
-0.064521369004819,-0.0962739852542303,0.0131390441045247,"VIM"
-0.0623492265800045,-0.19002834741648,0.0470823977378869,"VIM"
