"OV1002 Control Day1 2","OV1002 Control Day7 2","OV1002 Control Day14 2","Molecule"
0.126055276552425,-0.073445200845224,-0.0827778180995526,"AKT1"
0.0283279180615637,0.0577388627510556,0,"AKT1"
0.0801716580003764,0.252395136128333,-0.0860667808126192,"AKT1"
-0.0568803281713199,-0.0913197142686308,0.0436195872217704,"BRCA1"
0.0175890864117183,-0.0889960709624318,-0.0429331617646014,"BRCA1"
0.121969052399126,0.0184602201247448,0.0382692014891304,"BRCA1"
0.058803762177702,0.169882358442627,-0.0439082999681513,"BRCA1"
0,0.0473933709650645,-0.021037393319113,"CCNB1"
0.0327771808913244,-0.0327771808913244,0,"CCND1"
0,0.0327771808913244,0,"CDH1"
-0.0187277647247179,-0.0315393504658679,0,"CDK2"
0.0259425230304275,0.16583574076548,-0.0548282747465145,"CDK2"
-0.0668685229401285,-0.0575970151305176,0.0156449936535017,"CDKN1B"
-0.0575970151305176,0.087713313080839,0.0725102476846109,"CDKN1B"
0.0208073497405916,0.0985915617019688,-0.0334011801279459,"CLDN7"
-0.0747755996179,0,0.0543578206946025,"CTNNB1"
0.0244041675902733,-0.0175041855321796,0.0989809731423796,"CTNNB1"
-0.0157584674149307,0.034994982420268,0.0416079248094436,"CTNNB1"
-0.0315393504658679,0.0156449936535017,0.0507534498351987,"CTNNB1"
-0.0347806970977351,-0.0483237165782424,0.0400802636882251,"CTNNB1"
-0.0475750365189977,-0.0196660326302571,0.0328518160512652,"CTNNB1"
-0.0160483712259993,0,-0.0157191964212919,"CTNNB1"
0.061774242188096,0.0335286172493525,0.0483238599023221,"EGFR"
0.0259518339931715,0.0185541205721167,-0.0112183841692652,"EGFR"
0.0092655870503946,-0.0416710304144634,-0.0328518160512652,"EGFR"
-0.0762967181258682,0,-0.0329498976192952,"EGFR"
-0.0660751980047367,-0.023125261105196,0.0154944393892915,"ERBB2"
0,0.0586163829384492,-0.0317399039931248,"ERBB2"
0.0268881547416164,0.0593437031583735,0.0279001524187041,"ERBB2"
-0.0329498976192952,-0.0429331617646014,-0.0289781485542484,"ERBB3"
0.0548282747465145,0.0709767208060716,0.0514835310606201,"ERBB3"
0.0378588408578131,-0.0227692040756211,-0.0143516545655262,"ERBB3"
-0.0827778180995526,-0.0280559836025192,0.0532409172224799,"ERCC1"
-0.0419320180267202,0,-0.0896861627816139,"ERCC1"
0,-0.0473933709650645,-0.018397520376261,"ERCC1"
0,-0.0447534980222124,-0.0263559776459514,"ERCC1"
-0.0385763210039758,0.0385763210039758,0.0324403673882898,"ESR1"
0.0473185695716198,0.148766780767542,0.0454992520335571,"HIF1A"
0,0.104019067105194,0,"HIF1A"
0.0317475577360047,0,-0.0882687150995416,"HIF1A"
-0.0552099761406453,-0.322658779768738,0.143895560066393,"IGFBP3"
-0.0583828904187174,-0.2519025215781,0.0860667808126192,"IGFBP3"
0,-0.0158742746059217,-0.0509144169948668,"MAPK1"
0.0567231140868687,-0.0573059803097471,0.0281420657044529,"MAPK1"
-0.0454992520335571,0.0419320180267202,0.0147910960601485,"MAPK1"
0.0163362850696398,0.0163362850696398,0,"MET"
0.0702294213858208,0.0226020327102496,-0.034994982420268,"MLH1"
0.0131190695616903,-0.0181546549663256,0.0288129484650299,"MSH2"
0.0559545382941469,0.0714489776834384,0.0216201757047667,"MSH2"
0.0440885660644552,0.0421944767729663,-0.0421944767729663,"MSH6"
0,-0.0583828904187174,-0.0290956237023954,"MYC"
0.0226020327102496,-0.0156449936535017,-0.108476447749572,"MYC"
0,0.0447534980222124,0.0657908913413254,"NCOA3"
-0.0102130857453249,-0.0502934815748364,-0.0378588408578131,"NCOA3"
0,-0.04295828816239,-0.0259518339931715,"PGR"
-0.0559545382941469,-0.0184602201247448,0.0158742746059217,"PMS2"
0.033930830120946,-0.0725102476846109,-0.036697991064349,"PMS2"
0.0157191964212919,-0.0082603813550044,-0.0164989798367894,"PMS2"
0.0156449936535017,0,0.0879215203509758,"PTEN"
0,0,0,"RPS6"
0,0,0,"RPS6"
-0.0307477785751828,0.0439082999681513,-0.0216201757047667,"SERPINE1"
-0.0860667808126192,-0.0593437031583735,-0.143895560066393,"VIM"
-0.0755956569009122,-0.0933646281642964,0.0476955044822081,"VIM"
