"HOX424 Carbo Day1","HOX424 Carbo Day2","HOX424 Carbo Day4","HOX424 Carbo Day7","HOX424 Carbo Day14","Molecule","HOX424 Carbo Day1 adj.p.val","HOX424 Carbo Day2 adj.p.val","HOX424 Carbo Day4 adj.p.val","HOX424 Carbo Day7 adj.p.val","HOX424 Carbo Day14 adj.p.val"
2.53941235613437,2.49869587969555,2.53359805832505,2.53572391389313,2.53621212302603,"AKT1",0.000482629352529761,2.84140866690907e-08,1.17352888290984e-05,0.0265529214049065,0.026647698552788
3.21844170287107,3.24422475804854,3.22954161351426,3.25567202305638,3.24162075764531,"AKT1",3.41672631845747e-05,1.56187914341349e-09,2.01483216853779e-06,0.0162558604323083,0.0159719928453308
3.26348231614044,3.26922415552351,3.27816138036137,3.27486619031306,3.24894998437097,"AKT1",3.41672631845747e-05,2.97011475236082e-10,1.59912791983281e-06,0.0162558604323083,0.0159719928453308
2.59084818468983,2.57766557279414,2.53557709904093,2.5768569525818,2.57802751366253,"BRCA1",0.000390726224216224,1.20091412604934e-09,1.93980038322909e-06,0.0263194787282937,0.0266119457918393
2.88967631522256,2.90168112952533,2.89678537979893,2.83934322053528,2.90480073775299,"BRCA1",0.000115215931099485,3.00855335889761e-10,1.67056118651882e-06,0.0209596749951222,0.01924885648165
2.57152207298042,2.55455053433111,2.58333860489459,2.5750134427579,2.5949257639104,"BRCA1",0.000424198851045104,2.06945472693294e-08,2.27584520698993e-06,0.0263194787282937,0.0262934507308964
2.74968607919328,2.81771242603587,2.82141428717899,2.77020324799034,2.79006076852897,"BRCA1",0.00020806658487331,5.07445771043962e-10,2.92270825136052e-05,0.0222960378487824,0.0225405576450577
3.04613934032392,3.06273206669187,3.08117926688515,3.05140133439339,3.0458634680654,"CCNB1",6.23012252167708e-05,7.12278574682489e-09,3.20752158431187e-05,0.0170952959453634,0.0179911886248599
3.43322505144413,3.43322505144413,3.43049361970319,3.44141934666696,3.4250307562213,"CCND1",2.05492074822684e-05,2.97011475236082e-10,1.10454948459484e-06,0.0162558604323083,0.0159719928453308
3.40022986755714,3.40303396696331,3.4011645673592,3.40864216577564,3.39742576815098,"CDH1",2.05492074822684e-05,2.92645932716278e-10,5.8679102467838e-07,0.0162558604323083,0.0159719928453308
2.69037416413409,2.68411021220034,2.61170197681436,2.68066272411977,2.72690112867788,"CDK2",0.000271268966262656,5.08237536922838e-09,2.27584520698993e-06,0.0237595155664851,0.0228281436932295
3.16452403198435,3.1193945039146,3.16116656720256,3.18913968093783,3.16899944949017,"CDK2",3.92905938970315e-05,8.28806663690877e-09,1.93980038322909e-06,0.0162558604323083,0.0159719928453308
2.95675891475517,2.9896239190273,2.92954270780178,2.93514375943575,2.9464174609455,"CDKN1B",8.62806254942038e-05,8.1546520431239e-10,2.07773468647087e-06,0.0189372645172764,0.01924885648165
3.13434749864815,3.12964916485119,3.10571613502537,3.09434322907196,3.09326238504511,"CDKN1B",4.20568179386954e-05,3.33551255209365e-09,1.77126753126999e-05,0.0170311118681782,0.0168478179470929
3.40281596396764,3.40001186456148,3.40461269590653,3.38620937052632,3.41381435859664,"CLDN7",2.05492074822684e-05,5.54047946591763e-10,2.251971453859e-06,0.0162558604323083,0.0159719928453308
2.6880329773423,2.6785099459705,2.71805965408138,2.65266828239422,2.72116170666365,"CTNNB1",0.000271268966262656,1.20176549012289e-08,1.82740851434082e-05,0.0248485026373355,0.0228281436932295
2.44018693769855,2.43021058003262,2.43626782944078,2.43450901035142,2.45147405713032,"CTNNB1",0.000637929499262268,2.56504252812575e-09,2.07773468647087e-06,0.0277064264076988,0.0270986475490701
3.04744422321224,3.06002931086467,3.09548968377425,3.10061953825207,3.03335515708842,"CTNNB1",6.23012252167708e-05,1.19871873063584e-08,1.19028331120157e-05,0.0170311118681782,0.0179911886248599
2.99233388552682,3.0043947051452,3.0554072556175,3.07040190513021,2.99504385202634,"CTNNB1",7.55102791344468e-05,1.78797622890315e-09,9.15086563227344e-07,0.0170311118681782,0.018238887823831
2.53253050316207,2.56400693768153,2.55128827437253,2.51849272245311,2.53537665367152,"CTNNB1",0.00049037435328587,1.25293663164648e-08,4.03001071503792e-07,0.0265529214049065,0.026647698552788
2.47220583714176,2.46170311877988,2.48003290141088,2.47916618380085,2.4650334810976,"CTNNB1",0.000549669561761473,5.74865539421859e-10,1.93980038322909e-06,0.0265529214049065,0.0266924229016262
2.49902879514538,2.45802802384897,2.44176748938637,2.48499216399128,2.47796258131769,"CTNNB1",0.000528040614439339,5.77652854868752e-09,3.46411418168786e-06,0.0265529214049065,0.026647698552788
2.59709270671241,2.60124510555348,2.56288184007178,2.58058081813419,2.59206379391404,"EGFR",0.000386324342613045,2.76867975212984e-09,1.67056118651882e-06,0.0263194787282937,0.0262934507308964
2.41186879958001,2.41913090816779,2.43317930042398,2.4209648422685,2.41534626303282,"EGFR",0.000702755966806217,1.50567926379408e-09,1.67056118651882e-06,0.0281339139042905,0.028527420304124
2.41885293015326,2.45884626024276,2.4433098586002,2.4451253968243,2.40811335811266,"EGFR",0.000688958634300364,1.17843180256978e-09,9.97717924736393e-06,0.027475372466472,0.0285526838171078
2.78473371131733,2.75140167849106,2.83675657210122,2.82999589991516,2.76640248164129,"EGFR",0.000186216470708579,1.45029705394138e-09,2.07773468647087e-06,0.0209596749951222,0.0225405576450577
2.49298083464879,2.49311959255105,2.54988357980067,2.48545114921493,2.49835384831167,"ERBB2",0.000528040614439339,7.1241122139705e-10,3.08298795694331e-06,0.0265529214049065,0.026647698552788
