"OV1002 CarboTax Day1 2","OV1002 CarboTax Day2 2","OV1002 CarboTax Day4 2","OV1002 CarboTax Day7 2","OV1002 CarboTax Day14 2","Molecule"
-0.327189808,-0.03513638,0.429687415,-0.142853712,0.278525117,"AKT1"
-0.126132220000001,0.174151841999999,0.26667157,-0.10561521,0.0986560300000008,"AKT1"
-0.227099579999999,0.267969260000001,0.0723458600000004,-0.0826680399999997,-0.0658639799999996,"AKT1"
-0.207177161000001,-0.0477016629999998,-0.0791672139999999,-0.0200468799999998,-0.0970683320000001,"BRCA1"
0.327788619000001,0.12758063,-0.191883889000001,0.0199214549999995,0.334768012,"BRCA1"
-0.124449186,-0.0860138920000004,-0.0131122499999998,0.176555072,0.00356351699999991,"BRCA1"
-0.304424699999999,0.460840634,0.0082500689999998,0.180992345,0.191684209,"BRCA1"
-0.150464530000001,0.237802223999999,-0.0862884069999996,-0.683174678999999,0.512621215999999,"CCNB1"
0.18587898,0.450656779999999,-0.25007604,-0.085614510000001,-0.0109688400000003,"CCND1"
0.219178280000001,0.147981810000001,-0.346971060000001,0.16888567,0.247942739999999,"CDH1"
0.0715919120000006,0.244802161,-0.50307587,0.0199342639999998,-0.427258588,"CDK2"
-0.108701346,0.0369692099999988,-0.00971213000000049,-0.113747550000001,0.0482583880000007,"CDK2"
-0.481885117,0.03664472,-0.258152959,0.437520125000001,-0.0787855229999996,"CDKN1B"
-0.620539596,-0.125159407,0.155883721,0.724625396,0.315033259,"CDKN1B"
-0.305855620000001,0.188685675,0.0377029899999997,0.0220931199999992,0.17034649,"CLDN7"
0.205004373,0.098859536,0.39939168,-0.030934985,0.0978998129999997,"CTNNB1"
-0.0155651240000001,0.0895427390000005,-0.164507207,-0.0233423760000004,-0.0560626279999994,"CTNNB1"
0.182764527000001,-0.0363781659999995,-0.338443084000001,-0.0345676529999999,-0.133049786,"CTNNB1"
0.0523068110000002,-0.202371369000001,-0.232887189,0.00447523600000022,-0.00677574699999983,"CTNNB1"
0.163061132999999,-0.0409139079999994,-0.162013935,0.301882349,-0.061331204,"CTNNB1"
0.0323900450000005,0.188385608,0.145886278,0.0845735330000004,0.114054831,"CTNNB1"
0.0893849230000008,0.0627169259999993,0.124441071000001,0.0539704409999997,0.134754233,"CTNNB1"
-0.325668015,-0.202137339,0.18537705,-0.0296671250000005,0.174600722,"EGFR"
0.200159868,0.217790249,0.29919366,0.197700736,0.195711969,"EGFR"
-0.139308511,0.00470334500000025,0.159229718000001,-0.0820306710000001,-0.106294657,"EGFR"
-0.109338143,0.182085325999999,-0.220129758000001,0.231168321,-0.15404284,"EGFR"
-0.0061548130000002,-0.00951346699999966,-0.28575283,-0.176426627,-0.0368237850000002,"ERBB2"
0.0306409720000005,0.0920905010000004,0.0504282300000005,-0.123592909,0.0758606820000001,"ERBB2"
-0.148562497,0.345977812000001,0.0598180540000008,0.267899073000001,-0.212447469999999,"ERBB2"
0.211015493,-0.0838963189999999,0.003297098,0.188747604,0.331165856,"ERBB3"
-0.332575797000001,-0.0578774510000013,-0.0805755159999997,0.226986703,0.0369674470000003,"ERBB3"
0.0431466089999999,0.255032107,-0.0779419129999992,0.210014605,-0.0258161020000003,"ERBB3"
0.0317046540000003,-0.166097328999999,-0.125378286999999,0.164978557,-0.0609409259999998,"ERCC1"
-0.0530873840000003,0.117674616,-0.0136160089999997,-0.255239588,-0.538290904,"ERCC1"
-0.134452909,-0.236689200000001,0.201399322,0.429057696000001,-0.185768319000001,"ERCC1"
-0.0798405449999997,-0.300704335,0.204721605,0.214268928000001,-0.203605185000001,"ERCC1"
-0.114733451999999,-0.173655327000001,0.327853534000001,0.374203571999999,0.081757424000001,"ESR1"
0.26364347,0.260734749,0.0365264230000006,-0.217256529,-0.0865991230000001,"HIF1A"
0.0773675220000003,0.223889466,-0.573395642,0.180345565,0.277505956,"HIF1A"
0.156595546,0.323720953,0.0755395459999999,-0.113476026,0.47353468,"HIF1A"
-0.363975541,-1.070577731,-0.0805797100000003,0.549310870000001,0.560986844,"IGFBP3"
-0.6360715,-1.010118115,0.0198139409999989,0.5515145,0.482334437,"IGFBP3"
-0.110984958,0.112698656,-0.0822875350000007,-0.209555073,0.451234025,"MAPK1"
0.37556658,0.0911589609999996,0.170744226,0.171287177999999,0.268137216,"MAPK1"
-0.106194599,0.244873832000001,-0.120414073,0.134598579,-0.0448341699999997,"MAPK1"
-0.207007435,0.17772086,-0.0306727049999997,-0.237116773,0.354588068,"MET"
-0.116822347999999,0.117098714,-0.0493944019999999,-0.0446952439999997,-0.0533008989999999,"MLH1"
0.254748031999999,-0.117072003,0.00505772899999979,0.0691677950000003,0.455392391999999,"MSH2"
0.126965694,0.130621990000001,0.240492919,-0.226492534,-0.010801131,"MSH2"
-0.0742661770000002,-0.176269155000002,0.135478368000001,0.319758666,-0.0970621000000005,"MSH6"
0.430562392999999,0.0434237059999987,-0.191934076999999,0.188428515,-0.604493561,"MYC"
0.330293645000001,0.015645589,0.369392904000001,0.356992259,-0.855790371,"MYC"
0.0706181410000006,-0.0845371900000007,-0.0372747279999999,0.0653607950000001,0.238339559,"NCOA3"
-0.0659752099999995,0.332897465,-0.184046413,0.0252485480000004,-0.173036813,"NCOA3"
0.07167864,-0.0972653039999996,0.123304901,-0.06578952,-0.0860728369999997,"PGR"
0.191152991,-0.209715313,-0.0377877299999998,0.280176836,0.0271861070000003,"PMS2"
0.22328694,-0.086680104,-0.0592961339999993,-0.0609440880000003,-0.157176494,"PMS2"
-0.31303976,-0.110379831,0.0642268320000001,0.152585749,0.248398131,"PMS2"
0.0128633569999996,-0.263731811,-0.183926952,0.0151314380000001,0.067090264,"PTEN"
0.155610710000001,-0.26025007,-0.13900815,0.00380439999999993,0.000306000000000139,"RPS6"
0.0164625100000002,-0.0561127699999986,0.28461678,0.14175629,-0.255166339999999,"RPS6"
0.215140429000001,0.0544496749999999,-0.293801566,-0.0822166840000005,0.0328718890000008,"SERPINE1"
0.21006197,-0.854030900000001,-0.541866855,1.057188912,-0.535236693,"VIM"
0.0685799360000008,-0.721609914999998,-0.621729565999999,1.032062355,-0.373580842000001,"VIM"
